date,station,SO_2,CO,NO,NO_2,PM25,PM10,NOx,O_3,TOL,BEN,EBE,TCH,CH4,NMHC
2010-01-02,28079038,12.0,,22.0,40.0,12.0,16.0,74.0,,7.5,1.5,1.0,,,
2010-01-02,28079039,,0.4,27.0,40.0,,,82.0,25.0,,,,,,
2010-01-02,28079040,7.0,,16.0,44.0,,13.0,68.0,,,,,,,
2010-01-02,28079047,,,16.0,44.0,11.0,17.0,68.0,,,,,,,
2010-01-02,28079049,,,9.0,31.0,,,46.0,48.0,,,,,,
2010-01-02,28079054,,,17.0,47.0,,,73.0,36.0,,,,,,
2010-01-02,28079057,8.0,0.4,30.0,52.0,,20.0,98.0,,,,,,,
2010-01-02,28079058,,,8.0,28.0,,,41.0,28.0,,,,,,
2010-01-02,28079059,,,10.0,36.0,,,51.0,20.0,,,,,,
2010-01-03,28079004,17.0,0.6,50.0,51.0,,,129.0,,,,,,,
2010-01-03,28079008,11.0,0.5,41.0,51.0,10.0,13.0,114.0,13.0,4.6,1.0,2.9,1.53,1.39,0.14
2010-01-03,28079011,,,46.0,73.0,,,144.0,,0.9,0.2,1.0,,,
2010-01-03,28079016,,0.5,32.0,57.0,,,107.0,9.0,,,,,,
2010-01-03,28079017,8.0,,44.0,34.0,,,102.0,13.0,,,,,,
2010-01-03,28079018,10.0,0.4,45.0,56.0,,13.0,125.0,12.0,5.9,2.6,1.1,,,
2010-01-03,28079024,8.0,0.8,23.0,51.0,11.0,16.0,86.0,11.0,2.0,1.0,0.6,1.61,1.37,0.25
2010-01-03,28079027,,,38.0,60.0,,,119.0,6.0,,,,1.49,1.34,0.15
2010-01-03,28079035,14.0,0.6,51.0,59.0,,,137.0,10.0,,,,,,
2010-01-03,28079036,18.0,0.7,70.0,76.0,,21.0,183.0,,,,,,,
2010-01-03,28079038,15.0,,46.0,65.0,15.0,20.0,136.0,,16.4,2.4,2.3,,,
2010-01-03,28079039,,0.5,48.0,53.0,,,126.0,8.0,,,,,,
2010-01-03,28079040,7.0,,22.0,55.0,,12.0,89.0,,,,,,,
2010-01-03,28079047,,,40.0,55.0,13.0,20.0,116.0,,,,,,,
2010-01-03,28079049,,,22.0,44.0,,,78.0,22.0,,,,,,
2010-01-03,28079054,,,31.0,55.0,,,102.0,22.0,,,,,,
2010-01-03,28079057,8.0,0.4,33.0,61.0,,18.0,112.0,,,,,,,
2010-01-03,28079058,,,11.0,30.0,,,47.0,15.0,,,,,,
2010-01-03,28079059,,,18.0,41.0,,,68.0,10.0,,,,,,
2010-01-04,28079004,16.0,0.6,39.0,53.0,,,113.0,,,,,,,
2010-01-04,28079008,12.0,0.5,48.0,52.0,6.0,8.0,126.0,12.0,5.0,1.1,3.4,1.46,1.33,0.14
2010-01-04,28079011,,,37.0,65.0,,,122.0,,0.7,0.2,0.9,,,
2010-01-04,28079016,,0.4,27.0,56.0,,,98.0,11.0,,,,,,
2010-01-04,28079017,8.0,,32.0,37.0,,,85.0,10.0,,,,,,
2010-01-04,28079018,10.0,0.4,39.0,64.0,,9.0,123.0,9.0,6.1,2.6,1.6,,,
2010-01-04,28079024,8.0,0.7,19.0,64.0,9.0,11.0,93.0,13.0,2.5,0.9,0.8,1.52,1.27,0.25
2010-01-04,28079027,,,32.0,56.0,,,105.0,5.0,,,,1.47,1.32,0.15
2010-01-04,28079035,13.0,0.6,57.0,63.0,,,150.0,10.0,,,,,,
2010-01-04,28079036,21.0,0.6,46.0,69.0,,11.0,140.0,,,,,,,
2010-01-04,28079038,14.0,,43.0,64.0,10.0,11.0,130.0,,11.2,1.6,2.6,,,
2010-01-04,28079039,,0.5,34.0,52.0,,,104.0,11.0,,,,,,
2010-01-04,28079040,7.0,,24.0,56.0,,7.0,93.0,,,,,,,
2010-01-04,28079047,,,29.0,59.0,11.0,13.0,104.0,,,,,,,
2010-01-04,28079049,,,21.0,50.0,,,82.0,22.0,,,,,,
2010-01-04,28079054,,,25.0,56.0,,,93.0,24.0,,,,,,
2010-01-04,28079057,7.0,0.3,20.0,56.0,,8.0,86.0,,,,,,,
2010-01-04,28079058,,,20.0,42.0,,,73.0,20.0,,,,,,
2010-01-04,28079059,,,11.0,41.0,,,57.0,14.0,,,,,,
2010-01-05,28079004,16.0,0.5,25.0,46.0,,,84.0,,,,,,,
2010-01-05,28079008,12.0,0.5,37.0,46.0,7.0,12.0,104.0,21.0,4.6,1.0,3.1,1.45,1.32,0.13
2010-01-05,28079011,,,32.0,59.0,,,108.0,,1.7,0.3,0.8,,,
2010-01-05,28079016,,0.4,16.0,50.0,,,75.0,17.0,,,,,,
2010-01-05,28079017,8.0,,31.0,38.0,,,86.0,16.0,,,,,,
2010-01-05,28079018,10.0,0.3,22.0,53.0,,11.0,87.0,21.0,,,,,,
2010-01-05,28079024,8.0,0.5,5.0,34.0,6.0,8.0,42.0,36.0,1.2,0.6,0.7,1.46,1.19,0.27
2010-01-05,28079027,,,22.0,65.0,,,98.0,9.0,,,,1.4,1.26,0.15
2010-01-05,28079035,13.0,0.5,29.0,54.0,,,98.0,22.0,,,,,,
2010-01-05,28079036,23.0,0.5,47.0,67.0,,14.0,139.0,,,,,,,
2010-01-05,28079038,13.0,,32.0,52.0,10.0,16.0,101.0,,7.2,1.0,1.8,,,
2010-01-05,28079039,,0.3,16.0,40.0,,,65.0,23.0,,,,,,
2010-01-05,28079040,9.0,,26.0,54.0,,11.0,93.0,,,,,,,
2010-01-05,28079047,,,18.0,51.0,9.0,14.0,78.0,,,,,,,
2010-01-05,28079049,,,12.0,36.0,,,55.0,41.0,,,,,,
2010-01-05,28079054,,,28.0,62.0,,,105.0,29.0,,,,,,
2010-01-05,28079057,7.0,0.3,19.0,46.0,,11.0,75.0,,,,,,,
2010-01-05,28079058,,,10.0,31.0,,,46.0,25.0,,,,,,
2010-01-05,28079059,,,5.0,35.0,,,43.0,18.0,,,,,,
2010-01-06,28079004,15.0,0.4,5.0,30.0,,,38.0,,,,,,,
2010-01-06,28079008,10.0,0.4,19.0,34.0,6.0,12.0,63.0,33.0,2.4,0.4,2.1,1.35,1.23,0.12
2010-01-06,28079011,,,15.0,39.0,,,62.0,,0.4,0.2,1.0,,,
2010-01-06,28079016,,0.4,12.0,39.0,,,57.0,28.0,,,,,,
2010-01-06,28079017,7.0,,12.0,26.0,,,44.0,25.0,,,,,,
2010-01-06,28079018,8.0,0.3,9.0,34.0,,7.0,47.0,39.0,4.1,1.6,0.4,,,
2010-01-06,28079024,7.0,0.2,2.0,20.0,7.0,9.0,23.0,50.0,0.7,0.6,0.8,1.41,1.1,0.31
2010-01-06,28079027,,,20.0,50.0,,,81.0,13.0,,,,1.45,1.29,0.16
2010-01-06,28079035,12.0,0.3,8.0,35.0,,,47.0,37.0,,,,,,
2010-01-06,28079036,11.0,0.4,29.0,48.0,,13.0,93.0,,,,,,,
2010-01-06,28079038,12.0,,13.0,33.0,8.0,11.0,52.0,,3.1,0.8,0.8,,,
2010-01-06,28079039,,0.4,10.0,29.0,,,45.0,36.0,,,,,,
2010-01-06,28079040,8.0,,13.0,37.0,,14.0,56.0,,,,,,,
2010-01-06,28079047,,,4.0,32.0,8.0,12.0,38.0,,,,,,,
2010-01-06,28079049,,,4.0,22.0,,,28.0,67.0,,,,,,
2010-01-06,28079054,,,3.0,34.0,,,38.0,44.0,,,,,,
2010-01-06,28079057,7.0,0.3,7.0,30.0,,10.0,41.0,,,,,,,
2010-01-06,28079058,,,5.0,16.0,,,23.0,47.0,,,,,,
2010-01-06,28079059,,,5.0,27.0,,,34.0,36.0,,,,,,
2010-01-07,28079004,12.0,0.4,12.0,31.0,,,49.0,,,,,,,
2010-01-07,28079008,14.0,0.4,26.0,39.0,5.0,7.0,79.0,28.0,3.3,0.6,2.4,1.41,1.28,0.13
2010-01-07,28079011,,,16.0,40.0,,,64.0,,0.4,0.2,1.0,,,
2010-01-07,28079016,,0.3,7.0,28.0,,,39.0,31.0,,,,,,
2010-01-07,28079017,7.0,,5.0,24.0,,,32.0,26.0,,,,,,
2010-01-07,28079018,7.0,0.3,9.0,37.0,,6.0,51.0,37.0,3.8,1.7,0.6,,,
2010-01-07,28079024,7.0,0.2,3.0,28.0,6.0,6.0,32.0,48.0,0.7,0.5,0.9,1.46,1.12,0.34
2010-01-07,28079027,,,17.0,37.0,,,62.0,11.0,,,,1.38,1.25,0.14
2010-01-07,28079035,10.0,0.4,22.0,43.0,,,77.0,27.0,,,,,,
2010-01-07,28079036,12.0,0.4,23.0,37.0,,7.0,73.0,,,,,,,
2010-01-07,28079038,12.0,,28.0,50.0,8.0,8.0,93.0,,6.1,0.9,1.6,,,
2010-01-07,28079039,,0.3,6.0,28.0,,,38.0,35.0,,,,,,
2010-01-07,28079040,6.0,,6.0,28.0,,5.0,37.0,,,,,,,
2010-01-07,28079047,,,7.0,51.0,7.0,9.0,61.0,,,,,,,
2010-01-07,28079049,,,7.0,30.0,,,41.0,58.0,,,,,,
2010-01-07,28079054,,,5.0,32.0,,,40.0,49.0,,,,,,
2010-01-07,28079057,5.0,0.2,8.0,28.0,,7.0,40.0,,,,,,,
2010-01-07,28079058,,,3.0,12.0,,,17.0,58.0,,,,,,
2010-01-07,28079059,,,3.0,18.0,,,22.0,47.0,,,,,,
2010-01-08,28079004,15.0,0.3,15.0,30.0,,,52.0,,,,,,,
2010-01-08,28079008,18.0,0.4,17.0,31.0,7.0,14.0,57.0,46.0,2.3,0.5,1.8,1.38,1.26,0.13
2010-01-08,28079011,,,37.0,49.0,,,106.0,,0.9,0.3,1.0,,,
2010-01-08,28079016,,0.3,8.0,25.0,,,37.0,44.0,,,,,,
2010-01-08,28079017,7.0,,7.0,20.0,,,31.0,46.0,,,,,,
2010-01-08,28079018,6.0,0.2,8.0,22.0,,10.0,34.0,64.0,2.9,1.2,0.9,,,
2010-01-08,28079024,7.0,0.2,2.0,7.0,5.0,7.0,10.0,79.0,0.6,0.6,1.1,1.41,1.09,0.32
2010-01-08,28079027,,,13.0,41.0,,,61.0,29.0,,,,1.37,1.23,0.14
2010-01-08,28079035,12.0,0.4,17.0,39.0,,,65.0,44.0,,,,,,
2010-01-08,28079036,7.0,0.3,28.0,39.0,,13.0,81.0,,,,,,,
2010-01-08,28079038,13.0,,22.0,37.0,10.0,20.0,71.0,,4.3,0.8,1.2,,,
2010-01-08,28079039,,0.3,6.0,19.0,,,28.0,62.0,,,,,,
2010-01-08,28079040,6.0,,8.0,26.0,,12.0,38.0,,,,,,,
2010-01-08,28079047,,,3.0,42.0,7.0,15.0,46.0,,,,,,,
2010-01-08,28079049,,,6.0,22.0,,,31.0,88.0,,,,,,
2010-01-08,28079054,,,5.0,29.0,,,37.0,61.0,,,,,,
2010-01-08,28079057,4.0,0.2,12.0,25.0,,14.0,44.0,,,,,,,
2010-01-08,28079058,,,3.0,8.0,,,13.0,75.0,,,,,,
2010-01-08,28079059,,,3.0,12.0,,,16.0,63.0,,,,,,
2010-01-09,28079004,15.0,0.3,10.0,26.0,,,41.0,,,,,,,
2010-01-09,28079008,13.0,0.4,25.0,39.0,8.0,11.0,77.0,35.0,2.3,0.6,1.9,1.39,1.26,0.13
2010-01-09,28079011,,,29.0,47.0,,,92.0,,0.8,0.3,1.0,,,
2010-01-09,28079016,,0.3,10.0,35.0,,,50.0,34.0,,,,,,
2010-01-09,28079017,7.0,,9.0,22.0,,,36.0,40.0,,,,,,
2010-01-09,28079018,6.0,0.2,8.0,25.0,,6.0,37.0,55.0,3.1,1.5,0.7,,,
2010-01-09,28079024,7.0,0.2,2.0,9.0,5.0,5.0,12.0,71.0,0.4,0.7,1.0,1.43,1.08,0.35
2010-01-09,28079027,,,14.0,36.0,,,57.0,28.0,,,,1.36,1.23,0.13
2010-01-09,28079035,12.0,0.4,15.0,40.0,,,62.0,37.0,,,,,,
2010-01-09,28079036,8.0,0.3,29.0,47.0,,12.0,91.0,,,,,,,
2010-01-09,28079038,11.0,,16.0,33.0,9.0,13.0,58.0,,3.1,0.8,1.0,,,
2010-01-09,28079039,,0.3,16.0,31.0,,,55.0,43.0,,,,,,
2010-01-09,28079040,8.0,,11.0,33.0,,9.0,50.0,,,,,,,
2010-01-09,28079047,,,2.0,31.0,7.0,10.0,33.0,,,,,,,
2010-01-09,28079049,,,4.0,21.0,,,27.0,79.0,,,,,,
2010-01-09,28079054,,,2.0,32.0,,,35.0,54.0,,,,,,
2010-01-09,28079057,5.0,0.3,13.0,33.0,,13.0,53.0,,,,,,,
2010-01-09,28079058,,,4.0,13.0,,,19.0,63.0,,,,,,
2010-01-09,28079059,,,3.0,20.0,,,25.0,49.0,,,,,,
2010-01-10,28079004,16.0,0.5,24.0,47.0,,,83.0,,,,,,,
2010-01-10,28079008,14.0,0.4,23.0,41.0,9.0,17.0,76.0,26.0,2.3,0.8,1.7,1.45,1.32,0.13
2010-01-10,28079011,,,21.0,56.0,,,89.0,,0.8,0.3,0.9,,,
2010-01-10,28079016,,0.4,16.0,50.0,,,74.0,21.0,,,,,,
2010-01-10,28079017,7.0,,12.0,25.0,,,44.0,25.0,,,,,,
2010-01-10,28079018,8.0,0.3,16.0,50.0,,11.0,75.0,29.0,4.0,2.1,0.6,,,
2010-01-10,28079024,10.0,0.3,8.0,38.0,8.0,12.0,51.0,36.0,1.2,0.9,0.9,1.52,1.15,0.37
2010-01-10,28079027,,,20.0,54.0,,,84.0,9.0,,,,1.49,1.32,0.17
2010-01-10,28079035,12.0,0.5,21.0,47.0,,,79.0,24.0,,,,,,
2010-01-10,28079036,19.0,0.6,37.0,66.0,,17.0,122.0,,,,,,,
2010-01-10,28079038,14.0,,23.0,51.0,11.0,18.0,85.0,,4.4,1.1,1.2,,,
2010-01-10,28079039,,0.4,16.0,41.0,,,65.0,26.0,,,,,,
2010-01-10,28079040,7.0,,15.0,47.0,,13.0,70.0,,,,,,,
2010-01-10,28079047,,,10.0,51.0,10.0,17.0,67.0,,,,,,,
2010-01-10,28079049,,,9.0,37.0,,,50.0,50.0,,,,,,
2010-01-10,28079054,,,13.0,45.0,,,65.0,36.0,,,,,,
2010-01-10,28079057,6.0,0.3,13.0,48.0,,15.0,68.0,,,,,,,
2010-01-10,28079058,,,6.0,29.0,,,38.0,30.0,,,,,,
2010-01-10,28079059,,,5.0,32.0,,,38.0,26.0,,,,,,
2010-01-11,28079004,15.0,0.5,39.0,60.0,,,120.0,,,,,,,
2010-01-11,28079008,15.0,0.5,42.0,52.0,14.0,15.0,117.0,24.0,3.8,1.1,2.4,1.53,1.39,0.14
2010-01-11,28079011,,,39.0,65.0,,,124.0,,1.7,0.4,0.9,,,
2010-01-11,28079016,,0.4,35.0,63.0,,,117.0,21.0,,,,,,
2010-01-11,28079017,7.0,,28.0,37.0,,,80.0,19.0,,,,,,
2010-01-11,28079018,9.0,0.4,32.0,70.0,,17.0,118.0,23.0,5.4,2.4,1.5,,,
2010-01-11,28079024,10.0,0.3,17.0,62.0,13.0,15.0,88.0,29.0,2.0,1.0,0.7,1.59,1.32,0.27
2010-01-11,28079027,,,31.0,66.0,,,113.0,5.0,,,,1.53,1.35,0.18
2010-01-11,28079035,14.0,0.5,34.0,68.0,,,119.0,23.0,,,,,,
2010-01-11,28079036,16.0,0.5,54.0,78.0,,19.0,160.0,,,,,,,
2010-01-11,28079038,16.0,,37.0,65.0,17.0,20.0,122.0,,6.3,1.1,1.8,,,
2010-01-11,28079039,,0.5,37.0,52.0,,,108.0,22.0,,,,,,
2010-01-11,28079040,8.0,,25.0,59.0,,14.0,98.0,,,,,,,
2010-01-11,28079047,,,25.0,74.0,12.0,19.0,112.0,,,,,,,
2010-01-11,28079049,,,24.0,57.0,,,93.0,39.0,,,,,,
2010-01-11,28079054,,,23.0,54.0,,,90.0,41.0,,,,,,
2010-01-11,28079057,7.0,0.4,27.0,59.0,,17.0,101.0,,,,,,,
2010-01-11,28079058,,,12.0,37.0,,,56.0,31.0,,,,,,
2010-01-11,28079059,,,17.0,47.0,,,74.0,19.0,,,,,,
2010-01-12,28079004,16.0,0.6,72.0,61.0,,,172.0,,,,,,,
2010-01-12,28079008,17.0,0.6,83.0,59.0,9.0,12.0,187.0,13.0,6.0,1.6,3.7,1.56,1.42,0.14
2010-01-12,28079011,,,62.0,72.0,,,168.0,,2.2,0.4,0.9,,,
2010-01-12,28079016,,0.5,51.0,65.0,,,143.0,12.0,,,,,,
2010-01-12,28079017,8.0,,67.0,40.0,,,143.0,11.0,,,,,,
2010-01-12,28079018,12.0,0.5,55.0,71.0,,11.0,155.0,9.0,7.5,2.9,2.2,,,
2010-01-12,28079024,9.0,0.4,25.0,66.0,9.0,10.0,104.0,11.0,2.3,1.0,0.6,1.61,1.33,0.28
2010-01-12,28079027,,,48.0,61.0,,,135.0,5.0,,,,1.5,1.32,0.18
2010-01-12,28079035,14.0,0.6,65.0,69.0,,,169.0,11.0,,,,,,
2010-01-12,28079036,16.0,0.6,85.0,80.0,,16.0,211.0,,,,,,,
2010-01-12,28079038,16.0,,73.0,73.0,13.0,16.0,185.0,,11.1,1.6,2.8,,,
2010-01-12,28079039,,0.5,57.0,55.0,,,142.0,15.0,,,,,,
2010-01-12,28079040,10.0,,67.0,70.0,,13.0,173.0,,,,,,,
2010-01-12,28079047,,,68.0,74.0,13.0,17.0,178.0,,,,,,,
2010-01-12,28079049,,,43.0,55.0,,,120.0,22.0,,,,,,
2010-01-12,28079054,,,66.0,66.0,,,168.0,18.0,,,,,,
2010-01-12,28079057,7.0,0.4,50.0,67.0,,13.0,144.0,,,,,,,
2010-01-12,28079058,,,14.0,41.0,,,62.0,21.0,,,,,,
2010-01-12,28079059,,,19.0,42.0,,,71.0,15.0,,,,,,
2010-01-13,28079004,14.0,0.6,62.0,58.0,,,153.0,,,,,,,
2010-01-13,28079008,12.0,0.5,59.0,55.0,9.0,16.0,145.0,15.0,5.0,1.2,3.5,1.52,1.38,0.14
2010-01-13,28079011,,,69.0,79.0,,,184.0,,6.2,0.6,0.7,,,
2010-01-13,28079016,,0.5,50.0,69.0,,,145.0,12.0,,,,,,
2010-01-13,28079017,8.0,,41.0,38.0,,,101.0,14.0,,,,,,
2010-01-13,28079018,11.0,0.4,44.0,67.0,,13.0,134.0,17.0,8.0,2.5,2.0,,,
2010-01-13,28079024,8.0,0.3,24.0,57.0,8.0,13.0,93.0,29.0,2.6,0.9,0.8,1.48,1.18,0.31
2010-01-13,28079027,,,47.0,77.0,,,149.0,6.0,,,,1.56,1.39,0.17
2010-01-13,28079035,15.0,0.5,49.0,68.0,,,144.0,14.0,,,,,,
2010-01-13,28079036,11.0,0.5,57.0,73.0,,14.0,161.0,,,,,,,
2010-01-13,28079038,16.0,,49.0,65.0,13.0,20.0,140.0,,10.0,1.3,2.8,,,
2010-01-13,28079039,,0.6,59.0,60.0,,,151.0,17.0,,,,,,
2010-01-13,28079040,8.0,,32.0,58.0,,11.0,106.0,,,,,,,
2010-01-13,28079047,,,43.0,66.0,11.0,16.0,133.0,,,,,,,
2010-01-13,28079049,,,26.0,54.0,,,94.0,22.0,,,,,,
2010-01-13,28079054,,,32.0,55.0,,,105.0,32.0,,,,,,
2010-01-13,28079057,8.0,0.4,45.0,67.0,,16.0,137.0,,,,,,,
2010-01-13,28079058,,,40.0,50.0,,,111.0,14.0,,,,,,
2010-01-13,28079059,,,23.0,50.0,,,85.0,18.0,,,,,,
2010-01-14,28079004,16.0,0.3,15.0,26.0,,,49.0,,,,,,,
2010-01-14,28079008,11.0,0.4,31.0,42.0,8.0,13.0,90.0,42.0,3.4,0.8,2.9,1.36,1.23,0.12
2010-01-14,28079011,,,28.0,48.0,,,90.0,,2.5,0.4,0.6,,,
2010-01-14,28079016,,0.3,9.0,32.0,,,46.0,41.0,,,,,,
2010-01-14,28079017,7.0,,8.0,27.0,,,39.0,43.0,,,,,,
2010-01-14,28079018,8.0,0.2,7.0,24.0,,13.0,35.0,66.0,4.9,1.0,0.8,,,
2010-01-14,28079024,7.0,0.2,2.0,8.0,5.0,8.0,11.0,83.0,0.5,0.5,0.9,1.37,1.12,0.26
2010-01-14,28079027,,,12.0,35.0,,,53.0,26.0,,,,1.34,1.22,0.12
2010-01-14,28079035,14.0,0.3,11.0,38.0,,,55.0,52.0,,,,,,
2010-01-14,28079036,11.0,0.3,26.0,43.0,,13.0,82.0,,,,,,,
2010-01-14,28079038,12.0,,14.0,30.0,9.0,16.0,51.0,,3.4,0.6,0.8,,,
2010-01-14,28079039,,0.3,13.0,27.0,,,47.0,58.0,,,,,,
2010-01-14,28079040,9.0,,8.0,27.0,,10.0,40.0,,,,,,,
2010-01-14,28079047,,,2.0,28.0,6.0,11.0,31.0,,,,,,,
2010-01-14,28079049,,,4.0,19.0,,,25.0,95.0,,,,,,
2010-01-14,28079054,,,1.0,22.0,,,24.0,75.0,,,,,,
2010-01-14,28079057,7.0,0.2,6.0,22.0,,12.0,31.0,,,,,,,
2010-01-14,28079058,,,4.0,11.0,,,17.0,78.0,,,,,,
2010-01-14,28079059,,,3.0,21.0,,,26.0,63.0,,,,,,
2010-01-15,28079004,20.0,0.6,85.0,70.0,,,201.0,,,,,,,
2010-01-15,28079008,14.0,0.5,67.0,61.0,14.0,20.0,164.0,20.0,6.6,1.4,2.7,1.49,1.36,0.14
2010-01-15,28079011,,,53.0,80.0,,,161.0,,4.4,0.5,0.7,,,
2010-01-15,28079016,,0.5,57.0,75.0,,,162.0,13.0,,,,,,
2010-01-15,28079017,9.0,,61.0,44.0,,,137.0,19.0,,,,,,
2010-01-15,28079018,11.0,0.4,50.0,67.0,,21.0,144.0,27.0,8.8,2.4,2.0,,,
2010-01-15,28079024,9.0,0.3,24.0,59.0,11.0,18.0,96.0,32.0,2.4,0.8,0.8,1.52,1.23,0.29
2010-01-15,28079027,,,73.0,93.0,,,205.0,5.0,,,,1.61,1.38,0.23
2010-01-15,28079035,18.0,0.6,61.0,74.0,,,167.0,21.0,,,,,,
2010-01-15,28079036,21.0,0.7,81.0,88.0,,26.0,213.0,,,,,,,
2010-01-15,28079038,19.0,,69.0,75.0,19.0,31.0,181.0,,13.3,1.7,3.3,,,
2010-01-15,28079039,,0.6,70.0,64.0,,,171.0,21.0,,,,,,
2010-01-15,28079040,10.0,,52.0,72.0,,21.0,152.0,,,,,,,
2010-01-15,28079047,,,60.0,74.0,16.0,30.0,165.0,,,,,,,
2010-01-15,28079049,,,34.0,53.0,,,106.0,36.0,,,,,,
2010-01-15,28079054,,,65.0,73.0,,,173.0,28.0,,,,,,
2010-01-15,28079057,10.0,0.4,46.0,77.0,,27.0,148.0,,,,,,,
2010-01-15,28079058,,,28.0,41.0,,,84.0,28.0,,,,,,
2010-01-15,28079059,,,50.0,61.0,,,138.0,13.0,,,,,,
2010-01-15,28079060,,,43.0,77.0,,25.0,143.0,15.0,,,,,,
2010-01-16,28079004,17.0,0.5,50.0,52.0,,,129.0,,,,,,,
2010-01-16,28079008,11.0,0.4,46.0,51.0,13.0,19.0,122.0,13.0,5.3,1.1,2.6,1.52,1.38,0.14
2010-01-16,28079011,,,47.0,76.0,,,147.0,,2.1,0.4,0.6,,,
2010-01-16,28079016,,0.5,33.0,62.0,,,112.0,9.0,,,,,,
2010-01-16,28079017,8.0,,25.0,35.0,,,74.0,14.0,,,,,,
2010-01-16,28079018,11.0,0.4,37.0,57.0,,19.0,114.0,18.0,7.0,2.6,1.6,,,
2010-01-16,28079024,9.0,0.3,19.0,50.0,12.0,19.0,80.0,19.0,3.0,1.1,0.6,1.56,1.3,0.26
2010-01-16,28079027,,,64.0,72.0,,,171.0,4.0,,,,1.85,1.64,0.21
2010-01-16,28079035,16.0,0.5,44.0,66.0,,,134.0,12.0,,,,,,
2010-01-16,28079036,13.0,0.4,44.0,73.0,,19.0,141.0,,,,,,,
2010-01-16,28079038,16.0,,47.0,63.0,17.0,26.0,135.0,,9.3,1.3,2.7,,,
2010-01-16,28079039,,0.5,37.0,52.0,,,110.0,11.0,,,,,,
2010-01-16,28079040,9.0,,24.0,57.0,,17.0,93.0,,,,,,,
2010-01-16,28079047,,,32.0,56.0,13.0,21.0,105.0,,,,,,,
2010-01-16,28079049,,,21.0,46.0,,,78.0,23.0,,,,,,
2010-01-16,28079054,,,11.0,46.0,,,62.0,29.0,,,,,,
2010-01-16,28079057,10.0,0.5,54.0,74.0,,30.0,157.0,,,,,,,
2010-01-16,28079058,,,21.0,38.0,,,70.0,12.0,,,,,,
2010-01-16,28079059,,,43.0,52.0,,,118.0,8.0,,,,,,
2010-01-16,28079060,,,37.0,67.0,,24.0,124.0,11.0,,,,,,
2010-01-17,28079004,16.0,0.6,61.0,40.0,,,134.0,,,,,,,
2010-01-17,28079008,11.0,0.5,64.0,50.0,11.0,13.0,148.0,13.0,4.7,1.1,2.5,1.42,1.29,0.13
2010-01-17,28079011,,,45.0,57.0,,,126.0,,1.8,0.4,0.7,,,
2010-01-17,28079016,,0.5,41.0,51.0,,,114.0,10.0,,,,,,
2010-01-17,28079017,8.0,,52.0,31.0,,,111.0,17.0,,,,,,
