date,station,SO_2,CO,NO,NO_2,PM25,PM10,NOx,O_3,TOL,BEN,EBE,TCH,CH4,NMHC
2011-01-02,28079050,,,22.0,41.0,9.0,15.0,75.0,,,,,,,
2011-01-02,28079054,,,17.0,41.0,,,66.0,17.0,,,,,,
2011-01-02,28079055,,,32.0,49.0,,14.0,98.0,,0.5,0.3,0.2,1.82,1.71,0.12
2011-01-02,28079056,,0.6,81.0,69.0,,,193.0,14.0,,,,,,
2011-01-02,28079057,13.0,0.4,18.0,51.0,,12.0,79.0,,,,,,,
2011-01-02,28079058,,,11.0,21.0,,,38.0,15.0,,,,,,
2011-01-02,28079059,,,22.0,31.0,,,64.0,23.0,,,,,,
2011-01-02,28079060,,,9.0,46.0,,10.0,60.0,19.0,,,,,,
2011-01-03,28079004,9.0,0.6,102.0,54.0,,,211.0,,,,,,,
2011-01-03,28079008,12.0,0.5,75.0,68.0,14.0,26.0,183.0,10.0,4.7,1.7,2.1,1.53,1.31,0.23
2011-01-03,28079011,,,77.0,76.0,,,194.0,,5.4,2.5,0.9,,,
2011-01-03,28079016,,0.5,56.0,72.0,,,158.0,11.0,,,,,,
2011-01-03,28079017,12.0,,115.0,82.0,,,257.0,6.0,,,,,,
2011-01-03,28079018,9.0,0.5,50.0,51.0,,18.0,127.0,9.0,3.0,0.3,0.8,,,
2011-01-03,28079024,8.0,0.3,27.0,40.0,10.0,14.0,82.0,13.0,2.0,0.8,1.1,1.41,1.25,0.17
2011-01-03,28079027,,,88.0,72.0,,,206.0,9.0,,,,1.71,1.41,0.31
2011-01-03,28079035,15.0,0.5,61.0,63.0,,,157.0,9.0,,,,,,
2011-01-03,28079036,14.0,0.6,87.0,68.0,,25.0,200.0,,,,,,,
2011-01-03,28079038,16.0,,69.0,76.0,13.0,25.0,182.0,,5.2,1.2,1.0,,,
2011-01-03,28079039,,0.7,101.0,70.0,,,224.0,10.0,,,,,,
2011-01-03,28079040,9.0,,57.0,70.0,,20.0,157.0,,,,,,,
2011-01-03,28079047,,,71.0,62.0,15.0,24.0,171.0,,,,,,,
2011-01-03,28079048,,,59.0,62.0,7.0,20.0,152.0,,,,,,,
2011-01-03,28079049,,,48.0,56.0,,,129.0,7.0,,,,,,
2011-01-03,28079050,,,68.0,61.0,13.0,23.0,166.0,,,,,,,
2011-01-03,28079054,,,66.0,64.0,,,165.0,8.0,,,,,,
2011-01-03,28079055,,,99.0,71.0,,23.0,223.0,,1.0,0.6,0.3,1.8,1.62,0.18
2011-01-03,28079056,,0.6,100.0,70.0,,,223.0,11.0,,,,,,
2011-01-03,28079057,16.0,0.5,66.0,76.0,,20.0,177.0,,,,,,,
2011-01-03,28079058,,,27.0,28.0,,,69.0,8.0,,,,,,
2011-01-03,28079059,,,73.0,47.0,,,159.0,11.0,,,,,,
2011-01-03,28079060,,,66.0,72.0,,20.0,173.0,11.0,,,,,,
2011-01-04,28079004,6.0,0.3,33.0,38.0,,,89.0,,,,,,,
2011-01-04,28079008,9.0,0.4,39.0,51.0,12.0,18.0,111.0,11.0,3.5,1.1,1.9,1.34,1.17,0.17
2011-01-04,28079011,,,45.0,55.0,,,124.0,,4.7,2.1,0.8,,,
2011-01-04,28079016,,0.4,33.0,61.0,,,112.0,9.0,,,,,,
2011-01-04,28079017,9.0,,19.0,48.0,,,78.0,10.0,,,,,,
2011-01-04,28079018,7.0,0.4,14.0,39.0,,10.0,61.0,16.0,1.7,0.2,0.3,,,
2011-01-04,28079024,7.0,0.2,3.0,21.0,8.0,9.0,25.0,24.0,1.0,0.6,0.9,1.28,1.15,0.13
2011-01-04,28079027,,,36.0,56.0,,,112.0,7.0,,,,1.5,1.25,0.25
2011-01-04,28079035,10.0,0.4,23.0,45.0,,,81.0,13.0,,,,,,
2011-01-04,28079036,9.0,0.4,32.0,50.0,,14.0,99.0,,,,,,,
2011-01-04,28079038,11.0,,29.0,50.0,10.0,14.0,94.0,,2.8,0.7,0.5,,,
2011-01-04,28079039,,0.4,28.0,42.0,,,85.0,17.0,,,,,,
2011-01-04,28079040,7.0,,26.0,53.0,,15.0,93.0,,,,,,,
2011-01-04,28079047,,,14.0,43.0,9.0,12.0,65.0,,,,,,,
2011-01-04,28079048,,,32.0,46.0,6.0,15.0,96.0,,,,,,,
2011-01-04,28079049,,,12.0,43.0,,,61.0,11.0,,,,,,
2011-01-04,28079050,,,66.0,51.0,12.0,21.0,153.0,,,,,,,
2011-01-04,28079054,,,11.0,41.0,,,57.0,15.0,,,,,,
2011-01-04,28079055,,,39.0,57.0,,16.0,117.0,,0.6,0.4,0.3,1.61,1.49,0.13
2011-01-04,28079056,,0.4,28.0,47.0,,,90.0,17.0,,,,,,
2011-01-04,28079057,13.0,0.4,38.0,57.0,,15.0,115.0,,,,,,,
2011-01-04,28079058,,,14.0,26.0,,,47.0,11.0,,,,,,
2011-01-04,28079059,,,33.0,41.0,,,91.0,8.0,,,,,,
2011-01-04,28079060,,,21.0,47.0,,12.0,79.0,16.0,,,,,,
2011-01-05,28079004,7.0,0.4,57.0,47.0,,,134.0,,,,,,,
2011-01-05,28079008,9.0,0.4,47.0,52.0,12.0,19.0,123.0,8.0,3.7,1.0,2.2,1.33,1.16,0.17
2011-01-05,28079011,,,57.0,63.0,,,151.0,,6.2,2.2,1.6,,,
2011-01-05,28079016,,0.4,45.0,63.0,,,131.0,8.0,,,,,,
2011-01-05,28079017,10.0,,37.0,55.0,,,112.0,6.0,,,,,,
2011-01-05,28079018,8.0,0.4,32.0,49.0,,15.0,98.0,10.0,3.2,0.2,0.5,,,
2011-01-05,28079024,7.0,0.3,13.0,39.0,9.0,12.0,58.0,17.0,1.8,0.6,1.0,1.3,1.16,0.15
2011-01-05,28079027,,,29.0,57.0,,,100.0,7.0,,,,1.69,1.43,0.26
2011-01-05,28079035,11.0,0.4,32.0,50.0,,,100.0,10.0,,,,,,
2011-01-05,28079036,9.0,0.4,42.0,54.0,,16.0,117.0,,,,,,,
2011-01-05,28079038,12.0,,34.0,58.0,10.0,17.0,110.0,,3.8,0.6,0.8,,,
2011-01-05,28079039,,0.6,39.0,52.0,,,112.0,14.0,,,,,,
2011-01-05,28079040,8.0,,36.0,59.0,,17.0,114.0,,,,,,,
2011-01-05,28079047,,,34.0,52.0,11.0,15.0,103.0,,,,,,,
2011-01-05,28079048,,,45.0,51.0,7.0,17.0,120.0,,,,,,,
2011-01-05,28079049,,,28.0,50.0,,,92.0,6.0,,,,,,
2011-01-05,28079050,,,61.0,56.0,14.0,22.0,150.0,,,,,,,
2011-01-05,28079054,,,14.0,40.0,,,61.0,13.0,,,,,,
2011-01-05,28079055,,,35.0,57.0,,14.0,111.0,,0.5,0.3,0.3,1.72,1.61,0.11
2011-01-05,28079056,,0.4,62.0,61.0,,,157.0,12.0,,,,,,
2011-01-05,28079057,14.0,0.3,25.0,53.0,,13.0,92.0,,,,,,,
2011-01-05,28079058,,,21.0,29.0,,,60.0,15.0,,,,,,
2011-01-05,28079059,,,25.0,44.0,,,82.0,9.0,,,,,,
2011-01-05,28079060,,,17.0,47.0,,11.0,74.0,17.0,,,,,,
2011-01-06,28079004,6.0,0.3,18.0,34.0,,,62.0,,,,,,,
2011-01-06,28079008,8.0,0.3,16.0,37.0,8.0,12.0,61.0,20.0,1.6,0.4,1.2,1.35,1.21,0.13
2011-01-06,28079011,,,29.0,49.0,,,93.0,,3.8,1.4,0.4,,,
2011-01-06,28079016,,0.3,11.0,41.0,,,58.0,22.0,,,,,,
2011-01-06,28079017,9.0,,11.0,38.0,,,55.0,15.0,,,,,,
2011-01-06,28079018,7.0,0.3,13.0,34.0,,10.0,53.0,21.0,1.2,0.2,0.3,,,
2011-01-06,28079024,7.0,0.2,3.0,29.0,7.0,9.0,33.0,27.0,1.4,0.6,1.1,1.3,1.17,0.13
2011-01-06,28079027,,,6.0,33.0,,,41.0,27.0,,,,1.6,1.38,0.22
2011-01-06,28079035,10.0,0.3,12.0,38.0,,,57.0,19.0,,,,,,
2011-01-06,28079036,8.0,0.3,10.0,33.0,,9.0,48.0,,,,,,,
2011-01-06,28079038,11.0,,12.0,44.0,8.0,10.0,62.0,,1.7,0.4,0.3,,,
2011-01-06,28079039,,0.4,13.0,40.0,,,59.0,20.0,,,,,,
2011-01-06,28079040,7.0,,7.0,34.0,,10.0,45.0,,,,,,,
2011-01-06,28079047,,,6.0,36.0,7.0,9.0,45.0,,,,,,,
2011-01-06,28079048,,,14.0,42.0,3.0,10.0,64.0,,,,,,,
2011-01-06,28079049,,,4.0,33.0,,,38.0,17.0,,,,,,
2011-01-06,28079050,,,20.0,38.0,9.0,12.0,69.0,,,,,,,
2011-01-06,28079054,,,3.0,16.0,,,21.0,37.0,,,,,,
2011-01-06,28079055,,,9.0,34.0,,9.0,48.0,,0.6,0.2,0.2,1.63,1.56,0.07
2011-01-06,28079056,,0.3,27.0,47.0,,,89.0,21.0,,,,,,
2011-01-06,28079057,14.0,0.2,6.0,38.0,,8.0,46.0,,,,,,,
2011-01-06,28079058,,,10.0,21.0,,,36.0,27.0,,,,,,
2011-01-06,28079059,,,5.0,25.0,,,32.0,31.0,,,,,,
2011-01-06,28079060,,,5.0,35.0,,9.0,43.0,25.0,,,,,,
2011-01-07,28079004,6.0,0.3,19.0,39.0,,,68.0,,,,,,,
2011-01-07,28079008,8.0,0.3,21.0,45.0,16.0,31.0,77.0,24.0,2.0,0.5,1.2,1.32,1.18,0.14
2011-01-07,28079011,,,38.0,58.0,,,117.0,,4.1,1.7,0.6,,,
2011-01-07,28079016,,0.3,18.0,50.0,,,77.0,25.0,,,,,,
2011-01-07,28079017,9.0,,10.0,44.0,,,60.0,17.0,,,,,,
2011-01-07,28079018,7.0,0.4,12.0,40.0,,27.0,59.0,26.0,1.3,0.2,0.3,,,
2011-01-07,28079024,7.0,0.2,2.0,30.0,14.0,25.0,34.0,33.0,1.0,0.5,1.0,1.28,1.15,0.13
2011-01-07,28079027,,,8.0,41.0,,,53.0,29.0,,,,1.44,1.23,0.22
2011-01-07,28079035,11.0,0.4,19.0,48.0,,,77.0,22.0,,,,,,
2011-01-07,28079036,8.0,0.3,14.0,42.0,,30.0,64.0,,,,,,,
2011-01-07,28079038,11.0,,13.0,49.0,14.0,29.0,69.0,,1.9,0.4,0.4,,,
2011-01-07,28079039,,0.4,20.0,47.0,,,77.0,25.0,,,,,,
2011-01-07,28079040,7.0,,9.0,41.0,,31.0,56.0,,,,,,,
2011-01-07,28079047,,,7.0,41.0,15.0,27.0,52.0,,,,,,,
2011-01-07,28079048,,,19.0,48.0,10.0,28.0,77.0,,,,,,,
2011-01-07,28079049,,,4.0,38.0,,,45.0,25.0,,,,,,
2011-01-07,28079050,,,26.0,46.0,18.0,31.0,85.0,,,,,,,
2011-01-07,28079054,,,4.0,22.0,,,28.0,40.0,,,,,,
2011-01-07,28079055,,,13.0,46.0,,28.0,66.0,,0.6,0.2,0.2,1.45,1.36,0.09
2011-01-07,28079056,,0.3,32.0,53.0,,,102.0,25.0,,,,,,
2011-01-07,28079057,14.0,0.3,10.0,44.0,,26.0,59.0,,,,,,,
2011-01-07,28079058,,,6.0,25.0,,,34.0,38.0,,,,,,
2011-01-07,28079059,,,6.0,29.0,,,38.0,35.0,,,,,,
2011-01-07,28079060,,,6.0,40.0,,25.0,48.0,30.0,,,,,,
2011-01-08,28079004,5.0,0.3,18.0,42.0,,,70.0,,,,,,,
2011-01-08,28079008,8.0,0.3,15.0,42.0,8.0,13.0,66.0,31.0,1.4,0.4,1.0,1.29,1.15,0.14
2011-01-08,28079011,,,32.0,60.0,,,108.0,,3.4,1.6,0.3,,,
2011-01-08,28079016,,0.3,11.0,49.0,,,66.0,31.0,,,,,,
2011-01-08,28079017,9.0,,7.0,36.0,,,47.0,23.0,,,,,,
2011-01-08,28079018,7.0,0.4,10.0,40.0,,11.0,56.0,32.0,1.1,0.2,0.3,,,
2011-01-08,28079024,7.0,0.2,2.0,29.0,6.0,10.0,31.0,40.0,0.9,0.5,1.0,1.28,1.15,0.13
2011-01-08,28079027,,,5.0,37.0,,,44.0,39.0,,,,1.45,1.24,0.21
2011-01-08,28079035,9.0,0.3,14.0,45.0,,,66.0,28.0,,,,,,
2011-01-08,28079036,8.0,0.3,10.0,41.0,,12.0,57.0,,,,,,,
2011-01-08,28079038,11.0,,11.0,50.0,7.0,12.0,66.0,,1.5,0.4,0.3,,,
2011-01-08,28079039,,0.4,12.0,45.0,,,63.0,32.0,,,,,,
2011-01-08,28079040,7.0,,7.0,39.0,,14.0,51.0,,,,,,,
2011-01-08,28079047,,,4.0,40.0,7.0,11.0,46.0,,,,,,,
2011-01-08,28079048,,,12.0,49.0,3.0,12.0,68.0,,,,,,,
2011-01-08,28079049,,,3.0,36.0,,,40.0,31.0,,,,,,
2011-01-08,28079050,,,19.0,47.0,10.0,15.0,76.0,,,,,,,
2011-01-08,28079054,,,3.0,22.0,,,27.0,48.0,,,,,,
2011-01-08,28079055,,,7.0,39.0,,10.0,50.0,,0.7,0.2,0.2,1.46,1.38,0.08
2011-01-08,28079056,,0.3,33.0,60.0,,,110.0,25.0,,,,,,
2011-01-08,28079057,13.0,0.3,6.0,41.0,,9.0,50.0,,,,,,,
2011-01-08,28079058,,,5.0,29.0,,,36.0,39.0,,,,,,
2011-01-08,28079059,,,4.0,25.0,,,32.0,43.0,,,,,,
2011-01-08,28079060,,,4.0,38.0,,11.0,44.0,35.0,,,,,,
2011-01-09,28079004,5.0,0.3,21.0,36.0,,,68.0,,,,,,,
2011-01-09,28079008,8.0,0.3,20.0,49.0,8.0,10.0,79.0,31.0,1.5,0.5,0.9,1.26,1.12,0.14
2011-01-09,28079011,,,33.0,59.0,,,110.0,,2.9,1.7,0.4,,,
2011-01-09,28079016,,0.3,9.0,47.0,,,61.0,35.0,,,,,,
2011-01-09,28079017,9.0,,10.0,39.0,,,54.0,22.0,,,,,,
2011-01-09,28079018,7.0,0.4,11.0,37.0,,8.0,53.0,39.0,0.7,0.2,0.2,,,
2011-01-09,28079024,7.0,0.2,2.0,22.0,4.0,5.0,24.0,45.0,0.5,0.5,0.8,1.26,1.14,0.12
2011-01-09,28079027,,,11.0,48.0,,,65.0,35.0,,,,1.37,1.16,0.21
2011-01-09,28079035,9.0,0.4,19.0,45.0,,,75.0,33.0,,,,,,
2011-01-09,28079036,12.0,0.4,14.0,44.0,,10.0,66.0,,,,,,,
2011-01-09,28079038,11.0,,24.0,53.0,7.0,10.0,90.0,,1.8,0.6,0.4,,,
2011-01-09,28079039,,0.4,14.0,42.0,,,64.0,36.0,,,,,,
2011-01-09,28079040,7.0,,12.0,48.0,,10.0,67.0,,,,,,,
2011-01-09,28079047,,,9.0,41.0,7.0,8.0,54.0,,,,,,,
2011-01-09,28079048,,,15.0,48.0,3.0,8.0,71.0,,,,,,,
2011-01-09,28079049,,,6.0,37.0,,,46.0,35.0,,,,,,
2011-01-09,28079050,,,34.0,51.0,9.0,10.0,102.0,,,,,,,
2011-01-09,28079054,,,13.0,37.0,,,58.0,42.0,,,,,,
2011-01-09,28079055,,,17.0,52.0,,9.0,77.0,,0.5,0.2,0.2,1.4,1.31,0.1
2011-01-09,28079056,,0.4,32.0,57.0,,,106.0,31.0,,,,,,
2011-01-09,28079057,13.0,0.3,11.0,44.0,,6.0,61.0,,,,,,,
2011-01-09,28079058,,,4.0,18.0,,,24.0,49.0,,,,,,
2011-01-09,28079059,,,5.0,26.0,,,34.0,42.0,,,,,,
2011-01-09,28079060,,,7.0,39.0,,7.0,49.0,33.0,,,,,,
2011-01-10,28079004,5.0,0.3,22.0,38.0,,,72.0,,,,,,,
2011-01-10,28079008,9.0,0.4,37.0,53.0,10.0,17.0,111.0,17.0,3.2,0.9,1.6,1.29,1.12,0.17
2011-01-10,28079011,,,41.0,56.0,,,119.0,,3.9,1.9,0.6,,,
2011-01-10,28079016,,0.4,37.0,62.0,,,119.0,17.0,,,,,,
2011-01-10,28079017,9.0,,27.0,51.0,,,92.0,14.0,,,,,,
2011-01-10,28079018,7.0,0.4,14.0,37.0,,9.0,58.0,26.0,1.1,0.2,0.3,,,
2011-01-10,28079024,7.0,0.2,2.0,20.0,2.0,6.0,24.0,33.0,0.9,0.6,0.8,1.27,1.14,0.13
2011-01-10,28079027,,,37.0,63.0,,,119.0,13.0,,,,1.47,1.22,0.25
2011-01-10,28079035,9.0,0.3,16.0,41.0,,,65.0,22.0,,,,,,
2011-01-10,28079036,10.0,0.4,35.0,53.0,,13.0,106.0,,,,,,,
2011-01-10,28079038,11.0,,31.0,53.0,8.0,12.0,101.0,,2.3,0.7,0.5,,,
2011-01-10,28079039,,0.4,30.0,46.0,,,92.0,21.0,,,,,,
2011-01-10,28079040,8.0,,30.0,56.0,,15.0,102.0,,,,,,,
2011-01-10,28079047,,,10.0,41.0,7.0,10.0,57.0,,,,,,,
2011-01-10,28079048,,,31.0,49.0,5.0,13.0,96.0,,,,,,,
2011-01-10,28079049,,,9.0,32.0,,,46.0,20.0,,,,,,
2011-01-10,28079050,,,63.0,54.0,12.0,17.0,151.0,,,,,,,
2011-01-10,28079054,,,25.0,52.0,,,90.0,21.0,,,,,,
2011-01-10,28079055,,,40.0,63.0,,15.0,124.0,,0.5,0.3,0.2,1.46,1.34,0.12
2011-01-10,28079056,,0.4,37.0,51.0,,,108.0,24.0,,,,,,
2011-01-10,28079057,13.0,0.4,33.0,52.0,,10.0,102.0,,,,,,,
2011-01-10,28079058,,,10.0,21.0,,,36.0,28.0,,,,,,
2011-01-10,28079059,,,26.0,39.0,,,78.0,18.0,,,,,,
2011-01-10,28079060,,,23.0,46.0,,10.0,82.0,21.0,,,,,,
2011-01-11,28079004,6.0,0.3,18.0,36.0,,,64.0,,,,,,,
2011-01-11,28079008,10.0,0.4,42.0,59.0,10.0,20.0,123.0,23.0,3.8,1.1,1.9,1.29,1.12,0.17
2011-01-11,28079011,,,40.0,53.0,,,114.0,,4.0,1.9,0.8,,,
2011-01-11,28079016,,0.3,16.0,45.0,,,70.0,34.0,,,,,,
2011-01-11,28079017,9.0,,12.0,46.0,,,65.0,20.0,,,,,,
2011-01-11,28079018,7.0,0.3,9.0,28.0,,8.0,42.0,38.0,0.9,0.2,0.2,,,
2011-01-11,28079024,7.0,0.2,1.0,10.0,2.0,5.0,12.0,52.0,0.4,0.4,0.7,1.24,1.13,0.11
2011-01-11,28079027,,,12.0,38.0,,,56.0,38.0,,,,1.33,1.13,0.2
2011-01-11,28079035,10.0,0.4,18.0,44.0,,,71.0,29.0,,,,,,
2011-01-11,28079036,9.0,0.3,19.0,47.0,,12.0,75.0,,,,,,,
2011-01-11,28079038,11.0,,22.0,46.0,7.0,12.0,79.0,,2.0,0.5,0.8,,,
2011-01-11,28079039,,0.4,22.0,39.0,,,72.0,36.0,,,,,,
2011-01-11,28079040,8.0,,14.0,45.0,,12.0,66.0,,,,,,,
2011-01-11,28079047,,,6.0,38.0,6.0,10.0,47.0,,,,,,,
2011-01-11,28079048,,,20.0,45.0,4.0,13.0,76.0,,,,,,,
2011-01-11,28079049,,,5.0,29.0,,,36.0,32.0,,,,,,
2011-01-11,28079050,,,45.0,46.0,9.0,17.0,114.0,,,,,,,
2011-01-11,28079054,,,7.0,35.0,,,46.0,35.0,,,,,,
2011-01-11,28079055,,,17.0,41.0,,10.0,67.0,,0.7,0.2,0.2,1.36,1.27,0.09
2011-01-11,28079056,,0.3,19.0,45.0,,,75.0,33.0,,,,,,
2011-01-11,28079057,12.0,0.2,10.0,37.0,,9.0,52.0,,,,,,,
2011-01-11,28079058,,,5.0,12.0,,,19.0,60.0,,,,,,
2011-01-11,28079059,,,9.0,29.0,,,42.0,40.0,,,,,,
2011-01-11,28079060,,,7.0,33.0,,10.0,44.0,33.0,,,,,,
2011-01-12,28079004,13.0,0.9,189.0,84.0,,,374.0,,,,,,,
2011-01-12,28079008,15.0,0.7,155.0,91.0,24.0,46.0,328.0,6.0,10.7,2.5,3.9,1.77,1.48,0.29
2011-01-12,28079011,,,115.0,94.0,,,270.0,,10.8,3.0,2.4,,,
2011-01-12,28079016,,0.7,107.0,79.0,,,243.0,11.0,,,,,,
2011-01-12,28079017,13.0,,164.0,85.0,,,337.0,8.0,,,,,,
2011-01-12,28079018,11.0,0.8,112.0,79.0,,34.0,251.0,8.0,7.1,1.3,2.1,,,
2011-01-12,28079024,10.0,0.4,58.0,61.0,12.0,24.0,149.0,14.0,4.1,1.0,1.5,1.53,1.35,0.18
2011-01-12,28079027,,,111.0,86.0,,,257.0,11.0,,,,1.67,1.33,0.35
2011-01-12,28079035,20.0,0.7,117.0,84.0,,,263.0,9.0,,,,,,
2011-01-12,28079036,16.0,0.9,156.0,88.0,,39.0,327.0,,,,,,,
2011-01-12,28079038,18.0,,136.0,107.0,21.0,41.0,315.0,,11.5,2.0,2.5,,,
2011-01-12,28079039,,1.0,171.0,92.0,,,355.0,9.0,,,,,,
2011-01-12,28079040,13.0,,130.0,94.0,,40.0,294.0,,,,,,,
2011-01-12,28079047,,,138.0,90.0,22.0,41.0,302.0,,,,,,,
2011-01-12,28079048,,,93.0,78.0,14.0,31.0,221.0,,,,,,,
2011-01-12,28079049,,,104.0,68.0,,,228.0,6.0,,,,,,
2011-01-12,28079050,,,124.0,79.0,18.0,37.0,270.0,,,,,,,
2011-01-12,28079054,,,149.0,92.0,,,319.0,10.0,,,,,,
2011-01-12,28079055,,,154.0,89.0,,33.0,325.0,,3.0,1.0,1.7,1.76,1.48,0.28
2011-01-12,28079056,,0.9,176.0,103.0,,,372.0,7.0,,,,,,
2011-01-12,28079057,17.0,0.7,104.0,94.0,,30.0,253.0,,,,,,,
2011-01-12,28079058,,,53.0,42.0,,,123.0,10.0,,,,,,
2011-01-12,28079059,,,101.0,59.0,,,214.0,13.0,,,,,,
2011-01-12,28079060,,,101.0,85.0,,30.0,240.0,11.0,,,,,,
2011-01-13,28079004,13.0,0.9,204.0,74.0,,,388.0,,,,,,,
2011-01-13,28079008,15.0,0.7,129.0,78.0,21.0,42.0,276.0,6.0,9.2,2.5,3.5,1.61,1.34,0.27
2011-01-13,28079011,,,173.0,104.0,,,369.0,,12.7,3.6,3.6,,,
2011-01-13,28079016,,0.7,125.0,70.0,,,262.0,7.0,,,,,,
2011-01-13,28079017,15.0,,223.0,85.0,,,426.0,5.0,,,,,,
2011-01-13,28079018,13.0,0.9,150.0,77.0,,39.0,307.0,4.0,,,,,,
2011-01-13,28079024,11.0,0.6,103.0,67.0,19.0,31.0,225.0,6.0,8.4,1.5,2.9,1.7,1.46,0.24
2011-01-13,28079027,,,84.0,68.0,,,197.0,8.0,,,,1.55,1.25,0.31
2011-01-13,28079035,22.0,0.9,162.0,83.0,,,332.0,6.0,,,,,,
2011-01-13,28079036,14.0,0.8,154.0,78.0,,39.0,314.0,,,,,,,
2011-01-13,28079038,21.0,,203.0,116.0,27.0,55.0,427.0,,17.5,3.3,3.8,,,
2011-01-13,28079039,,1.0,192.0,93.0,,,387.0,7.0,,,,,,
2011-01-13,28079040,11.0,,110.0,83.0,,36.0,252.0,,,,,,,
2011-01-13,28079047,,,162.0,81.0,27.0,44.0,330.0,,,,,,,
2011-01-13,28079048,,,108.0,75.0,15.0,33.0,240.0,,,,,,,
2011-01-13,28079049,,,100.0,62.0,,,216.0,4.0,,,,,,
2011-01-13,28079050,,,173.0,85.0,26.0,53.0,350.0,,,,,,,
2011-01-13,28079054,,,171.0,92.0,,,353.0,6.0,,,,,,
2011-01-13,28079055,,,116.0,72.0,,28.0,250.0,,3.0,0.7,1.7,1.6,1.38,0.22
2011-01-13,28079056,,1.0,218.0,103.0,,,438.0,5.0,,,,,,
2011-01-13,28079057,17.0,0.7,118.0,87.0,,34.0,267.0,,,,,,,
2011-01-13,28079058,,,64.0,41.0,,,139.0,6.0,,,,,,
2011-01-13,28079059,,,75.0,45.0,,,160.0,9.0,,,,,,
2011-01-13,28079060,,,108.0,81.0,,36.0,246.0,6.0,,,,,,
2011-01-14,28079004,15.0,0.9,202.0,78.0,,,388.0,,,,,,,
