date,station,SO_2,CO,NO,NO_2,PM25,PM10,NOx,O_3,TOL,BEN,EBE,TCH,CH4,NMHC
2012-01-05,28079048,,,206.0,97.0,26.0,41.0,413.0,,,,,,,
2012-01-05,28079049,,,197.0,80.0,,,382.0,2.0,,,,,,
2012-01-05,28079050,,,210.0,103.0,16.0,41.0,425.0,,,,,,,
2012-01-05,28079054,,,175.0,80.0,,,348.0,7.0,,,,,,
2012-01-05,28079055,,,222.0,110.0,,34.0,450.0,,12.1,2.9,2.1,2.17,1.8,0.37
2012-01-05,28079056,,1.2,240.0,109.0,,,477.0,2.0,,,,,,
2012-01-05,28079057,15.0,1.0,201.0,112.0,,37.0,420.0,,,,,,,
2012-01-05,28079058,,,79.0,62.0,,,182.0,7.0,,,,,,
2012-01-05,28079059,,,155.0,82.0,,,320.0,6.0,,,,,,
2012-01-05,28079060,,,176.0,95.0,,34.0,365.0,4.0,,,,,,
2012-01-06,28079004,13.0,0.8,158.0,67.0,,,308.0,,,,,,,
2012-01-06,28079008,19.0,0.6,112.0,66.0,19.0,26.0,238.0,13.0,8.3,2.1,3.0,1.96,1.63,0.33
2012-01-06,28079011,,,111.0,60.0,,,231.0,,9.7,2.8,2.1,,,
2012-01-06,28079016,,0.7,94.0,55.0,,,199.0,20.0,,,,,,
2012-01-06,28079017,5.0,,90.0,55.0,,,193.0,13.0,,,,,,
2012-01-06,28079018,8.0,0.8,84.0,56.0,,21.0,185.0,12.0,2.2,0.4,0.2,,,
2012-01-06,28079024,5.0,0.5,63.0,45.0,15.0,18.0,141.0,19.0,5.1,1.4,1.2,1.89,1.62,0.28
2012-01-06,28079027,,,76.0,49.0,,,166.0,20.0,,,,1.77,1.47,0.3
2012-01-06,28079035,13.0,0.7,108.0,71.0,,,236.0,7.0,,,,,,
2012-01-06,28079036,20.0,0.6,81.0,53.0,,19.0,177.0,,,,,,,
2012-01-06,28079038,13.0,,105.0,67.0,17.0,22.0,228.0,,8.7,1.1,1.6,,,
2012-01-06,28079039,,0.7,106.0,65.0,,,228.0,15.0,,,,,,
2012-01-06,28079040,4.0,,46.0,48.0,,18.0,119.0,,,,,,,
2012-01-06,28079047,,,82.0,66.0,17.0,22.0,192.0,,,,,,,
2012-01-06,28079048,,,104.0,60.0,15.0,21.0,219.0,,,,,,,
2012-01-06,28079049,,,90.0,50.0,,,188.0,12.0,,,,,,
2012-01-06,28079050,,,86.0,60.0,9.0,20.0,192.0,,,,,,,
2012-01-06,28079054,,,43.0,39.0,,,105.0,20.0,,,,,,
2012-01-06,28079055,,,97.0,58.0,,19.0,207.0,,6.3,1.7,1.3,1.91,1.67,0.24
2012-01-06,28079056,,0.8,138.0,79.0,,,290.0,6.0,,,,,,
2012-01-06,28079057,9.0,0.6,85.0,58.0,,17.0,188.0,,,,,,,
2012-01-06,28079058,,,42.0,36.0,,,100.0,19.0,,,,,,
2012-01-06,28079059,,,57.0,36.0,,,123.0,24.0,,,,,,
2012-01-06,28079060,,,74.0,51.0,,15.0,165.0,22.0,,,,,,
2012-01-07,28079004,11.0,0.6,136.0,51.0,,,260.0,,,,,,,
2012-01-07,28079008,19.0,0.4,64.0,60.0,11.0,19.0,158.0,13.0,5.2,1.4,1.6,1.35,1.14,0.21
2012-01-07,28079011,,,63.0,60.0,,,157.0,,5.2,2.0,0.8,,,
2012-01-07,28079016,,0.5,45.0,55.0,,,124.0,14.0,,,,,,
2012-01-07,28079017,8.0,,193.0,85.0,,,380.0,6.0,,,,,,
2012-01-07,28079018,7.0,0.8,71.0,53.0,,16.0,162.0,7.0,1.8,0.4,0.3,,,
2012-01-07,28079024,3.0,0.3,22.0,34.0,9.0,10.0,67.0,14.0,1.3,0.7,0.5,1.31,1.13,0.18
2012-01-07,28079027,,,54.0,54.0,,,137.0,13.0,,,,1.48,1.25,0.23
2012-01-07,28079035,13.0,0.7,91.0,66.0,,,206.0,5.0,,,,,,
2012-01-07,28079036,14.0,0.6,66.0,54.0,,14.0,156.0,,,,,,,
2012-01-07,28079038,10.0,,98.0,68.0,12.0,18.0,218.0,,6.1,0.9,0.9,,,
2012-01-07,28079039,,1.1,208.0,92.0,,,412.0,9.0,,,,,,
2012-01-07,28079040,5.0,,30.0,47.0,,11.0,93.0,,,,,,,
2012-01-07,28079047,,,100.0,73.0,16.0,21.0,227.0,,,,,,,
2012-01-07,28079048,,,21.0,44.0,4.0,6.0,76.0,,,,,,,
2012-01-07,28079049,,,41.0,46.0,,,109.0,10.0,,,,,,
2012-01-07,28079050,,,38.0,54.0,5.0,11.0,111.0,,,,,,,
2012-01-07,28079054,,,74.0,55.0,,,168.0,17.0,,,,,,
2012-01-07,28079055,,,74.0,65.0,,14.0,178.0,,4.7,1.6,1.2,1.54,1.34,0.2
2012-01-07,28079056,,0.9,134.0,79.0,,,285.0,4.0,,,,,,
2012-01-07,28079057,8.0,0.5,82.0,75.0,,13.0,201.0,,,,,,,
2012-01-07,28079058,,,12.0,22.0,,,41.0,18.0,,,,,,
2012-01-07,28079059,,,17.0,33.0,,,59.0,19.0,,,,,,
2012-01-07,28079060,,,31.0,48.0,,12.0,96.0,17.0,,,,,,
2012-01-08,28079004,11.0,0.7,132.0,56.0,,,258.0,,,,,,,
2012-01-08,28079008,21.0,0.5,79.0,64.0,15.0,24.0,184.0,14.0,5.3,1.6,1.8,1.38,1.14,0.25
2012-01-08,28079011,,,69.0,60.0,,,166.0,,5.2,2.1,1.1,,,
2012-01-08,28079016,,0.6,69.0,62.0,,,168.0,14.0,,,,,,
2012-01-08,28079017,6.0,,153.0,79.0,,,313.0,7.0,,,,,,
2012-01-08,28079018,7.0,0.8,71.0,58.0,,18.0,167.0,7.0,3.1,0.7,0.3,,,
2012-01-08,28079024,5.0,0.4,36.0,47.0,12.0,14.0,101.0,8.0,1.0,0.2,0.3,1.39,1.18,0.22
2012-01-08,28079027,,,56.0,63.0,,,149.0,13.0,,,,1.51,1.28,0.24
2012-01-08,28079035,12.0,0.7,90.0,68.0,,,206.0,5.0,,,,,,
2012-01-08,28079036,14.0,0.6,72.0,63.0,,16.0,173.0,,,,,,,
2012-01-08,28079038,13.0,,102.0,72.0,13.0,20.0,228.0,,6.6,1.2,1.1,,,
2012-01-08,28079039,,1.0,183.0,93.0,,,373.0,11.0,,,,,,
2012-01-08,28079040,8.0,,46.0,55.0,,15.0,126.0,,,,,,,
2012-01-08,28079047,,,91.0,73.0,16.0,21.0,212.0,,,,,,,
2012-01-08,28079048,,,50.0,52.0,10.0,13.0,128.0,,,,,,,
2012-01-08,28079049,,,51.0,53.0,,,130.0,10.0,,,,,,
2012-01-08,28079050,,,72.0,62.0,7.0,15.0,172.0,,,,,,,
2012-01-08,28079054,,,81.0,57.0,,,181.0,18.0,,,,,,
2012-01-08,28079055,,,73.0,71.0,,17.0,183.0,,3.7,1.4,1.0,1.58,1.39,0.2
2012-01-08,28079056,,0.8,124.0,78.0,,,268.0,5.0,,,,,,
2012-01-08,28079057,8.0,0.5,66.0,70.0,,15.0,172.0,,,,,,,
2012-01-08,28079058,,,16.0,35.0,,,59.0,16.0,,,,,,
2012-01-08,28079059,,,25.0,37.0,,,75.0,17.0,,,,,,
2012-01-08,28079060,,,44.0,50.0,,14.0,117.0,20.0,,,,,,
2012-01-09,28079004,12.0,0.8,171.0,59.0,,,320.0,,,,,,,
2012-01-09,28079008,23.0,0.7,138.0,78.0,19.0,36.0,290.0,9.0,9.2,2.3,2.9,1.45,1.17,0.28
2012-01-09,28079011,,,106.0,70.0,,,233.0,,7.8,2.5,1.4,,,
2012-01-09,28079016,,0.6,78.0,64.0,,,184.0,12.0,,,,,,
2012-01-09,28079017,10.0,,258.0,98.0,,,494.0,6.0,,,,,,
2012-01-09,28079018,8.0,0.9,118.0,68.0,,28.0,248.0,7.0,3.9,0.7,0.3,,,
2012-01-09,28079024,5.0,0.4,52.0,53.0,11.0,18.0,132.0,9.0,,,,1.51,1.27,0.24
2012-01-09,28079027,,,89.0,67.0,,,204.0,11.0,,,,1.53,1.29,0.24
2012-01-09,28079035,14.0,0.9,129.0,78.0,,,276.0,4.0,,,,,,
2012-01-09,28079036,17.0,0.6,86.0,67.0,,21.0,199.0,,,,,,,
2012-01-09,28079038,14.0,,168.0,88.0,19.0,30.0,345.0,,12.6,2.0,2.2,,,
2012-01-09,28079039,,1.3,265.0,114.0,,,520.0,8.0,,,,,,
2012-01-09,28079040,6.0,,63.0,63.0,,19.0,160.0,,,,,,,
2012-01-09,28079047,,,143.0,86.0,17.0,33.0,305.0,,,,,,,
2012-01-09,28079048,,,45.0,52.0,8.0,14.0,122.0,,,,,,,
2012-01-09,28079049,,,79.0,58.0,,,179.0,6.0,,,,,,
2012-01-09,28079050,,,63.0,61.0,7.0,18.0,157.0,,,,,,,
2012-01-09,28079054,,,114.0,67.0,,,242.0,11.0,,,,,,
2012-01-09,28079055,,,108.0,78.0,,22.0,244.0,,5.1,1.7,1.2,1.57,1.37,0.21
2012-01-09,28079056,,1.0,182.0,97.0,,,377.0,4.0,,,,,,
2012-01-09,28079057,9.0,0.6,107.0,82.0,,23.0,246.0,,,,,,,
2012-01-09,28079058,,,25.0,41.0,,,79.0,18.0,,,,,,
2012-01-09,28079059,,,48.0,43.0,,,116.0,18.0,,,,,,
2012-01-09,28079060,,,81.0,69.0,,20.0,193.0,12.0,,,,,,
2012-01-10,28079004,11.0,0.7,155.0,62.0,,,299.0,,,,,,,
2012-01-10,28079008,18.0,0.4,76.0,64.0,15.0,27.0,180.0,14.0,6.8,1.6,2.3,1.36,1.14,0.23
2012-01-10,28079011,,,68.0,59.0,,,163.0,,6.6,2.2,0.9,,,
2012-01-10,28079016,,0.5,53.0,54.0,,,136.0,16.0,,,,,,
2012-01-10,28079017,9.0,,238.0,94.0,,,458.0,8.0,,,,,,
2012-01-10,28079018,8.0,0.8,97.0,65.0,,26.0,214.0,9.0,2.8,0.5,0.3,,,
2012-01-10,28079024,5.0,0.4,47.0,53.0,12.0,17.0,125.0,10.0,3.5,1.1,0.8,1.48,1.25,0.23
2012-01-10,28079027,,,52.0,57.0,,,137.0,14.0,,,,1.43,1.22,0.21
2012-01-10,28079035,15.0,0.7,109.0,75.0,,,242.0,6.0,,,,,,
2012-01-10,28079036,21.0,0.6,76.0,62.0,,23.0,179.0,,,,,,,
2012-01-10,28079038,11.0,,99.0,72.0,14.0,23.0,223.0,,9.3,1.3,1.5,,,
2012-01-10,28079039,,0.8,165.0,95.0,,,348.0,11.0,,,,,,
2012-01-10,28079040,3.0,,48.0,57.0,,20.0,131.0,,,,,,,
2012-01-10,28079047,,,109.0,78.0,16.0,28.0,245.0,,,,,,,
2012-01-10,28079048,,,42.0,52.0,8.0,12.0,116.0,,,,,,,
2012-01-10,28079049,,,34.0,49.0,,,102.0,11.0,,,,,,
2012-01-10,28079050,,,59.0,61.0,7.0,18.0,152.0,,,,,,,
2012-01-10,28079054,,,112.0,67.0,,,239.0,13.0,,,,,,
2012-01-10,28079055,,,58.0,65.0,,16.0,154.0,,4.2,1.2,1.0,1.49,1.33,0.17
2012-01-10,28079056,,0.9,121.0,76.0,,,262.0,5.0,,,,,,
2012-01-10,28079057,8.0,0.5,73.0,68.0,,18.0,180.0,,,,,,,
2012-01-10,28079058,,,25.0,47.0,,,86.0,17.0,,,,,,
2012-01-10,28079059,,,17.0,30.0,,,55.0,22.0,,,,,,
2012-01-10,28079060,,,53.0,59.0,,15.0,140.0,14.0,,,,,,
2012-01-11,28079004,13.0,0.8,166.0,61.0,,,315.0,,,,,,,
2012-01-11,28079008,22.0,0.4,66.0,65.0,14.0,23.0,166.0,14.0,6.8,1.6,2.2,1.35,1.13,0.22
2012-01-11,28079011,,,50.0,57.0,,,134.0,,5.4,2.1,1.2,,,
2012-01-11,28079016,,0.5,43.0,56.0,,,122.0,17.0,,,,,,
2012-01-11,28079017,9.0,,261.0,103.0,,,503.0,8.0,,,,,,
2012-01-11,28079018,10.0,0.9,101.0,69.0,,27.0,223.0,9.0,2.8,0.5,0.3,,,
2012-01-11,28079024,5.0,0.4,35.0,50.0,12.0,16.0,104.0,12.0,2.7,1.0,0.6,1.44,1.22,0.22
2012-01-11,28079027,,,59.0,65.0,,,156.0,12.0,,,,1.43,1.22,0.21
2012-01-11,28079035,13.0,0.7,81.0,73.0,,,197.0,6.0,,,,,,
2012-01-11,28079036,20.0,0.6,73.0,64.0,,20.0,177.0,,,,,,,
2012-01-11,28079038,10.0,,78.0,68.0,13.0,21.0,188.0,,8.0,0.8,1.4,,,
2012-01-11,28079039,,0.7,125.0,81.0,,,273.0,13.0,,,,,,
2012-01-11,28079040,1.0,,42.0,59.0,,18.0,122.0,,,,,,,
2012-01-11,28079047,,,123.0,87.0,19.0,32.0,276.0,,,,,,,
2012-01-11,28079048,,,32.0,49.0,8.0,14.0,98.0,,,,,,,
2012-01-11,28079049,,,32.0,50.0,,,100.0,13.0,,,,,,
2012-01-11,28079050,,,38.0,57.0,6.0,16.0,115.0,,,,,,,
2012-01-11,28079054,,,85.0,66.0,,,197.0,14.0,,,,,,
2012-01-11,28079055,,,78.0,73.0,,18.0,193.0,,4.4,1.4,1.1,1.52,1.34,0.19
2012-01-11,28079056,,1.2,,,,,,5.0,,,,,,
2012-01-11,28079057,7.0,0.4,46.0,63.0,,14.0,134.0,,,,,,,
2012-01-11,28079058,,,21.0,40.0,,,72.0,23.0,,,,,,
2012-01-11,28079059,,,14.0,30.0,,,52.0,24.0,,,,,,
2012-01-11,28079060,,,61.0,63.0,,17.0,158.0,16.0,,,,,,
2012-01-12,28079004,11.0,0.7,138.0,59.0,,,270.0,,,,,,,
2012-01-12,28079008,16.0,0.4,70.0,70.0,19.0,35.0,177.0,11.0,6.9,1.8,2.2,1.41,1.19,0.22
2012-01-12,28079011,,,74.0,73.0,,,186.0,,8.3,2.8,1.3,,,
2012-01-12,28079016,,0.6,69.0,73.0,,,179.0,7.0,,,,,,
2012-01-12,28079017,7.0,,153.0,80.0,,,315.0,9.0,,,,,,
2012-01-12,28079018,7.0,0.7,77.0,66.0,,26.0,183.0,8.0,3.8,0.7,0.4,,,
2012-01-12,28079024,4.0,0.4,40.0,58.0,15.0,21.0,119.0,8.0,3.6,1.1,0.8,1.5,1.27,0.24
2012-01-12,28079027,,,62.0,63.0,,,159.0,12.0,,,,1.5,1.26,0.24
2012-01-12,28079035,13.0,0.7,83.0,73.0,,,201.0,5.0,,,,,,
2012-01-12,28079036,15.0,0.7,93.0,76.0,,26.0,219.0,,,,,,,
2012-01-12,28079038,11.0,,95.0,77.0,18.0,29.0,223.0,,10.3,0.7,1.1,,,
2012-01-12,28079039,,0.7,115.0,87.0,,,263.0,7.0,,,,,,
2012-01-12,28079040,4.0,,47.0,64.0,,24.0,136.0,,,,,,,
2012-01-12,28079047,,,103.0,83.0,20.0,32.0,242.0,,,,,,,
2012-01-12,28079048,,,51.0,65.0,13.0,21.0,144.0,,,,,,,
2012-01-12,28079049,,,35.0,57.0,,,111.0,6.0,,,,,,
2012-01-12,28079050,,,79.0,77.0,9.0,28.0,198.0,,,,,,,
2012-01-12,28079054,,,86.0,66.0,,,198.0,12.0,,,,,,
2012-01-12,28079055,,,84.0,76.0,,22.0,204.0,,4.8,1.2,0.9,1.56,1.37,0.19
2012-01-12,28079056,,0.8,127.0,89.0,,,284.0,4.0,,,,,,
2012-01-12,28079057,8.0,0.5,63.0,77.0,,23.0,175.0,,,,,,,
2012-01-12,28079058,,,25.0,48.0,,,86.0,17.0,,,,,,
2012-01-12,28079059,,,37.0,46.0,,,102.0,15.0,,,,,,
2012-01-12,28079060,,,67.0,72.0,,22.0,174.0,9.0,,,,,,
2012-01-13,28079004,11.0,0.9,173.0,60.0,,,325.0,,,,,,,
2012-01-13,28079008,19.0,0.6,122.0,80.0,26.0,40.0,266.0,5.0,8.9,2.4,2.8,1.55,1.28,0.28
2012-01-13,28079011,,,110.0,76.0,,,245.0,,9.2,3.2,1.5,,,
2012-01-13,28079016,,0.6,90.0,75.0,,,214.0,3.0,,,,,,
2012-01-13,28079017,8.0,,198.0,91.0,,,394.0,4.0,,,,,,
2012-01-13,28079018,9.0,1.0,135.0,79.0,,40.0,285.0,3.0,8.0,1.3,1.0,,,
2012-01-13,28079024,6.0,0.5,78.0,68.0,22.0,31.0,188.0,3.0,5.6,1.5,1.3,1.8,1.5,0.3
2012-01-13,28079027,,,90.0,69.0,,,207.0,5.0,,,,1.56,1.3,0.26
2012-01-13,28079035,12.0,0.8,139.0,84.0,,,297.0,3.0,,,,,,
2012-01-13,28079036,17.0,0.8,133.0,81.0,,32.0,284.0,,,,,,,
2012-01-13,28079038,13.0,,150.0,86.0,25.0,41.0,316.0,,13.4,1.1,2.0,,,
2012-01-13,28079039,,0.7,140.0,92.0,,,306.0,4.0,,,,,,
2012-01-13,28079040,9.0,,98.0,78.0,,34.0,228.0,,,,,,,
2012-01-13,28079047,,,134.0,94.0,29.0,45.0,300.0,,,,,,,
2012-01-13,28079048,,,85.0,72.0,17.0,31.0,202.0,,,,,,,
2012-01-13,28079049,,,92.0,67.0,,,208.0,2.0,,,,,,
2012-01-13,28079050,,,106.0,81.0,11.0,35.0,244.0,,,,,,,
2012-01-13,28079054,,,127.0,74.0,,,268.0,6.0,,,,,,
2012-01-13,28079055,,,110.0,80.0,,26.0,249.0,,5.9,1.8,1.3,1.63,1.41,0.23
2012-01-13,28079056,,1.1,192.0,107.0,,,400.0,2.0,,,,,,
2012-01-13,28079057,10.0,0.6,94.0,84.0,,29.0,228.0,,,,,,,
2012-01-13,28079058,,,71.0,64.0,,,173.0,9.0,,,,,,
2012-01-13,28079059,,,53.0,51.0,,,132.0,7.0,,,,,,
2012-01-13,28079060,,,89.0,75.0,,25.0,212.0,4.0,,,,,,
2012-01-14,28079004,9.0,0.8,143.0,48.0,,,268.0,,,,,,,
