date,station,altitude,average_temperature,rainfall,minimum_temperature,maximum_temperature,wind_direction,average_wind_speed,maximum_wind_speed,maximum_ultraviolet_index,maximum_pressure,minimum_pressure
2016-01-05,3266A,1532,-1.6,0.0,-3.9,0.8,30.0,12.2,24.2,,840.1,833.6
2016-01-05,3338,763,,,,,,,,,929.8,921.7
2016-01-06,2462,1894,-1.6,4.9,-5.6,2.4,25.0,7.8,29.2,0.0,807.8,803.8
2016-01-06,3100B,540,5.6,0.1,1.7,9.5,,,,,,
2016-01-06,3110C,1030,4.4,0.0,0.0,8.8,28.0,3.1,13.6,,894.1,889.2
2016-01-06,3111D,1450,1.1,5.3,-2.7,4.9,15.0,2.8,18.3,,855.7,851.4
2016-01-06,3129,609,5.5,0.2,1.6,9.4,21.0,5.0,18.9,2.0,949.9,945.0
2016-01-06,3175,607,4.8,0.2,0.6,9.1,25.0,6.1,17.5,1.3,946.5,941.7
2016-01-06,3191E,1004,3.0,1.3,-0.1,6.0,24.0,4.7,16.4,1.0,901.5,897.0
2016-01-06,3194U,664,4.7,0.0,1.0,8.4,25.0,2.8,14.7,,,
2016-01-06,3195,667,5.2,0.3,1.4,8.9,26.0,2.2,14.2,,940.7,936.0
2016-01-06,3196,690,4.2,0.0,0.5,8.0,23.0,6.1,15.0,1.9,938.4,933.5
2016-01-06,3200,620,5.4,0.2,1.2,9.6,24.0,5.8,13.9,1.8,946.4,941.7
2016-01-06,3266A,1532,0.2,2.0,-4.4,4.8,27.0,10.3,23.6,,844.4,839.6
2016-01-06,3338,763,,,,,,,,,934.2,929.3
2016-01-07,2462,1894,3.9,0.0,1.9,5.9,29.0,9.4,30.8,0.7,809.4,806.7
2016-01-07,3100B,540,12.8,0.1,9.1,16.5,,,,,,
2016-01-07,3110C,1030,10.6,0.0,8.3,13.0,25.0,3.1,10.6,,893.9,889.2
2016-01-07,3111D,1450,6.6,0.2,4.7,8.6,17.0,3.1,13.6,,856.7,854.5
2016-01-07,3129,609,12.4,0.0,9.4,15.4,22.0,7.2,19.7,1.6,948.5,946.2
2016-01-07,3175,607,12.2,0.1,9.1,15.3,24.0,8.9,16.9,2.8,945.0,942.5
2016-01-07,3191E,1004,8.7,0.2,5.7,11.7,23.0,6.1,12.5,1.6,901.2,899.5
2016-01-07,3194U,664,11.4,0.1,8.3,14.4,24.0,5.3,15.0,,,
2016-01-07,3195,667,11.6,0.5,8.9,14.4,28.0,4.4,13.9,,939.0,937.1
2016-01-07,3196,690,11.1,0.7,8.0,14.2,22.0,8.9,18.1,2.5,936.5,934.7
2016-01-07,3200,620,11.8,0.3,9.0,14.6,23.0,9.7,19.2,2.6,944.4,942.8
2016-01-07,3266A,1532,7.1,0.0,4.2,10.0,28.0,7.5,25.8,,845.6,841.8
2016-01-07,3338,763,,,,,,,,,932.2,930.1
2016-01-08,2462,1894,2.4,29.0,-0.1,4.8,27.0,6.1,21.4,0.0,808.1,803.0
2016-01-08,3100B,540,12.6,8.4,10.1,15.1,,,,,,
2016-01-08,3110C,1030,7.5,0.0,5.8,9.2,15.0,2.2,9.4,,892.7,885.6
2016-01-08,3111D,1450,6.2,14.1,3.3,9.2,12.0,4.4,12.8,,855.0,849.7
2016-01-08,3129,609,12.2,5.7,10.7,13.7,21.0,6.4,18.9,0.3,946.9,940.9
2016-01-08,3175,607,12.2,5.7,10.5,13.8,20.0,6.1,15.6,0.7,943.6,937.7
2016-01-08,3191E,1004,7.7,18.2,6.0,9.4,22.0,7.5,16.9,0.0,900.3,894.8
2016-01-08,3194U,664,10.8,4.3,9.6,12.0,24.0,1.9,11.4,,,
2016-01-08,3195,667,11.6,6.0,10.4,12.9,22.0,1.9,11.7,,938.0,931.9
2016-01-08,3196,690,10.5,8.8,8.5,12.5,20.0,6.9,13.3,0.6,935.4,929.3
2016-01-08,3200,620,11.4,6.6,9.8,13.0,21.0,6.4,14.4,1.1,943.0,937.0
2016-01-08,3266A,1532,4.2,46.0,1.5,6.9,22.0,1.7,13.3,,844.9,839.3
2016-01-08,3338,763,,,,,,,,,930.7,925.0
2016-01-09,2462,1894,1.4,0.0,-0.1,2.8,28.0,5.6,23.3,4.5,804.4,801.9
2016-01-09,3100B,540,11.4,0.8,9.6,13.3,,,,,,
2016-01-09,3110C,1030,7.0,0.0,4.4,9.7,24.0,2.2,10.0,,888.0,884.2
2016-01-09,3111D,1450,4.5,1.1,2.5,6.5,18.0,1.7,10.3,,851.2,848.5
2016-01-09,3129,609,10.6,0.0,8.3,12.9,99.0,5.0,16.4,3.7,944.6,939.8
2016-01-09,3175,607,10.4,0.0,8.1,12.6,22.0,5.3,15.6,4.6,941.2,936.3
2016-01-09,3191E,1004,6.8,0.1,4.8,8.9,25.0,4.7,16.1,2.0,896.6,893.7
2016-01-09,3194U,664,9.3,0.0,7.5,11.1,23.0,3.6,14.4,,,
2016-01-09,3195,667,9.8,0.2,8.2,11.5,26.0,2.5,12.8,,935.0,929.9
2016-01-09,3196,690,9.2,0.0,7.5,11.0,23.0,5.8,15.0,4.6,932.8,928.3
2016-01-09,3200,620,10.2,0.0,8.2,12.2,23.0,6.1,16.1,5.0,940.7,936.3
2016-01-09,3266A,1532,2.9,0.2,1.5,4.3,30.0,3.6,16.4,,841.2,838.1
2016-01-09,3338,763,,,,,,,,,928.3,924.2
2016-01-10,2462,1894,2.0,15.7,0.7,3.3,21.0,10.8,27.5,0.0,803.6,799.5
2016-01-10,3100B,540,12.1,2.0,9.8,14.4,,,,,,
2016-01-10,3110C,1030,8.4,0.0,5.3,11.6,19.0,2.8,15.3,,887.2,880.1
2016-01-10,3111D,1450,5.2,21.9,3.3,7.0,11.0,4.4,14.7,,850.4,844.8
2016-01-10,3129,609,11.0,12.0,9.4,12.5,21.0,9.7,19.7,0.2,943.5,938.1
2016-01-10,3175,607,11.0,10.4,9.4,12.7,21.0,6.9,20.0,0.5,940.6,934.7
2016-01-10,3191E,1004,7.8,17.2,6.5,9.1,23.0,8.3,22.2,0.0,896.5,891.0
2016-01-10,3194U,664,10.0,6.5,8.5,11.4,25.0,4.4,17.5,,,
2016-01-10,3195,667,10.2,12.0,8.5,12.0,24.0,3.9,17.2,,934.1,928.5
2016-01-10,3196,690,10.0,14.3,8.5,11.5,21.0,8.3,21.1,0.0,931.8,926.4
2016-01-10,3200,620,11.1,12.8,9.2,13.0,22.0,6.1,21.7,0.2,939.7,933.9
2016-01-10,3266A,1532,4.4,22.0,2.9,5.9,25.0,5.8,19.7,,840.4,835.3
2016-01-10,3338,763,,,,,,,,,927.3,921.5
2016-01-11,2462,1894,-0.2,4.4,-3.5,3.1,28.0,6.4,26.7,0.0,809.2,798.8
2016-01-11,3100B,540,9.6,0.5,5.7,13.5,,,,,,
2016-01-11,3110C,1030,6.0,0.0,2.3,9.6,25.0,2.5,14.7,,895.5,879.9
2016-01-11,3111D,1450,2.6,1.0,-0.4,5.7,17.0,2.5,19.7,,857.3,845.1
2016-01-11,3129,609,8.5,1.1,4.9,12.1,26.0,7.2,18.6,2.4,951.5,937.3
2016-01-11,3175,607,8.1,1.4,4.6,11.6,26.0,6.1,20.6,2.9,947.8,933.9
2016-01-11,3191E,1004,5.8,0.0,3.7,7.9,28.0,8.3,26.4,6.3,903.7,890.3
2016-01-11,3194U,664,7.7,0.0,3.5,11.9,23.0,4.2,16.9,,,
2016-01-11,3195,667,8.2,0.4,5.2,11.3,25.0,3.6,17.2,,941.4,928.5
2016-01-11,3196,690,8.0,0.2,4.5,11.4,25.0,6.9,20.0,4.9,939.7,925.6
2016-01-11,3200,620,7.7,0.8,3.6,11.8,21.0,6.7,19.2,5.5,946.2,933.9
2016-01-11,3266A,1532,1.8,0.0,-1.6,5.3,31.0,9.7,24.7,,845.6,835.0
2016-01-11,3338,763,,,,,,,,,935.4,921.2
2016-01-12,2462,1894,-3.2,0.8,-4.0,-2.5,31.0,3.6,16.9,0.0,815.3,809.0
2016-01-12,3100B,540,6.3,0.0,1.1,11.5,,,,,,
2016-01-12,3110C,1030,3.2,0.0,1.1,5.3,25.0,2.2,8.3,,901.9,895.4
2016-01-12,3111D,1450,0.2,0.3,-1.2,1.5,9.0,1.7,10.8,,863.5,857.2
2016-01-12,3129,609,7.1,0.0,2.6,11.6,99.0,3.6,12.5,5.9,957.6,951.3
2016-01-12,3175,607,6.0,0.0,0.9,11.0,26.0,2.2,9.7,6.4,954.1,947.6
2016-01-12,3191E,1004,5.2,0.0,2.4,7.9,23.0,2.2,11.4,5.6,909.6,903.7
2016-01-12,3194U,664,6.1,0.0,1.4,10.8,25.0,1.7,8.9,,,
2016-01-12,3195,667,6.8,0.0,3.1,10.6,26.0,1.4,6.9,,947.0,941.2
2016-01-12,3196,690,5.5,0.0,1.0,10.0,24.0,2.5,8.9,6.2,945.4,939.5
2016-01-12,3200,620,6.4,0.0,1.8,11.0,21.0,3.3,8.9,8.5,953.0,946.2
2016-01-12,3266A,1532,-0.6,0.0,-2.3,1.0,30.0,7.5,18.3,,852.4,845.4
2016-01-12,3338,763,,,,,,,,,941.3,935.1
2016-01-13,2462,1894,-0.4,0.0,-5.5,4.7,28.0,3.9,14.4,5.9,816.3,813.2
2016-01-13,3100B,540,6.2,0.0,0.0,12.4,,,,,,
2016-01-13,3110C,1030,1.6,0.0,-3.7,6.9,10.0,1.1,4.7,,903.9,898.9
2016-01-13,3111D,1450,1.6,0.0,-1.9,5.2,18.0,1.7,6.7,,864.2,860.2
2016-01-13,3129,609,4.8,0.0,-1.0,10.7,99.0,1.4,10.3,8.3,959.5,954.3
2016-01-13,3175,607,4.4,0.0,-1.4,10.3,22.0,1.4,5.3,8.4,955.9,950.7
2016-01-13,3191E,1004,4.4,0.0,1.1,7.7,14.0,1.7,8.3,7.7,910.8,906.6
2016-01-13,3194U,664,4.4,0.0,-1.1,9.8,24.0,0.8,3.9,,,
2016-01-13,3195,667,5.8,0.0,2.0,9.6,15.0,0.6,3.9,,948.5,943.8
2016-01-13,3196,690,5.2,0.0,0.5,10.0,17.0,0.3,5.3,7.1,947.1,942.1
2016-01-13,3200,620,5.4,0.0,0.8,10.0,19.0,0.8,4.2,7.8,955.4,948.8
2016-01-13,3266A,1532,0.6,0.4,-2.4,3.6,30.0,2.2,8.6,,853.6,849.8
2016-01-13,3338,763,,,,,,,,,942.3,937.9
2016-01-14,2462,1894,2.2,23.5,0.1,4.2,26.0,5.0,22.8,0.0,813.2,809.9
2016-01-14,3100B,540,5.7,1.7,1.9,9.5,,,,,,
2016-01-14,3110C,1030,2.0,0.0,-1.8,5.9,11.0,1.4,5.0,,899.3,893.8
2016-01-14,3111D,1450,3.3,19.2,0.0,6.6,8.0,1.4,11.4,,860.2,857.2
2016-01-14,3129,609,4.8,1.4,1.5,8.1,23.0,1.7,8.3,0.0,954.3,950.0
2016-01-14,3175,607,4.6,1.2,1.3,7.8,21.0,1.1,5.6,0.0,950.8,946.6
2016-01-14,3191E,1004,3.8,2.0,1.9,5.6,16.0,0.6,6.7,0.0,906.6,902.8
2016-01-14,3194U,664,5.0,1.1,1.9,8.2,23.0,0.3,4.2,,,
2016-01-14,3195,667,6.2,2.1,3.8,8.6,23.0,0.6,5.3,,944.3,939.9
2016-01-14,3196,690,6.4,0.9,2.9,9.9,21.0,2.8,10.8,0.0,942.1,937.9
2016-01-14,3200,620,6.0,1.1,3.0,9.0,23.0,3.6,9.7,0.0,948.8,946.0
2016-01-14,3266A,1532,4.0,26.2,1.4,6.5,29.0,5.6,17.5,,849.8,845.7
2016-01-14,3338,763,,,,,,,,,937.9,933.6
2016-01-15,2462,1894,-3.5,0.0,-7.2,0.2,35.0,5.6,14.7,0.0,817.1,810.6
2016-01-15,3100B,540,5.8,0.0,0.1,11.4,,,,,,
2016-01-15,3110C,1030,1.4,0.0,-1.1,3.9,99.0,2.2,10.8,,906.5,895.6
2016-01-15,3111D,1450,-0.8,0.0,-4.0,2.4,10.0,2.5,17.5,,865.7,857.9
2016-01-15,3129,609,6.9,0.0,4.0,9.8,99.0,6.1,14.4,6.9,961.1,950.9
2016-01-15,3175,607,5.8,0.0,2.0,9.5,34.0,6.9,15.0,7.0,957.8,947.5
2016-01-15,3191E,1004,4.2,0.0,2.1,6.4,2.0,6.1,16.1,4.8,912.9,903.9
2016-01-15,3194U,664,5.0,0.0,-0.1,10.0,4.0,3.9,11.9,,,
2016-01-15,3195,667,6.8,0.0,4.0,9.6,2.0,2.2,11.9,,950.9,941.5
2016-01-15,3196,690,5.8,0.0,1.9,9.8,1.0,3.3,11.9,7.9,949.0,938.9
2016-01-15,3200,620,6.6,0.0,2.4,10.8,1.0,5.3,12.5,7.8,957.0,946.5
2016-01-15,3266A,1532,-0.8,0.0,-4.1,2.4,31.0,5.3,14.7,,855.5,847.2
2016-01-15,3338,763,,,,,,,,,945.4,934.7
2016-01-16,2462,1894,-6.0,0.0,-7.8,-4.1,35.0,3.6,12.2,3.7,818.6,816.3
2016-01-16,3100B,540,4.0,0.0,-2.3,10.2,,,,,,
2016-01-16,3110C,1030,-1.0,,-5.3,3.4,34.0,1.9,10.0,,907.9,904.6
2016-01-16,3111D,1450,-2.6,,-5.2,0.1,30.0,1.7,12.5,,867.1,864.3
2016-01-16,3129,609,3.9,0.0,-1.3,9.1,36.0,4.2,12.8,8.8,963.0,960.4
2016-01-16,3175,607,3.2,0.0,-2.1,8.5,1.0,4.4,12.8,8.5,959.4,956.8
2016-01-16,3191E,1004,2.8,0.0,-0.5,6.0,4.0,4.2,12.8,8.7,914.0,912.2
2016-01-16,3194U,664,3.7,0.0,-2.1,9.5,7.0,3.1,9.2,,,
2016-01-16,3195,667,4.4,0.0,0.6,8.3,4.0,1.9,10.3,,952.8,950.8
2016-01-16,3196,690,4.0,0.0,-1.1,9.0,4.0,1.4,8.9,9.3,950.7,948.2
2016-01-16,3200,620,4.0,0.0,-1.4,9.4,3.0,2.5,9.2,9.3,958.9,956.4
2016-01-16,3266A,1532,-2.8,,-6.2,0.5,99.0,3.6,11.1,,856.9,854.6
2016-01-16,3338,763,,,,,,,,,946.2,943.7
2016-01-17,2462,1894,0.6,4.5,-5.9,7.0,32.0,2.2,6.9,5.2,817.9,812.2
2016-01-17,3100B,540,1.2,0.0,-5.4,7.7,,,,,,
2016-01-17,3110C,1030,-0.1,0.0,-7.2,7.0,16.0,1.1,4.2,,907.2,897.6
2016-01-17,3111D,1450,1.7,5.2,-4.4,7.8,1.0,0.6,5.8,,865.9,859.4
2016-01-17,3129,609,1.7,0.0,-4.1,7.5,23.0,2.2,9.2,4.7,961.9,953.8
2016-01-17,3175,607,1.4,0.0,-4.9,7.6,3.0,1.1,5.3,4.8,958.2,950.2
2016-01-17,3191E,1004,1.8,0.2,-1.6,5.3,8.0,1.9,6.1,4.7,913.3,905.7
2016-01-17,3194U,664,1.4,0.0,-4.3,7.1,23.0,0.6,5.6,,,
2016-01-17,3195,667,3.0,0.0,-0.9,7.0,26.0,0.6,5.3,,952.0,942.9
2016-01-17,3196,690,2.6,0.0,-2.0,7.2,24.0,0.8,5.6,5.7,949.3,941.5
2016-01-17,3200,620,2.3,0.0,-2.6,7.2,21.0,0.8,4.7,5.5,957.6,949.4
2016-01-17,3266A,1532,,2.6,,,30.0,3.6,11.9,,,
2016-01-17,3338,763,,,,,,,,,945.0,937.1
2016-01-18,2462,1894,-1.3,3.5,-3.6,1.0,30.0,6.9,24.2,0.6,812.2,806.7
2016-01-18,3100B,540,6.3,0.0,2.5,10.1,,,,,,
2016-01-18,3110C,1030,3.2,0.0,0.0,6.4,24.0,1.7,16.7,,897.6,891.5
2016-01-18,3111D,1450,1.3,3.8,-0.5,3.1,8.0,1.9,12.5,,859.4,854.8
2016-01-18,3129,609,6.8,0.0,1.2,12.3,99.0,5.3,16.1,4.6,953.8,947.5
2016-01-18,3175,607,6.2,0.0,0.4,11.9,23.0,3.6,15.0,5.5,950.3,943.8
2016-01-18,3191E,1004,4.1,0.2,-0.5,8.7,29.0,4.2,15.6,5.6,905.7,900.5
2016-01-18,3194U,664,6.2,0.1,1.8,10.5,27.0,1.7,11.4,,,
2016-01-18,3195,667,6.0,0.0,2.2,9.8,33.0,2.8,9.2,,942.8,938.2
2016-01-18,3196,690,5.8,0.0,1.6,10.0,25.0,3.6,11.9,7.2,941.5,936.0
2016-01-18,3200,620,6.5,0.0,2.6,10.4,24.0,5.3,12.8,6.3,949.6,943.9
2016-01-18,3266A,1532,0.2,0.4,-1.7,2.0,28.0,11.4,23.9,,848.7,842.0
2016-01-18,3338,763,,,,,,,,,937.1,931.7
2016-01-19,2462,1894,-1.3,0.0,-5.5,2.9,1.0,2.2,10.3,4.5,809.8,808.1
2016-01-19,3100B,540,5.0,0.0,-0.5,10.6,,,,,,
2016-01-19,3110C,1030,1.4,0.0,-3.0,5.9,29.0,0.6,7.8,,896.7,893.1
2016-01-19,3111D,1450,0.3,0.0,-2.4,3.0,10.0,1.4,6.7,,857.7,855.7
2016-01-19,3129,609,5.0,0.0,0.0,9.9,21.0,1.4,8.3,4.5,952.0,949.3
2016-01-19,3175,607,4.6,0.0,-0.9,10.0,22.0,1.1,5.3,4.8,948.5,945.8
2016-01-19,3191E,1004,3.8,0.0,1.0,6.5,18.0,1.4,10.8,1.7,904.0,902.2
2016-01-19,3194U,664,5.2,0.0,0.5,10.0,28.0,0.8,6.9,,,
2016-01-19,3195,667,5.8,0.0,2.7,8.8,29.0,1.1,5.8,,941.5,939.7
2016-01-19,3196,690,5.1,0.0,1.0,9.2,29.0,1.1,9.2,4.3,939.7,937.3
2016-01-19,3200,620,4.9,0.0,0.3,9.5,32.0,0.6,5.6,3.1,947.2,945.2
2016-01-19,3266A,1532,-1.2,0.2,-3.4,0.9,31.0,1.7,13.1,,847.1,844.4
2016-01-19,3338,763,,,,,,,,,935.3,933.1
2016-01-20,2462,1894,-1.1,0.0,-3.0,0.8,18.0,3.6,8.6,0.2,811.2,806.9
2016-01-20,3100B,540,6.4,0.0,0.2,12.7,,,,,,
2016-01-20,3110C,1030,1.2,0.0,-4.4,6.8,10.0,1.1,3.9,,896.3,892.2
2016-01-20,3111D,1450,0.8,1.4,-2.8,4.5,8.0,0.3,5.8,,858.9,854.3
2016-01-20,3129,609,4.4,0.0,-0.2,8.9,21.0,0.8,7.2,0.9,952.1,948.7
2016-01-20,3175,607,4.6,0.0,-0.9,10.0,22.0,0.6,5.3,1.5,948.5,945.3
2016-01-20,3191E,1004,3.0,0.0,0.4,5.7,11.0,0.6,6.7,0.7,904.3,901.6
2016-01-20,3194U,664,3.9,0.0,-0.8,8.6,23.0,0.6,4.2,,,
2016-01-20,3195,667,5.4,0.0,1.6,9.2,27.0,0.3,4.2,,941.9,939.0
2016-01-20,3196,690,5.0,0.0,1.0,9.0,23.0,0.6,6.1,0.6,939.9,936.6
2016-01-20,3200,620,5.7,0.0,1.4,10.0,24.0,0.6,5.3,1.6,947.8,944.5
2016-01-20,3266A,1532,0.4,0.4,-2.5,3.2,33.0,3.3,9.2,,847.7,843.9
2016-01-20,3338,763,,,,,,,,,935.6,932.4
2016-01-21,2462,1894,1.6,0.6,-1.1,4.2,1.0,3.1,8.3,0.6,817.8,810.9
2016-01-21,3100B,540,8.1,0.1,5.7,10.5,,,,,,
2016-01-21,3110C,1030,2.0,0.0,-2.5,6.6,12.0,1.4,4.7,,903.3,895.7
2016-01-21,3111D,1450,4.0,3.5,1.1,6.9,8.0,0.3,5.3,,865.0,858.3
2016-01-21,3129,609,6.1,0.0,3.7,8.5,18.0,1.4,5.8,0.0,958.6,951.5
2016-01-21,3175,607,5.8,0.0,2.8,8.8,23.0,0.8,4.7,0.0,955.0,948.0
2016-01-21,3191E,1004,3.2,0.0,0.9,5.5,17.0,0.3,4.7,0.0,910.9,904.3
2016-01-21,3194U,664,6.0,0.0,3.0,9.1,23.0,1.1,3.9,,,
2016-01-21,3195,667,6.8,0.0,4.6,9.0,9.0,0.3,3.3,,948.2,941.5
2016-01-21,3196,690,6.0,0.0,3.2,8.8,23.0,0.3,4.7,0.0,946.4,939.4
2016-01-21,3200,620,5.8,0.0,3.6,8.0,24.0,0.8,3.6,0.0,954.3,947.3
2016-01-21,3266A,1532,2.6,0.8,-0.3,5.4,31.0,4.7,11.4,,854.3,847.1
2016-01-21,3338,763,,,,,,,,,942.1,935.1
2016-01-22,2462,1894,4.8,3.7,3.0,6.6,34.0,2.8,8.1,0.0,824.4,817.6
2016-01-22,3100B,540,10.4,0.1,8.0,12.8,,,,,,
2016-01-22,3110C,1030,6.0,0.0,-0.4,12.5,99.0,0.6,4.4,,908.2,903.0
2016-01-22,3111D,1450,6.9,4.1,5.4,8.4,15.0,0.6,5.3,,871.6,865.0
2016-01-22,3129,609,8.6,0.7,6.1,11.0,36.0,1.4,4.7,0.0,964.8,958.5
2016-01-22,3175,607,8.4,0.4,5.9,10.9,99.0,0.6,4.7,0.0,961.4,954.9
2016-01-22,3191E,1004,6.4,0.2,4.0,8.8,14.0,0.3,4.7,0.4,917.0,910.9
2016-01-22,3194U,664,8.4,0.5,6.0,10.8,6.0,0.8,3.9,,,
2016-01-22,3195,667,8.6,0.8,6.0,11.3,4.0,1.1,4.7,,954.8,948.3
2016-01-22,3196,690,8.2,0.5,6.0,10.5,32.0,0.0,3.6,0.0,952.7,946.2
2016-01-22,3200,620,8.7,0.5,6.8,10.6,3.0,0.3,3.1,0.0,960.5,945.2
2016-01-22,3266A,1532,6.2,2.4,4.3,8.0,31.0,5.0,11.4,,860.9,853.9
2016-01-22,3338,763,,,,,,,,,948.3,941.9
2016-01-23,2462,1894,8.2,0.0,4.5,11.9,15.0,2.2,8.3,3.6,825.9,823.4
