date,station,SO_2,CO,NO,NO_2,PM25,PM10,NOx,O_3,TOL,BEN,EBE,TCH,CH4,NMHC
2017-01-02,28079039,,0.4,24.0,50.0,,,86.0,17.0,,,,,,
2017-01-02,28079040,12.0,,24.0,59.0,,26.0,96.0,,,,,,,
2017-01-02,28079047,,,41.0,64.0,21.0,27.0,126.0,,,,,,,
2017-01-02,28079048,,,14.0,44.0,16.0,20.0,66.0,,,,,,,
2017-01-02,28079049,,,14.0,50.0,,,72.0,14.0,,,,,,
2017-01-02,28079050,,,17.0,52.0,17.0,21.0,78.0,,,,,,,
2017-01-02,28079054,,,37.0,55.0,,,112.0,16.0,,,,,,
2017-01-02,28079055,,,39.0,56.0,,33.0,115.0,,2.0,1.0,0.2,1.37,1.15,0.22
2017-01-02,28079056,,0.6,82.0,57.0,,,183.0,14.0,,,,,,
2017-01-02,28079057,15.0,0.5,28.0,51.0,,17.0,94.0,,,,,,,
2017-01-02,28079058,,,16.0,36.0,,,61.0,17.0,,,,,,
2017-01-02,28079059,,,20.0,34.0,,,65.0,22.0,,,,,,
2017-01-02,28079060,,,22.0,56.0,,14.0,89.0,21.0,,,,,,
2017-01-03,28079004,12.0,0.7,133.0,71.0,,,274.0,,,,,,,
2017-01-03,28079008,12.0,0.6,97.0,80.0,27.0,37.0,229.0,9.0,4.9,1.4,0.5,2.24,2.03,0.21
2017-01-03,28079011,,,65.0,64.0,,,164.0,,6.1,2.9,0.7,,,
2017-01-03,28079016,,0.7,84.0,68.0,,,196.0,8.0,,,,,,
2017-01-03,28079017,15.0,,160.0,95.0,,,341.0,4.0,,,,,,
2017-01-03,28079018,10.0,0.7,98.0,77.0,,51.0,228.0,3.0,,,,,,
2017-01-03,28079024,4.0,0.6,40.0,46.0,26.0,36.0,108.0,7.0,2.2,0.6,0.2,1.43,1.32,0.11
2017-01-03,28079027,,,81.0,64.0,,,189.0,6.0,,,,,,
2017-01-03,28079035,12.0,0.6,84.0,71.0,,,200.0,,,,,,,
2017-01-03,28079036,13.0,0.6,93.0,75.0,,47.0,217.0,,,,,,,
2017-01-03,28079038,9.0,,73.0,66.0,25.0,35.0,178.0,,9.9,1.9,,,,
2017-01-03,28079039,,0.7,104.0,72.0,,,232.0,8.0,,,,,,
2017-01-03,28079040,14.0,,66.0,75.0,,42.0,177.0,,,,,,,
2017-01-03,28079047,,,102.0,79.0,32.0,42.0,235.0,,,,,,,
2017-01-03,28079048,,,55.0,60.0,21.0,29.0,144.0,,,,,,,
2017-01-03,28079049,,,55.0,48.0,,,132.0,8.0,,,,,,
2017-01-03,28079050,,,76.0,70.0,24.0,32.0,187.0,,,,,,,
2017-01-03,28079054,,,94.0,71.0,,,215.0,6.0,,,,,,
2017-01-03,28079055,,,98.0,70.0,,48.0,220.0,,4.3,1.3,0.3,1.58,1.31,0.27
2017-01-03,28079056,,0.8,159.0,80.0,,,323.0,9.0,,,,,,
2017-01-03,28079057,18.0,0.7,79.0,68.0,,30.0,188.0,,,,,,,
2017-01-03,28079058,,,24.0,38.0,,,75.0,8.0,,,,,,
2017-01-03,28079059,,,61.0,30.0,,,124.0,15.0,,,,,,
2017-01-03,28079060,,,69.0,75.0,,24.0,180.0,9.0,,,,,,
2017-01-04,28079004,9.0,0.7,112.0,64.0,,,236.0,,,,,,,
2017-01-04,28079008,12.0,0.7,129.0,86.0,28.0,40.0,284.0,8.0,6.9,1.8,0.9,2.33,2.07,0.26
2017-01-04,28079011,,,124.0,82.0,,,272.0,,9.4,3.7,1.0,,,
2017-01-04,28079016,,0.8,110.0,72.0,,,240.0,6.0,,,,,,
2017-01-04,28079017,15.0,,152.0,89.0,,,322.0,7.0,,,,,,
2017-01-04,28079018,9.0,0.7,77.0,63.0,,42.0,180.0,5.0,,,,,,
2017-01-04,28079024,4.0,0.6,43.0,35.0,23.0,31.0,101.0,14.0,2.5,0.6,0.2,1.39,1.28,0.11
2017-01-04,28079027,,,87.0,67.0,,,200.0,4.0,,,,,,
2017-01-04,28079035,7.0,0.7,109.0,72.0,,,239.0,8.0,,,,,,
2017-01-04,28079036,10.0,0.7,116.0,77.0,,52.0,255.0,,,,,,,
2017-01-04,28079038,10.0,,103.0,72.0,29.0,41.0,230.0,,13.3,2.6,,,,
2017-01-04,28079039,,0.9,136.0,74.0,,,283.0,7.0,,,,,,
2017-01-04,28079040,15.0,,99.0,78.0,,48.0,230.0,,,,,,,
2017-01-04,28079047,,,104.0,72.0,30.0,38.0,232.0,,,,,,,
2017-01-04,28079048,,,103.0,73.0,25.0,36.0,230.0,,,,,,,
2017-01-04,28079049,,,94.0,50.0,,,193.0,8.0,,,,,,
2017-01-04,28079050,,,124.0,81.0,26.0,51.0,271.0,,,,,,,
2017-01-04,28079054,,,80.0,62.0,,,184.0,8.0,,,,,,
2017-01-04,28079055,,,113.0,73.0,,49.0,246.0,,5.1,1.4,0.4,1.68,1.4,0.28
2017-01-04,28079056,,0.7,112.0,73.0,,,244.0,12.0,,,,,,
2017-01-04,28079057,20.0,0.8,114.0,80.0,,32.0,255.0,,,,,,,
2017-01-04,28079058,,,36.0,40.0,,,95.0,9.0,,,,,,
2017-01-04,28079059,,,89.0,29.0,,,165.0,12.0,,,,,,
2017-01-04,28079060,,,108.0,84.0,,27.0,250.0,8.0,,,,,,
2017-01-05,28079004,7.0,0.6,79.0,59.0,,,181.0,,,,,,,
2017-01-05,28079008,11.0,0.7,120.0,80.0,24.0,35.0,263.0,8.0,6.0,1.7,0.8,2.17,1.92,0.25
2017-01-05,28079011,,,124.0,79.0,,,270.0,,9.2,3.5,1.4,,,
2017-01-05,28079016,,0.9,95.0,64.0,,,210.0,8.0,,,,,,
2017-01-05,28079017,13.0,,89.0,69.0,,,206.0,11.0,,,,,,
2017-01-05,28079018,7.0,0.6,57.0,63.0,,41.0,150.0,5.0,,,,,,
2017-01-05,28079024,3.0,0.5,36.0,42.0,20.0,27.0,97.0,7.0,2.3,0.6,0.2,1.48,1.38,0.1
2017-01-05,28079027,,,59.0,63.0,,,153.0,6.0,,,,,,
2017-01-05,28079035,6.0,,71.0,64.0,,,174.0,7.0,,,,,,
2017-01-05,28079036,10.0,0.9,138.0,82.0,,56.0,293.0,,,,,,,
2017-01-05,28079038,8.0,,103.0,72.0,26.0,34.0,230.0,,11.2,2.4,,,,
2017-01-05,28079039,,0.9,135.0,73.0,,,279.0,6.0,,,,,,
2017-01-05,28079040,16.0,,114.0,83.0,,48.0,258.0,,,,,,,
2017-01-05,28079047,,,69.0,65.0,27.0,34.0,171.0,,,,,,,
2017-01-05,28079048,,,87.0,65.0,24.0,32.0,199.0,,,,,,,
2017-01-05,28079049,,,70.0,51.0,,,158.0,9.0,,,,,,
2017-01-05,28079050,,,124.0,77.0,24.0,33.0,267.0,,,,,,,
2017-01-05,28079054,,,117.0,69.0,,,248.0,12.0,,,,,,
2017-01-05,28079055,,,77.0,67.0,,40.0,185.0,,4.1,1.1,0.3,1.57,1.32,0.25
2017-01-05,28079056,,0.6,79.0,70.0,,,191.0,12.0,,,,,,
2017-01-05,28079057,19.0,0.9,119.0,81.0,,22.0,263.0,,,,,,,
2017-01-05,28079058,,,44.0,46.0,,,113.0,4.0,,,,,,
2017-01-05,28079059,,,53.0,20.0,,,101.0,16.0,,,,,,
2017-01-05,28079060,,,80.0,74.0,,13.0,197.0,7.0,,,,,,
2017-01-06,28079004,10.0,0.6,109.0,59.0,,,227.0,,,,,,,
2017-01-06,28079008,14.0,0.6,102.0,81.0,15.0,22.0,238.0,15.0,4.7,1.5,0.6,2.07,1.84,0.23
2017-01-06,28079011,,,63.0,66.0,,,163.0,,5.1,2.5,0.6,,,
2017-01-06,28079016,,0.6,41.0,50.0,,,113.0,19.0,,,,,,
2017-01-06,28079017,15.0,,169.0,87.0,,,346.0,11.0,,,,,,
2017-01-06,28079018,8.0,0.7,69.0,59.0,,31.0,164.0,10.0,,,,,,
2017-01-06,28079024,4.0,0.5,39.0,37.0,18.0,21.0,98.0,15.0,1.8,0.6,0.1,1.42,1.29,0.13
2017-01-06,28079027,,,49.0,55.0,,,130.0,13.0,,,,,,
2017-01-06,28079035,5.0,0.7,98.0,61.0,,,211.0,12.0,,,,,,
2017-01-06,28079036,15.0,0.6,68.0,64.0,,24.0,168.0,,,,,,,
2017-01-06,28079038,11.0,,123.0,79.0,20.0,27.0,267.0,,14.0,2.9,,,,
2017-01-06,28079039,,0.9,146.0,75.0,,,299.0,11.0,,,,,,
2017-01-06,28079040,17.0,,45.0,65.0,,23.0,135.0,,,,,,,
2017-01-06,28079047,,,83.0,60.0,19.0,24.0,187.0,,,,,,,
2017-01-06,28079048,,,37.0,55.0,11.0,14.0,111.0,,,,,,,
2017-01-06,28079049,,,67.0,48.0,,,150.0,16.0,,,,,,
2017-01-06,28079050,,,42.0,56.0,12.0,15.0,120.0,,,,,,,
2017-01-06,28079054,,,84.0,59.0,,,187.0,16.0,,,,,,
2017-01-06,28079055,,,71.0,65.0,,23.0,174.0,,2.5,1.0,0.2,1.51,1.24,0.27
2017-01-06,28079056,,0.7,100.0,68.0,,,221.0,15.0,,,,,,
2017-01-06,28079057,16.0,0.5,42.0,58.0,,13.0,122.0,,,,,,,
2017-01-06,28079058,,,12.0,24.0,,,43.0,19.0,,,,,,
2017-01-06,28079059,,,19.0,19.0,,,48.0,26.0,,,,,,
2017-01-06,28079060,,,41.0,60.0,,17.0,124.0,20.0,,,,,,
2017-01-07,28079004,10.0,0.7,125.0,74.0,,,266.0,,,,,,,
2017-01-07,28079008,11.0,0.5,60.0,74.0,13.0,19.0,166.0,16.0,2.3,1.0,0.3,1.97,1.79,0.18
2017-01-07,28079011,,,73.0,67.0,,,180.0,,4.3,2.3,0.7,,,
2017-01-07,28079016,,0.5,35.0,52.0,,,106.0,23.0,,,,,,
2017-01-07,28079017,15.0,,172.0,100.0,,,363.0,8.0,,,,,,
2017-01-07,28079018,8.0,0.6,63.0,69.0,,30.0,166.0,8.0,,,,,,
2017-01-07,28079024,3.0,0.6,26.0,49.0,16.0,22.0,89.0,11.0,1.3,0.5,0.1,1.37,1.26,0.11
2017-01-07,28079027,,,55.0,61.0,,,144.0,14.0,,,,,,
2017-01-07,28079035,18.0,0.6,69.0,68.0,,,174.0,10.0,,,,,,
2017-01-07,28079036,10.0,0.5,50.0,62.0,,23.0,139.0,,,,,,,
2017-01-07,28079038,10.0,,68.0,74.0,17.0,24.0,178.0,,8.1,1.6,,,,
2017-01-07,28079039,,0.9,122.0,75.0,,,261.0,11.0,,,,,,
2017-01-07,28079040,16.0,,44.0,67.0,,24.0,135.0,,,,,,,
2017-01-07,28079047,,,77.0,70.0,19.0,24.0,188.0,,,,,,,
2017-01-07,28079048,,,39.0,54.0,12.0,16.0,115.0,,,,,,,
2017-01-07,28079049,,,23.0,50.0,,,85.0,15.0,,,,,,
2017-01-07,28079050,,,61.0,65.0,16.0,21.0,159.0,,,,,,,
2017-01-07,28079054,,,98.0,69.0,,,220.0,15.0,,,,,,
2017-01-07,28079055,,,75.0,70.0,,27.0,184.0,,2.0,1.0,0.3,1.47,1.21,0.26
2017-01-07,28079056,,0.7,109.0,82.0,,,250.0,13.0,,,,,,
2017-01-07,28079057,17.0,0.6,88.0,68.0,,24.0,203.0,,,,,,,
2017-01-07,28079058,,,14.0,35.0,,,56.0,15.0,,,,,,
2017-01-07,28079059,,,22.0,16.0,,,50.0,32.0,,,,,,
2017-01-07,28079060,,,44.0,65.0,,14.0,133.0,19.0,,,,,,
2017-01-08,28079004,11.0,0.8,136.0,75.0,,,283.0,,,,,,,
2017-01-08,28079008,13.0,0.6,68.0,78.0,21.0,28.0,181.0,8.0,3.0,1.3,0.4,1.96,1.76,0.2
2017-01-08,28079011,,,43.0,62.0,,,128.0,,4.1,2.4,0.5,,,
2017-01-08,28079016,,0.6,39.0,57.0,,,116.0,14.0,,,,,,
2017-01-08,28079017,15.0,,150.0,96.0,,,326.0,5.0,,,,,,
2017-01-08,28079018,9.0,0.7,66.0,69.0,,36.0,170.0,4.0,,,,,,
2017-01-08,28079024,4.0,0.6,37.0,45.0,23.0,28.0,102.0,11.0,1.6,0.7,0.2,1.37,1.25,0.13
2017-01-08,28079027,,,62.0,73.0,,,169.0,9.0,,,,,,
2017-01-08,28079035,13.0,0.6,69.0,67.0,,,173.0,9.0,,,,,,
2017-01-08,28079036,15.0,0.5,48.0,63.0,,27.0,136.0,,,,,,,
2017-01-08,28079038,12.0,,95.0,76.0,21.0,30.0,222.0,,9.4,1.8,,,,
2017-01-08,28079039,,0.9,113.0,75.0,,,247.0,7.0,,,,,,
2017-01-08,28079040,15.0,,41.0,68.0,,26.0,130.0,,,,,,,
2017-01-08,28079047,,,90.0,77.0,25.0,31.0,215.0,,,,,,,
2017-01-08,28079048,,,36.0,59.0,14.0,18.0,113.0,,,,,,,
2017-01-08,28079049,,,41.0,61.0,,,123.0,7.0,,,,,,
2017-01-08,28079050,,,46.0,66.0,14.0,18.0,136.0,,,,,,,
2017-01-08,28079054,,,73.0,66.0,,,178.0,8.0,,,,,,
2017-01-08,28079055,,,82.0,80.0,,29.0,205.0,,2.3,1.1,0.3,1.42,1.16,0.27
2017-01-08,28079056,,0.8,105.0,82.0,,,243.0,10.0,,,,,,
2017-01-08,28079057,15.0,0.5,33.0,58.0,,12.0,108.0,,,,,,,
2017-01-08,28079058,,,16.0,34.0,,,59.0,12.0,,,,,,
2017-01-08,28079059,,,19.0,22.0,,,50.0,23.0,,,,,,
2017-01-08,28079060,,,32.0,67.0,,12.0,116.0,15.0,,,,,,
2017-01-09,28079004,10.0,,134.0,74.0,,,279.0,,,,,,,
2017-01-09,28079008,12.0,0.6,99.0,90.0,16.0,25.0,242.0,8.0,4.3,1.4,0.6,1.93,1.71,0.22
2017-01-09,28079011,,,70.0,78.0,,,185.0,,6.4,2.9,0.7,,,
2017-01-09,28079016,,0.7,86.0,76.0,,,208.0,10.0,,,,,,
2017-01-09,28079017,16.0,,174.0,106.0,,,373.0,5.0,,,,,,
2017-01-09,28079018,10.0,0.7,88.0,78.0,,38.0,213.0,4.0,,,,,,
2017-01-09,28079024,4.0,0.6,37.0,49.0,18.0,24.0,106.0,9.0,1.7,0.6,0.1,1.32,1.21,0.12
2017-01-09,28079027,,,103.0,82.0,,,239.0,6.0,,,,,,
2017-01-09,28079035,17.0,0.7,104.0,76.0,,,235.0,,,,,,,
2017-01-09,28079036,14.0,0.7,94.0,81.0,,29.0,225.0,,,,,,,
2017-01-09,28079038,11.0,,112.0,85.0,19.0,32.0,257.0,,,,,,,
2017-01-09,28079039,,1.0,171.0,87.0,,,349.0,8.0,,,,,,
2017-01-09,28079040,17.0,,91.0,87.0,,27.0,227.0,,,,,,,
2017-01-09,28079047,,,107.0,82.0,20.0,29.0,246.0,,,,,,,
2017-01-09,28079048,,,47.0,69.0,11.0,17.0,141.0,,,,,,,
2017-01-09,28079049,,,54.0,61.0,,,145.0,8.0,,,,,,
2017-01-09,28079050,,,90.0,80.0,14.0,20.0,218.0,,,,,,,
2017-01-09,28079054,,,119.0,82.0,,,265.0,10.0,,,,,,
2017-01-09,28079055,,,131.0,89.0,,36.0,290.0,,4.5,1.4,0.4,1.53,1.23,0.3
2017-01-09,28079056,,0.8,131.0,94.0,,,295.0,10.0,,,,,,
2017-01-09,28079057,18.0,0.7,91.0,83.0,,19.0,222.0,,,,,,,
2017-01-09,28079058,,,21.0,35.0,,,67.0,12.0,,,,,,
2017-01-09,28079059,,,49.0,19.0,,,94.0,15.0,,,,,,
2017-01-09,28079060,,,77.0,83.0,,14.0,201.0,11.0,,,,,,
2017-01-10,28079004,12.0,0.8,122.0,81.0,,,268.0,,,,,,,
2017-01-10,28079008,17.0,0.7,140.0,97.0,26.0,36.0,311.0,5.0,10.1,1.8,0.9,2.61,2.29,0.32
2017-01-10,28079011,,,122.0,87.0,,,274.0,,8.5,3.4,0.7,,,
2017-01-10,28079016,,0.8,104.0,78.0,,,238.0,9.0,,,,,,
2017-01-10,28079017,16.0,,148.0,92.0,,,319.0,5.0,,,,,,
2017-01-10,28079018,11.0,0.7,100.0,85.0,,41.0,238.0,4.0,,,,,,
2017-01-10,28079024,5.0,0.7,76.0,63.0,22.0,32.0,180.0,7.0,4.8,0.8,0.6,1.82,1.67,0.15
2017-01-10,28079027,,,72.0,61.0,,,171.0,14.0,,,,,,
2017-01-10,28079035,11.0,0.6,102.0,81.0,,,237.0,,,,,,,
2017-01-10,28079036,35.0,0.8,115.0,83.0,,42.0,260.0,,,,,,,
2017-01-10,28079038,10.0,,81.0,77.0,17.0,27.0,202.0,,,,,,,
2017-01-10,28079039,,0.8,108.0,75.0,,,241.0,8.0,,,,,,
2017-01-10,28079040,17.0,,110.0,90.0,,37.0,258.0,,,,,,,
2017-01-10,28079047,,,104.0,87.0,22.0,31.0,246.0,,,,,,,
2017-01-10,28079048,,,101.0,78.0,17.0,26.0,233.0,,,,,,,
2017-01-10,28079049,,,98.0,67.0,,,217.0,7.0,,,,,,
2017-01-10,28079050,,,97.0,79.0,19.0,26.0,228.0,,,,,,,
2017-01-10,28079054,,,91.0,71.0,,,211.0,11.0,,,,,,
2017-01-10,28079055,,,92.0,70.0,,38.0,212.0,,5.4,1.2,0.5,1.67,1.37,0.29
2017-01-10,28079056,,0.9,162.0,111.0,,,358.0,9.0,,,,,,
2017-01-10,28079057,21.0,0.8,120.0,86.0,,26.0,270.0,,,,,,,
2017-01-10,28079058,,,49.0,52.0,,,127.0,7.0,,,,,,
2017-01-10,28079059,,,69.0,12.0,,,118.0,19.0,,,,,,
2017-01-10,28079060,,,120.0,98.0,,26.0,282.0,8.0,,,,,,
2017-01-11,28079004,11.0,0.7,109.0,70.0,,,236.0,,,,,,,
2017-01-11,28079008,13.0,0.5,60.0,74.0,10.0,15.0,166.0,14.0,,1.2,1.5,2.41,1.77,0.65
2017-01-11,28079011,,,33.0,54.0,,,105.0,,5.1,2.1,0.6,,,
2017-01-11,28079016,,0.4,20.0,49.0,,,80.0,25.0,,,,,,
2017-01-11,28079017,15.0,,118.0,79.0,,,259.0,12.0,,,,,,
2017-01-11,28079018,9.0,0.7,80.0,73.0,,25.0,196.0,13.0,,,,,,
2017-01-11,28079024,4.0,0.5,34.0,42.0,9.0,14.0,95.0,23.0,2.4,0.4,0.3,1.34,1.23,0.11
2017-01-11,28079027,,,27.0,44.0,,,85.0,30.0,,,,,,
2017-01-11,28079035,5.0,0.5,69.0,70.0,,,176.0,11.0,,,,,,
2017-01-11,28079036,22.0,0.4,34.0,52.0,,16.0,105.0,,,,,,,
2017-01-11,28079038,7.0,,58.0,65.0,9.0,15.0,154.0,,,,,,,
2017-01-11,28079039,,0.5,54.0,50.0,,,133.0,23.0,,,,,,
2017-01-11,28079040,13.0,,21.0,53.0,,13.0,84.0,,,,,,,
2017-01-11,28079047,,,88.0,77.0,13.0,20.0,211.0,,,,,,,
2017-01-11,28079048,,,29.0,49.0,5.0,10.0,93.0,,,,,,,
2017-01-11,28079049,,,31.0,51.0,,,99.0,20.0,,,,,,
2017-01-11,28079050,,,33.0,54.0,4.0,9.0,105.0,,,,,,,
2017-01-11,28079054,,,34.0,49.0,,,102.0,22.0,,,,,,
2017-01-11,28079055,,,37.0,50.0,,15.0,106.0,,1.7,0.6,0.2,1.23,1.05,0.18
2017-01-11,28079056,,0.9,148.0,108.0,,,335.0,14.0,,,,,,
2017-01-11,28079057,16.0,0.4,21.0,42.0,,11.0,74.0,,,,,,,
2017-01-11,28079058,,,25.0,31.0,,,69.0,23.0,,,,,,
2017-01-11,28079059,,,8.0,15.0,,,28.0,42.0,,,,,,
2017-01-11,28079060,,,22.0,47.0,,9.0,81.0,34.0,,,,,,
2017-01-12,28079004,8.0,0.5,95.0,49.0,,,195.0,,,,,,,
2017-01-12,28079008,11.0,0.6,126.0,77.0,17.0,25.0,270.0,10.0,11.4,1.7,0.9,2.03,1.77,0.26
2017-01-12,28079011,,,53.0,54.0,,,136.0,,7.3,2.9,1.4,,,
2017-01-12,28079016,,0.6,69.0,59.0,,,165.0,13.0,,,,,,
2017-01-12,28079017,16.0,,158.0,76.0,,,319.0,11.0,,,,,,
2017-01-12,28079018,8.0,0.5,61.0,50.0,,25.0,144.0,11.0,,,,,,
2017-01-12,28079024,4.0,0.5,35.0,28.0,13.0,18.0,82.0,20.0,2.0,0.5,0.3,1.27,1.17,0.1
2017-01-12,28079027,,,61.0,54.0,,,148.0,10.0,,,,,,
2017-01-12,28079035,5.0,0.6,86.0,56.0,,,189.0,13.0,,,,,,
2017-01-12,28079036,11.0,0.6,95.0,64.0,,30.0,210.0,,,,,,,
2017-01-12,28079038,9.0,,103.0,65.0,17.0,27.0,223.0,,9.9,1.6,,,,
2017-01-12,28079039,,0.8,140.0,66.0,,,280.0,11.0,,,,,,
2017-01-12,28079040,16.0,,93.0,67.0,,29.0,210.0,,,,,,,
2017-01-12,28079047,,,74.0,55.0,15.0,20.0,168.0,,,,,,,
2017-01-12,28079048,,,72.0,57.0,12.0,19.0,167.0,,,,,,,
2017-01-12,28079049,,,79.0,46.0,,,166.0,15.0,,,,,,
2017-01-12,28079050,,,85.0,59.0,15.0,21.0,189.0,,,,,,,
2017-01-12,28079054,,,63.0,49.0,,,146.0,14.0,,,,,,
2017-01-12,28079055,,,88.0,61.0,,25.0,196.0,,3.8,0.9,0.2,1.44,1.2,0.24
2017-01-12,28079056,,0.6,94.0,69.0,,,214.0,15.0,,,,,,
2017-01-12,28079057,16.0,0.5,60.0,53.0,,16.0,145.0,,,,,,,
2017-01-12,28079058,,,18.0,22.0,,,50.0,18.0,,,,,,
2017-01-12,28079059,,,53.0,12.0,,,92.0,20.0,,,,,,
2017-01-12,28079060,,,66.0,59.0,,17.0,161.0,17.0,,,,,,
2017-01-13,28079004,6.0,0.3,24.0,46.0,,,84.0,,,,,,,
2017-01-13,28079008,10.0,0.3,18.0,52.0,6.0,10.0,80.0,35.0,3.4,0.7,0.4,1.7,1.57,0.13
2017-01-13,28079011,,,24.0,44.0,,,82.0,,4.0,1.9,0.4,,,
2017-01-13,28079016,,0.3,3.0,35.0,,,40.0,52.0,,,,,,
2017-01-13,28079017,11.0,,12.0,39.0,,,57.0,40.0,,,,,,
2017-01-13,28079018,6.0,0.3,6.0,31.0,,11.0,40.0,46.0,,,,,,
2017-01-13,28079024,2.0,0.2,1.0,10.0,5.0,7.0,12.0,65.0,0.2,0.2,0.1,1.2,1.11,0.09
2017-01-13,28079027,,,11.0,37.0,,,53.0,40.0,,,,,,
2017-01-13,28079035,6.0,0.4,20.0,51.0,,,83.0,36.0,,,,,,
2017-01-13,28079036,10.0,0.3,10.0,30.0,,12.0,45.0,,,,,,,
2017-01-13,28079038,4.0,,24.0,42.0,6.0,11.0,79.0,,1.8,0.6,1.5,,,
2017-01-13,28079039,,0.3,10.0,30.0,,,44.0,44.0,,,,,,
2017-01-13,28079040,13.0,,6.0,34.0,,11.0,44.0,,,,,,,
2017-01-13,28079047,,,9.0,37.0,5.0,9.0,50.0,,,,,,,
2017-01-13,28079048,,,10.0,32.0,5.0,9.0,48.0,,,,,,,
2017-01-13,28079049,,,2.0,31.0,,,34.0,47.0,,,,,,
2017-01-13,28079050,,,38.0,46.0,6.0,10.0,105.0,,,,,,,
2017-01-13,28079054,,,11.0,29.0,,,46.0,45.0,,,,,,
2017-01-13,28079055,,,10.0,40.0,,12.0,55.0,,1.1,0.2,0.2,1.21,1.02,0.19
2017-01-13,28079056,,0.4,20.0,41.0,,,71.0,45.0,,,,,,
2017-01-13,28079057,15.0,0.3,9.0,31.0,,6.0,45.0,,,,,,,
2017-01-13,28079058,,,4.0,16.0,,,22.0,57.0,,,,,,
2017-01-13,28079059,,,2.0,15.0,,,19.0,58.0,,,,,,
2017-01-13,28079060,,,7.0,32.0,,6.0,43.0,56.0,,,,,,
2017-01-14,28079004,7.0,0.5,68.0,63.0,,,167.0,,,,,,,
2017-01-14,28079008,11.0,0.3,28.0,63.0,5.0,9.0,106.0,27.0,3.3,0.8,0.3,1.82,1.67,0.15
2017-01-14,28079011,,,19.0,44.0,,,74.0,,3.2,1.7,0.3,,,
2017-01-14,28079016,,0.4,7.0,40.0,,,51.0,44.0,,,,,,
2017-01-14,28079017,12.0,,70.0,71.0,,,178.0,21.0,,,,,,
2017-01-14,28079018,7.0,0.5,34.0,62.0,,16.0,114.0,21.0,,,,,,
2017-01-14,28079024,3.0,0.5,6.0,30.0,6.0,8.0,40.0,40.0,0.7,0.3,0.1,1.25,1.15,0.1
2017-01-14,28079027,,,16.0,42.0,,,67.0,37.0,,,,,,
