station,date,SO_2,CO,NO,NO_2,PM25,PM10,NOx,O_3,TOL,BEN,EBE,TCH,CH4,NMHC
28079040,2020-03-19,6.0,,2.0,17.0,,26.0,20.0,,,,,,,
28079047,2020-03-19,,,2.0,21.0,10.0,19.0,24.0,,,,,,,
28079048,2020-03-19,,,2.0,19.0,10.0,22.0,22.0,,,,,,,
28079049,2020-03-19,,,1.0,13.0,,,15.0,62.0,,,,,,
28079050,2020-03-19,,,2.0,13.0,10.0,19.0,16.0,,,,,,,
28079054,2020-03-19,,,2.0,21.0,,,24.0,68.0,,,,,,
28079055,2020-03-19,,,3.0,14.0,,26.0,19.0,,0.9,0.3,0.2,1.32,1.25,0.08
28079056,2020-03-19,,0.3,13.0,35.0,11.0,21.0,55.0,53.0,,,,,,
28079057,2020-03-19,5.0,0.2,2.0,14.0,,23.0,18.0,,,,,,,
28079058,2020-03-19,,,2.0,11.0,,,14.0,52.0,,,,,,
28079059,2020-03-19,,,2.0,12.0,,,15.0,61.0,,,,,,
28079060,2020-03-19,,,3.0,21.0,,23.0,26.0,70.0,,,,,,
28079008,2020-03-20,7.0,0.3,2.0,20.0,10.0,31.0,23.0,61.0,0.6,0.3,0.2,1.41,1.38,0.03
28079011,2020-03-20,,,2.0,14.0,,,17.0,,0.2,0.1,0.1,,,
28079016,2020-03-20,,0.2,3.0,9.0,,,14.0,67.0,,,,,,
28079017,2020-03-20,9.0,,19.0,15.0,,,44.0,62.0,,,,,,
28079018,2020-03-20,5.0,0.3,2.0,13.0,,23.0,16.0,69.0,0.6,0.2,0.1,,,
28079024,2020-03-20,5.0,0.2,1.0,7.0,12.0,31.0,9.0,63.0,0.4,0.3,0.1,1.22,1.17,0.05
28079027,2020-03-20,,,1.0,14.0,,,16.0,62.0,,,,,,
28079035,2020-03-20,4.0,0.3,1.0,18.0,,,20.0,71.0,,,,,,
28079036,2020-03-20,25.0,0.4,2.0,14.0,,38.0,17.0,,,,,,,
28079038,2020-03-20,2.0,,2.0,14.0,11.0,35.0,17.0,,0.5,0.2,0.1,,,
28079039,2020-03-20,,0.2,1.0,11.0,,,13.0,64.0,,,,,,
28079040,2020-03-20,6.0,,1.0,13.0,,37.0,15.0,,,,,,,
28079047,2020-03-20,,,1.0,13.0,8.0,22.0,14.0,,,,,,,
28079048,2020-03-20,,,1.0,12.0,10.0,31.0,14.0,,,,,,,
28079049,2020-03-20,,,1.0,10.0,,,11.0,68.0,,,,,,
28079050,2020-03-20,,,1.0,9.0,9.0,28.0,11.0,,,,,,,
28079054,2020-03-20,,,1.0,18.0,,,20.0,72.0,,,,,,
28079055,2020-03-20,,,2.0,13.0,,41.0,17.0,,0.4,0.3,0.1,1.27,1.19,0.08
28079056,2020-03-20,,0.2,11.0,26.0,11.0,25.0,43.0,61.0,,,,,,
28079057,2020-03-20,5.0,0.2,2.0,9.0,,33.0,12.0,,,,,,,
28079058,2020-03-20,,,1.0,7.0,,,8.0,67.0,,,,,,
28079059,2020-03-20,,,1.0,7.0,,,9.0,64.0,,,,,,
28079060,2020-03-20,,,3.0,13.0,,34.0,17.0,73.0,,,,,,
28079008,2020-03-21,7.0,0.3,1.0,17.0,7.0,13.0,20.0,58.0,0.5,0.3,0.2,1.43,1.41,0.03
28079011,2020-03-21,,,1.0,14.0,,,16.0,,0.2,0.1,0.1,,,
28079016,2020-03-21,,0.2,3.0,11.0,,,16.0,60.0,,,,,,
28079017,2020-03-21,9.0,,19.0,14.0,,,43.0,61.0,,,,,,
28079018,2020-03-21,5.0,0.4,1.0,12.0,,9.0,14.0,69.0,0.3,0.1,0.1,,,
28079024,2020-03-21,5.0,0.2,1.0,6.0,7.0,12.0,8.0,58.0,0.4,0.3,0.1,1.22,1.17,0.05
28079027,2020-03-21,,,1.0,14.0,,,15.0,56.0,,,,,,
28079035,2020-03-21,4.0,0.3,1.0,15.0,,,17.0,71.0,,,,,,
28079036,2020-03-21,18.0,0.3,2.0,13.0,,15.0,16.0,,,,,,,
28079038,2020-03-21,1.0,,1.0,14.0,9.0,16.0,15.0,,0.4,0.2,0.1,,,
28079039,2020-03-21,,0.2,1.0,11.0,,,13.0,60.0,,,,,,
28079040,2020-03-21,6.0,,1.0,13.0,,13.0,15.0,,,,,,,
28079047,2020-03-21,,,1.0,11.0,5.0,9.0,13.0,,,,,,,
28079048,2020-03-21,,,1.0,13.0,8.0,13.0,15.0,,,,,,,
28079049,2020-03-21,,,1.0,10.0,,,11.0,64.0,,,,,,
28079050,2020-03-21,,,2.0,10.0,7.0,9.0,13.0,,,,,,,
28079054,2020-03-21,,,1.0,17.0,,,19.0,68.0,,,,,,
28079055,2020-03-21,,,1.0,11.0,,20.0,13.0,,0.5,0.3,0.2,1.3,1.22,0.08
28079056,2020-03-21,,0.2,6.0,16.0,7.0,12.0,25.0,68.0,,,,,,
28079057,2020-03-21,5.0,0.2,2.0,10.0,,15.0,13.0,,,,,,,
28079058,2020-03-21,,,1.0,4.0,,,5.0,60.0,,,,,,
28079059,2020-03-21,,,1.0,9.0,,,10.0,57.0,,,,,,
28079060,2020-03-21,,,3.0,12.0,,13.0,16.0,70.0,,,,,,
28079008,2020-03-22,7.0,0.2,1.0,13.0,3.0,5.0,15.0,69.0,0.3,0.3,0.2,1.41,1.39,0.03
28079011,2020-03-22,,,1.0,10.0,,,11.0,,0.1,0.1,0.1,,,
28079016,2020-03-22,,0.2,3.0,7.0,,,12.0,66.0,,,,,,
28079017,2020-03-22,8.0,,19.0,10.0,,,39.0,68.0,,,,,,
28079018,2020-03-22,5.0,0.3,1.0,9.0,,4.0,11.0,76.0,0.2,0.1,0.1,,,
28079024,2020-03-22,5.0,0.2,1.0,4.0,3.0,5.0,6.0,64.0,0.2,0.2,0.1,1.2,1.15,0.05
28079027,2020-03-22,,,1.0,10.0,,,12.0,60.0,,,,,,
28079035,2020-03-22,4.0,,1.0,12.0,,,14.0,79.0,,,,,,
28079036,2020-03-22,10.0,0.2,2.0,9.0,,6.0,12.0,,,,,,,
28079038,2020-03-22,2.0,,1.0,11.0,4.0,7.0,13.0,,0.3,0.2,0.1,,,
28079039,2020-03-22,,0.2,1.0,8.0,,,9.0,67.0,,,,,,
28079040,2020-03-22,6.0,,1.0,9.0,,6.0,10.0,,,,,,,
28079047,2020-03-22,,,1.0,10.0,4.0,5.0,11.0,,,,,,,
28079048,2020-03-22,,,1.0,8.0,4.0,6.0,9.0,,,,,,,
28079049,2020-03-22,,,1.0,7.0,,,9.0,71.0,,,,,,
28079050,2020-03-22,,,1.0,8.0,3.0,,10.0,,,,,,,
28079054,2020-03-22,,,1.0,15.0,,,16.0,73.0,,,,,,
28079055,2020-03-22,,,1.0,6.0,,10.0,7.0,,0.3,0.2,0.1,1.26,1.18,0.08
28079056,2020-03-22,,0.2,6.0,13.0,3.0,5.0,22.0,75.0,,,,,,
28079057,2020-03-22,5.0,0.2,1.0,7.0,,5.0,9.0,,,,,,,
28079058,2020-03-22,,,1.0,4.0,,,5.0,59.0,,,,,,
28079059,2020-03-22,,,1.0,5.0,,,7.0,61.0,,,,,,
28079060,2020-03-22,,,3.0,11.0,,7.0,15.0,75.0,,,,,,
28079008,2020-03-23,7.0,0.3,3.0,28.0,4.0,6.0,33.0,50.0,0.6,0.4,0.2,1.44,1.4,0.04
28079011,2020-03-23,,,2.0,17.0,,,19.0,,0.2,0.1,0.1,,,
28079016,2020-03-23,,0.2,3.0,12.0,,,18.0,55.0,,,,,,
28079017,2020-03-23,9.0,,19.0,19.0,,,49.0,56.0,,,,,,
28079018,2020-03-23,5.0,0.4,2.0,18.0,,3.0,21.0,62.0,0.3,0.1,0.1,,,
28079024,2020-03-23,5.0,0.2,1.0,12.0,4.0,6.0,14.0,52.0,0.4,0.3,0.1,1.22,1.17,0.06
28079027,2020-03-23,,,1.0,11.0,,,13.0,57.0,,,,,,
28079035,2020-03-23,4.0,,1.0,22.0,,,24.0,64.0,,,,,,
28079036,2020-03-23,13.0,0.2,2.0,19.0,,6.0,22.0,,,,,,,
28079038,2020-03-23,2.0,,4.0,20.0,4.0,6.0,26.0,,0.5,0.2,0.1,,,
28079039,2020-03-23,,0.2,2.0,14.0,,,17.0,57.0,,,,,,
28079040,2020-03-23,6.0,,2.0,17.0,,6.0,20.0,,,,,,,
28079047,2020-03-23,,,2.0,19.0,4.0,6.0,22.0,,,,,,,
28079048,2020-03-23,,,1.0,14.0,4.0,5.0,16.0,,,,,,,
28079049,2020-03-23,,,1.0,17.0,,,18.0,57.0,,,,,,
28079050,2020-03-23,,,2.0,12.0,3.0,,14.0,,,,,,,
28079054,2020-03-23,,,2.0,23.0,,,26.0,63.0,,,,,,
28079055,2020-03-23,,,2.0,11.0,,10.0,14.0,,0.4,0.3,0.1,1.27,1.19,0.08
28079056,2020-03-23,,0.3,10.0,27.0,4.0,6.0,42.0,58.0,,,,,,
28079057,2020-03-23,5.0,0.2,2.0,10.0,,4.0,13.0,,,,,,,
28079058,2020-03-23,,,1.0,5.0,,,6.0,56.0,,,,,,
28079059,2020-03-23,,,1.0,7.0,,,9.0,56.0,,,,,,
28079060,2020-03-23,,,3.0,14.0,,6.0,18.0,68.0,,,,,,
28079008,2020-03-24,7.0,0.2,2.0,19.0,6.0,10.0,22.0,55.0,0.6,0.3,0.2,1.45,1.43,0.03
28079011,2020-03-24,,,2.0,14.0,,,17.0,,0.2,0.1,0.1,,,
28079016,2020-03-24,,0.2,3.0,10.0,,,15.0,58.0,,,,,,
28079017,2020-03-24,9.0,,19.0,14.0,,,43.0,57.0,,,,,,
28079018,2020-03-24,5.0,0.3,1.0,12.0,,6.0,14.0,64.0,0.3,0.1,0.1,,,
28079024,2020-03-24,5.0,0.2,1.0,7.0,6.0,10.0,9.0,57.0,0.3,0.2,0.1,1.22,1.17,0.05
28079027,2020-03-24,,,1.0,8.0,,,10.0,62.0,,,,,,
28079035,2020-03-24,4.0,0.2,1.0,15.0,,,18.0,66.0,,,,,,
28079036,2020-03-24,11.0,0.2,2.0,13.0,,10.0,15.0,,,,,,,
28079038,2020-03-24,2.0,,3.0,15.0,6.0,11.0,20.0,,0.4,0.2,0.1,,,
28079039,2020-03-24,,0.2,1.0,9.0,,,11.0,61.0,,,,,,
28079040,2020-03-24,6.0,,1.0,13.0,,10.0,15.0,,,,,,,
28079047,2020-03-24,,,1.0,13.0,5.0,9.0,15.0,,,,,,,
28079048,2020-03-24,,,1.0,10.0,5.0,8.0,12.0,,,,,,,
28079049,2020-03-24,,,1.0,10.0,,,12.0,61.0,,,,,,
28079050,2020-03-24,,,2.0,9.0,3.0,6.0,11.0,,,,,,,
28079054,2020-03-24,,,1.0,18.0,,,20.0,63.0,,,,,,
28079055,2020-03-24,,,2.0,6.0,,10.0,9.0,,0.3,0.2,0.1,1.27,1.19,0.08
28079056,2020-03-24,,0.2,10.0,22.0,5.0,9.0,37.0,58.0,,,,,,
28079057,2020-03-24,5.0,0.2,2.0,6.0,,9.0,8.0,,,,,,,
28079058,2020-03-24,,,1.0,2.0,,,4.0,70.0,,,,,,
28079059,2020-03-24,,,1.0,6.0,,,8.0,59.0,,,,,,
28079060,2020-03-24,,,3.0,10.0,,10.0,14.0,74.0,,,,,,
28079008,2020-03-25,7.0,0.3,2.0,19.0,6.0,13.0,22.0,64.0,0.6,0.4,0.2,1.44,1.41,0.04
28079011,2020-03-25,,,4.0,22.0,,,27.0,,0.4,0.2,0.1,,,
28079016,2020-03-25,,0.3,5.0,20.0,,,27.0,62.0,,,,,,
28079017,2020-03-25,8.0,,20.0,18.0,,,49.0,62.0,,,,,,
28079018,2020-03-25,5.0,0.3,2.0,12.0,,10.0,15.0,72.0,0.4,0.1,0.1,,,
28079024,2020-03-25,5.0,0.2,1.0,6.0,9.0,15.0,8.0,65.0,0.4,0.3,0.1,1.2,1.15,0.05
28079027,2020-03-25,,,2.0,18.0,,,21.0,66.0,,,,,,
28079035,2020-03-25,4.0,0.2,2.0,15.0,,,18.0,78.0,,,,,,
28079036,2020-03-25,,0.2,3.0,20.0,,17.0,24.0,,,,,,,
28079038,2020-03-25,3.0,,2.0,14.0,8.0,16.0,17.0,,0.4,0.3,0.2,,,
28079039,2020-03-25,,0.2,2.0,14.0,,,16.0,68.0,,,,,,
28079040,2020-03-25,6.0,,3.0,20.0,,16.0,24.0,,,,,,,
28079047,2020-03-25,,,1.0,13.0,6.0,11.0,15.0,,,,,,,
28079048,2020-03-25,,,2.0,18.0,9.0,15.0,22.0,,,,,,,
28079049,2020-03-25,,,1.0,10.0,,,11.0,68.0,,,,,,
28079050,2020-03-25,,,6.0,17.0,6.0,13.0,25.0,,,,,,,
28079054,2020-03-25,,,2.0,22.0,,,25.0,71.0,,,,,,
28079055,2020-03-25,,,2.0,15.0,,18.0,19.0,,0.6,0.3,0.1,1.33,1.23,0.1
28079056,2020-03-25,,0.2,10.0,21.0,7.0,13.0,36.0,66.0,,,,,,
28079057,2020-03-25,5.0,0.2,2.0,15.0,,15.0,19.0,,,,,,,
28079058,2020-03-25,,,2.0,8.0,,,11.0,68.0,,,,,,
28079059,2020-03-25,,,2.0,12.0,,,15.0,66.0,,,,,,
28079060,2020-03-25,,,3.0,18.0,,14.0,23.0,77.0,,,,,,
28079008,2020-03-26,8.0,0.3,4.0,29.0,5.0,9.0,35.0,60.0,1.6,0.4,0.3,1.49,1.43,0.06
28079011,2020-03-26,,,4.0,23.0,,,28.0,,0.4,0.2,0.1,,,
28079016,2020-03-26,,0.2,4.0,15.0,,,20.0,72.0,,,,,,
28079017,2020-03-26,9.0,,26.0,26.0,,,66.0,56.0,,,,,,
28079018,2020-03-26,6.0,0.4,6.0,22.0,,7.0,31.0,60.0,0.9,0.2,0.1,,,
28079024,2020-03-26,5.0,0.2,3.0,12.0,6.0,10.0,17.0,57.0,0.7,0.3,0.1,1.23,1.17,0.07
28079027,2020-03-26,,,1.0,15.0,,,17.0,72.0,,,,,,
28079035,2020-03-26,4.0,0.2,4.0,27.0,,,33.0,67.0,,,,,,
28079036,2020-03-26,,0.3,3.0,20.0,,12.0,24.0,,,,,,,
28079038,2020-03-26,3.0,,4.0,23.0,6.0,11.0,29.0,,0.7,0.4,0.3,,,
28079039,2020-03-26,,0.3,4.0,23.0,,,30.0,61.0,,,,,,
28079040,2020-03-26,6.0,,3.0,21.0,,10.0,26.0,,,,,,,
28079047,2020-03-26,,,8.0,27.0,6.0,10.0,39.0,,,,,,,
28079048,2020-03-26,,,3.0,18.0,6.0,9.0,23.0,,,,,,,
28079049,2020-03-26,,,2.0,19.0,,,23.0,64.0,,,,,,
28079050,2020-03-26,,,3.0,17.0,5.0,7.0,21.0,,,,,,,
28079054,2020-03-26,,,3.0,29.0,,,35.0,67.0,,,,,,
28079055,2020-03-26,,,2.0,16.0,,8.0,19.0,,0.5,0.3,0.2,1.31,1.17,0.14
28079056,2020-03-26,,0.3,24.0,36.0,8.0,13.0,72.0,57.0,,,,,,
28079057,2020-03-26,5.0,0.2,3.0,13.0,,10.0,17.0,,,,,,,
28079058,2020-03-26,,,3.0,9.0,,,13.0,59.0,,,,,,
28079059,2020-03-26,,,2.0,10.0,,,12.0,70.0,,,,,,
28079060,2020-03-26,,,5.0,24.0,,10.0,32.0,79.0,,,,,,
28079008,2020-03-27,7.0,0.3,2.0,20.0,8.0,11.0,24.0,73.0,0.8,0.4,0.2,1.46,1.42,0.03
28079011,2020-03-27,,,2.0,16.0,,,19.0,,0.2,0.2,0.1,,,
28079016,2020-03-27,,0.2,3.0,11.0,,,16.0,79.0,,,,,,
28079017,2020-03-27,8.0,,19.0,15.0,,,44.0,75.0,,,,,,
28079018,2020-03-27,5.0,0.3,1.0,14.0,,7.0,16.0,82.0,0.4,0.2,0.1,,,
28079024,2020-03-27,5.0,0.2,1.0,9.0,8.0,11.0,11.0,74.0,0.4,0.4,0.1,1.22,1.16,0.06
28079027,2020-03-27,,,1.0,13.0,,,15.0,78.0,,,,,,
28079035,2020-03-27,4.0,0.2,3.0,16.0,,,20.0,86.0,,,,,,
28079036,2020-03-27,5.0,0.2,2.0,15.0,,12.0,17.0,,,,,,,
28079038,2020-03-27,2.0,,2.0,14.0,8.0,11.0,17.0,,0.3,0.3,0.1,,,
28079039,2020-03-27,,0.3,1.0,13.0,,,15.0,77.0,,,,,,
28079040,2020-03-27,5.0,,2.0,15.0,,11.0,17.0,,,,,,,
28079047,2020-03-27,,,2.0,16.0,7.0,10.0,18.0,,,,,,,
28079048,2020-03-27,,,1.0,13.0,9.0,11.0,15.0,,,,,,,
28079049,2020-03-27,,,1.0,11.0,,,13.0,80.0,,,,,,
28079050,2020-03-27,,,1.0,10.0,7.0,8.0,12.0,,,,,,,
28079054,2020-03-27,,,2.0,21.0,,,23.0,82.0,,,,,,
28079055,2020-03-27,,,2.0,12.0,,10.0,15.0,,0.4,0.4,0.1,1.28,1.17,0.1
28079056,2020-03-27,,0.3,9.0,26.0,8.0,10.0,40.0,73.0,,,,,,
28079057,2020-03-27,5.0,0.2,2.0,11.0,,10.0,14.0,,,,,,,
28079058,2020-03-27,,,1.0,6.0,,,8.0,83.0,,,,,,
28079059,2020-03-27,,,1.0,8.0,,,9.0,76.0,,,,,,
28079060,2020-03-27,,,3.0,16.0,,11.0,21.0,89.0,,,,,,
28079008,2020-03-28,7.0,0.3,1.0,18.0,5.0,7.0,20.0,66.0,0.8,0.5,0.2,1.48,1.44,0.04
28079011,2020-03-28,,,1.0,16.0,,,18.0,,0.3,0.2,0.1,,,
28079016,2020-03-28,,0.3,3.0,14.0,,,19.0,67.0,,,,,,
28079017,2020-03-28,7.0,,21.0,25.0,,,57.0,48.0,,,,,,
28079018,2020-03-28,6.0,0.4,2.0,19.0,,5.0,23.0,60.0,0.5,0.3,0.1,,,
28079024,2020-03-28,5.0,0.2,2.0,9.0,6.0,8.0,12.0,56.0,0.5,0.5,0.1,1.25,1.19,0.06
28079027,2020-03-28,,,2.0,19.0,,,21.0,58.0,,,,,,
28079035,2020-03-28,4.0,0.2,2.0,18.0,,,21.0,74.0,,,,,,
28079036,2020-03-28,5.0,0.3,2.0,20.0,,9.0,23.0,,,,,,,
28079038,2020-03-28,2.0,,2.0,16.0,6.0,9.0,18.0,,0.4,0.4,0.3,,,
28079039,2020-03-28,,0.3,1.0,16.0,,,17.0,67.0,,,,,,
28079040,2020-03-28,6.0,,2.0,20.0,,7.0,22.0,,,,,,,
28079047,2020-03-28,,,2.0,18.0,3.0,5.0,20.0,,,,,,,
28079048,2020-03-28,,,1.0,15.0,6.0,7.0,16.0,,,,,,,
28079049,2020-03-28,,,1.0,11.0,,,12.0,66.0,,,,,,
28079050,2020-03-28,,,2.0,12.0,5.0,5.0,15.0,,,,,,,
28079054,2020-03-28,,,2.0,26.0,,,29.0,62.0,,,,,,
28079055,2020-03-28,,,2.0,20.0,,6.0,23.0,,0.6,0.5,0.1,1.35,1.23,0.11
28079056,2020-03-28,,0.3,8.0,25.0,6.0,8.0,37.0,58.0,,,,,,
28079057,2020-03-28,5.0,0.2,2.0,12.0,,7.0,15.0,,,,,,,
28079058,2020-03-28,,,1.0,6.0,,,8.0,59.0,,,,,,
28079059,2020-03-28,,,1.0,11.0,,,12.0,60.0,,,,,,
28079060,2020-03-28,,,3.0,19.0,,7.0,23.0,76.0,,,,,,
28079008,2020-03-29,8.0,0.3,2.0,25.0,9.0,11.0,28.0,56.0,1.0,0.6,0.3,1.63,1.56,0.07
28079011,2020-03-29,,,2.0,20.0,,,23.0,,0.4,0.3,0.1,,,
28079016,2020-03-29,,0.3,4.0,18.0,,,24.0,61.0,,,,,,
28079017,2020-03-29,8.0,,23.0,24.0,,,59.0,49.0,,,,,,
28079018,2020-03-29,7.0,0.4,3.0,18.0,,6.0,22.0,60.0,0.6,0.3,0.1,,,
28079024,2020-03-29,5.0,0.2,2.0,8.0,7.0,9.0,11.0,57.0,0.6,0.5,0.1,1.26,1.2,0.06
28079027,2020-03-29,,,3.0,18.0,,,22.0,59.0,,,,,,
28079035,2020-03-29,5.0,0.3,4.0,22.0,,,28.0,64.0,,,,,,
28079036,2020-03-29,5.0,0.2,2.0,19.0,,12.0,23.0,,,,,,,
28079038,2020-03-29,3.0,,3.0,22.0,7.0,10.0,27.0,,0.6,0.4,0.6,,,
28079039,2020-03-29,,0.3,2.0,17.0,,,20.0,62.0,,,,,,
28079040,2020-03-29,6.0,,2.0,18.0,,8.0,20.0,,,,,,,
28079047,2020-03-29,,,3.0,22.0,6.0,8.0,27.0,,,,,,,
28079048,2020-03-29,,,2.0,22.0,8.0,9.0,25.0,,,,,,,
28079049,2020-03-29,,,2.0,18.0,,,21.0,58.0,,,,,,
28079050,2020-03-29,,,2.0,15.0,7.0,10.0,19.0,,,,,,,
28079054,2020-03-29,,,2.0,25.0,,,28.0,61.0,,,,,,
28079055,2020-03-29,,,5.0,20.0,,9.0,29.0,,0.6,0.5,0.2,1.41,1.29,0.11
28079056,2020-03-29,,0.3,8.0,22.0,7.0,9.0,34.0,61.0,,,,,,
28079057,2020-03-29,5.0,0.2,2.0,11.0,,9.0,14.0,,,,,,,
28079058,2020-03-29,,,1.0,5.0,,,7.0,63.0,,,,,,
28079059,2020-03-29,,,2.0,11.0,,,14.0,59.0,,,,,,
28079060,2020-03-29,,,3.0,17.0,,8.0,22.0,76.0,,,,,,
28079008,2020-03-30,7.0,0.3,2.0,17.0,6.0,8.0,19.0,62.0,0.3,0.4,0.1,1.45,1.42,0.03
28079011,2020-03-30,,,1.0,9.0,,,11.0,,0.1,0.2,0.2,,,
28079016,2020-03-30,,0.2,3.0,6.0,,,10.0,71.0,,,,,,
28079017,2020-03-30,7.0,,18.0,9.0,,,37.0,71.0,,,,,,
28079018,2020-03-30,5.0,0.3,1.0,9.0,,6.0,12.0,73.0,0.2,0.2,0.1,,,
28079024,2020-03-30,5.0,0.2,1.0,6.0,8.0,10.0,7.0,65.0,0.2,0.4,0.1,1.21,1.16,0.05
28079027,2020-03-30,,,1.0,5.0,,,7.0,72.0,,,,,,
28079035,2020-03-30,4.0,0.2,1.0,12.0,,,14.0,75.0,,,,,,
28079036,2020-03-30,5.0,0.2,1.0,7.0,,11.0,9.0,,,,,,,
28079038,2020-03-30,2.0,,3.0,12.0,8.0,11.0,16.0,,0.3,0.3,0.1,,,
28079039,2020-03-30,,0.2,1.0,7.0,,,8.0,69.0,,,,,,
28079040,2020-03-30,5.0,,1.0,8.0,,7.0,10.0,,,,,,,
28079047,2020-03-30,,,1.0,11.0,5.0,7.0,12.0,,,,,,,
28079048,2020-03-30,,,1.0,7.0,7.0,9.0,9.0,,,,,,,
28079049,2020-03-30,,,1.0,10.0,,,12.0,71.0,,,,,,
28079050,2020-03-30,,,1.0,5.0,6.0,9.0,8.0,,,,,,,
28079054,2020-03-30,,,2.0,16.0,,,19.0,75.0,,,,,,
28079055,2020-03-30,,,1.0,2.0,,8.0,4.0,,0.1,0.3,0.1,1.28,1.18,0.1
28079056,2020-03-30,,0.3,8.0,16.0,7.0,9.0,28.0,70.0,,,,,,
28079057,2020-03-30,5.0,0.2,2.0,5.0,,10.0,8.0,,,,,,,
28079058,2020-03-30,,,1.0,2.0,,,4.0,74.0,,,,,,
28079059,2020-03-30,,,1.0,4.0,,,5.0,69.0,,,,,,
28079060,2020-03-30,,,3.0,9.0,,8.0,13.0,82.0,,,,,,
28079008,2020-03-31,7.0,0.3,3.0,27.0,4.0,5.0,32.0,43.0,0.4,0.4,0.1,1.47,1.43,0.03
28079011,2020-03-31,,,2.0,17.0,,,21.0,,0.2,0.2,0.1,,,
28079016,2020-03-31,,0.3,3.0,13.0,,,18.0,51.0,,,,,,
28079017,2020-03-31,5.0,,20.0,21.0,,,51.0,46.0,,,,,,
28079018,2020-03-31,6.0,0.4,3.0,21.0,,4.0,26.0,49.0,0.3,0.2,0.1,,,
28079024,2020-03-31,5.0,0.2,1.0,11.0,4.0,5.0,13.0,47.0,0.3,0.3,0.1,1.22,1.17,0.05
28079027,2020-03-31,,,1.0,14.0,,,16.0,52.0,,,,,,
28079035,2020-03-31,,0.2,2.0,22.0,,,25.0,54.0,,,,,,
28079036,2020-03-31,6.0,0.3,2.0,17.0,,5.0,20.0,,,,,,,
28079038,2020-03-31,1.0,,5.0,23.0,5.0,6.0,31.0,,0.3,0.3,0.1,,,
28079039,2020-03-31,,0.3,2.0,15.0,,,18.0,52.0,,,,,,
28079040,2020-03-31,3.0,,2.0,16.0,,6.0,20.0,,,,,,,
28079047,2020-03-31,,,3.0,19.0,4.0,5.0,23.0,,,,,,,
28079048,2020-03-31,,,1.0,15.0,4.0,4.0,17.0,,,,,,,
28079049,2020-03-31,,,2.0,18.0,,,20.0,48.0,,,,,,
28079050,2020-03-31,,,3.0,14.0,4.0,5.0,19.0,,,,,,,
28079054,2020-03-31,,,3.0,22.0,,,26.0,58.0,,,,,,
28079055,2020-03-31,,,2.0,11.0,,6.0,14.0,,0.4,0.4,0.1,1.29,1.19,0.09
28079056,2020-03-31,,0.3,11.0,30.0,4.0,5.0,46.0,46.0,,,,,,
28079057,2020-03-31,5.0,0.2,2.0,11.0,,4.0,15.0,,,,,,,
28079058,2020-03-31,,,1.0,4.0,,,6.0,58.0,,,,,,
28079059,2020-03-31,,,1.0,6.0,,,8.0,55.0,,,,,,
28079060,2020-03-31,,,4.0,16.0,,6.0,22.0,64.0,,,,,,
28079008,2020-04-01,7.0,0.3,2.0,21.0,5.0,7.0,24.0,54.0,0.4,0.3,0.2,1.45,1.42,0.03
28079011,2020-04-01,,,2.0,19.0,,,22.0,,0.2,0.1,0.1,,,
28079016,2020-04-01,,0.3,3.0,18.0,,,24.0,53.0,,,,,,
28079017,2020-04-01,8.0,,20.0,25.0,,,55.0,48.0,,,,,,
28079018,2020-04-01,6.0,0.4,2.0,21.0,,4.0,24.0,60.0,0.4,0.1,0.1,,,
28079024,2020-04-01,5.0,0.2,1.0,9.0,3.0,4.0,11.0,54.0,0.4,0.2,0.1,1.24,1.2,0.05
28079027,2020-04-01,,,2.0,20.0,,,23.0,53.0,,,,,,
28079035,2020-04-01,4.0,0.2,1.0,19.0,,,20.0,69.0,,,,,,
28079036,2020-04-01,3.0,0.3,3.0,21.0,,6.0,25.0,,,,,,,
28079038,2020-04-01,3.0,,2.0,16.0,5.0,6.0,20.0,,0.3,0.2,0.1,,,
28079039,2020-04-01,,0.2,1.0,17.0,,,19.0,57.0,,,,,,
28079040,2020-04-01,6.0,,2.0,19.0,,5.0,22.0,,,,,,,
28079047,2020-04-01,,,1.0,18.0,5.0,6.0,19.0,,,,,,,
28079048,2020-04-01,,,2.0,19.0,5.0,6.0,21.0,,,,,,,
28079049,2020-04-01,,,1.0,11.0,,,13.0,56.0,,,,,,
28079050,2020-04-01,,,3.0,15.0,5.0,7.0,21.0,,,,,,,
28079054,2020-04-01,,,2.0,26.0,,,29.0,60.0,,,,,,
28079055,2020-04-01,,,3.0,17.0,,16.0,21.0,,0.5,0.3,0.2,1.29,1.21,0.09
28079056,2020-04-01,,0.3,11.0,32.0,4.0,6.0,48.0,53.0,,,,,,
28079057,2020-04-01,5.0,0.2,2.0,14.0,,4.0,17.0,,,,,,,
28079058,2020-04-01,,,1.0,5.0,,,7.0,59.0,,,,,,
28079059,2020-04-01,,,1.0,13.0,,,15.0,52.0,,,,,,
28079060,2020-04-01,,,3.0,19.0,,5.0,23.0,68.0,,,,,,
28079008,2020-04-02,8.0,0.3,2.0,24.0,5.0,7.0,28.0,43.0,0.6,0.4,0.2,1.5,1.45,0.05
28079011,2020-04-02,,,2.0,18.0,,,20.0,,0.2,0.2,0.1,,,
28079016,2020-04-02,,0.3,3.0,16.0,,,20.0,47.0,,,,,,
28079017,2020-04-02,8.0,,26.0,22.0,,,62.0,41.0,,,,,,
