date,station,SO_2,CO,NO,NO_2,PM25,PM10,NOx,O_3,TOL,BEN,EBE,TCH,CH4,NMHC
2018-01-01,28079004,1.0,0.3,2.0,21.0,,,24.0,,,,,,,
2018-01-01,28079008,3.0,0.3,13.0,47.0,5.0,9.0,66.0,38.0,0.7,0.5,0.1,1.41,1.39,0.03
2018-01-01,28079011,,,3.0,24.0,,,29.0,,0.2,0.2,0.1,,,
2018-01-01,28079016,,0.3,3.0,31.0,,,36.0,46.0,,,,,,
2018-01-01,28079017,3.0,,3.0,22.0,,,26.0,47.0,,,,,,
2018-01-01,28079018,6.0,0.3,6.0,24.0,,23.0,33.0,51.0,0.5,0.5,0.1,,,
2018-01-01,28079024,3.0,0.2,1.0,6.0,5.0,11.0,8.0,64.0,0.2,0.3,0.1,1.15,1.12,0.03
2018-01-01,28079027,,,4.0,27.0,,,33.0,47.0,,,,,,
2018-01-01,28079035,6.0,0.4,3.0,26.0,,,31.0,29.0,,,,,,
2018-01-01,28079036,8.0,0.2,5.0,29.0,,16.0,36.0,,,,,,,
2018-01-01,28079038,4.0,,5.0,20.0,3.0,6.0,27.0,,0.4,0.3,0.2,,,
2018-01-01,28079039,,0.3,5.0,25.0,,,33.0,51.0,,,,,,
2018-01-01,28079040,2.0,,4.0,26.0,,17.0,32.0,,,,,,,
2018-01-01,28079047,,,2.0,24.0,6.0,16.0,28.0,,,,,,,
2018-01-01,28079048,,,3.0,30.0,3.0,7.0,36.0,,,,,,,
2018-01-01,28079049,,,1.0,21.0,,,23.0,48.0,,,,,,
2018-01-01,28079050,,,10.0,23.0,4.0,5.0,39.0,,,,,,,
2018-01-01,28079054,,,2.0,15.0,,,17.0,53.0,,,,,,
2018-01-01,28079055,,,3.0,28.0,,13.0,33.0,,0.9,0.5,0.1,1.22,1.17,0.05
2018-01-01,28079056,,0.2,15.0,30.0,,,54.0,49.0,,,,,,
2018-01-01,28079057,3.0,0.3,2.0,17.0,,13.0,20.0,,,,,,,
2018-01-01,28079058,,,1.0,5.0,,,7.0,68.0,,,,,,
2018-01-01,28079059,,,2.0,18.0,,,22.0,56.0,,,,,,
2018-01-01,28079060,,,2.0,16.0,,16.0,19.0,61.0,,,,,,
2018-01-02,28079004,1.0,0.3,6.0,29.0,,,38.0,,,,,,,
2018-01-02,28079008,3.0,0.4,27.0,54.0,6.0,10.0,96.0,33.0,1.7,0.8,0.3,1.43,1.39,0.04
2018-01-02,28079011,,,9.0,35.0,,,49.0,,0.8,0.3,0.1,,,
2018-01-02,28079016,,0.3,10.0,39.0,,,55.0,40.0,,,,,,
2018-01-02,28079017,3.0,,11.0,36.0,,,53.0,35.0,,,,,,
2018-01-02,28079018,6.0,0.3,7.0,32.0,,7.0,44.0,42.0,1.0,0.3,0.1,,,
2018-01-02,28079024,,0.2,2.0,11.0,5.0,10.0,13.0,58.0,0.4,0.3,0.1,1.14,1.12,0.02
2018-01-02,28079027,,,11.0,37.0,,,55.0,40.0,,,,,,
2018-01-02,28079035,6.0,0.6,5.0,32.0,,,40.0,25.0,,,,,,
2018-01-02,28079036,9.0,0.3,13.0,40.0,,16.0,59.0,,,,,,,
2018-01-02,28079038,4.0,,9.0,28.0,4.0,7.0,42.0,,0.8,0.4,0.3,,,
2018-01-02,28079039,,0.3,16.0,36.0,,,59.0,43.0,,,,,,
2018-01-02,28079040,3.0,,13.0,39.0,,18.0,58.0,,,,,,,
2018-01-02,28079047,,,4.0,32.0,5.0,10.0,39.0,,,,,,,
2018-01-02,28079048,,,14.0,40.0,5.0,9.0,60.0,,,,,,,
2018-01-02,28079049,,,4.0,28.0,,,34.0,41.0,,,,,,
2018-01-02,28079050,,,27.0,38.0,5.0,6.0,80.0,,,,,,,
2018-01-02,28079054,,,6.0,31.0,,,40.0,38.0,,,,,,
2018-01-02,28079055,,,16.0,41.0,,16.0,66.0,,2.2,0.7,0.1,1.24,1.19,0.05
2018-01-02,28079056,,0.3,33.0,46.0,,,96.0,37.0,,,,,,
2018-01-02,28079057,1.0,0.3,7.0,28.0,,13.0,38.0,,,,,,,
2018-01-02,28079058,,,3.0,12.0,,,17.0,58.0,,,,,,
2018-01-02,28079059,,,5.0,28.0,,,35.0,47.0,,,,,,
2018-01-02,28079060,,,6.0,27.0,,14.0,35.0,54.0,,,,,,
2018-01-03,28079004,2.0,0.4,18.0,35.0,,,63.0,,,,,,,
2018-01-03,28079008,3.0,0.4,41.0,52.0,7.0,9.0,115.0,17.0,2.4,0.9,0.4,1.45,1.41,0.04
2018-01-03,28079011,,,27.0,45.0,,,86.0,,1.6,0.5,0.2,,,
2018-01-03,28079016,,0.4,33.0,47.0,,,98.0,15.0,,,,,,
2018-01-03,28079017,4.0,,15.0,34.0,,,57.0,20.0,,,,,,
2018-01-03,28079018,6.0,0.3,18.0,37.0,,8.0,65.0,18.0,1.7,0.4,0.2,,,
2018-01-03,28079024,,0.2,4.0,14.0,6.0,8.0,19.0,31.0,0.9,0.4,0.1,1.13,1.12,0.02
2018-01-03,28079027,,,32.0,54.0,,,103.0,7.0,,,,,,
2018-01-03,28079035,6.0,0.4,11.0,34.0,,,51.0,10.0,,,,,,
2018-01-03,28079036,10.0,0.3,24.0,43.0,,16.0,80.0,,,,,,,
2018-01-03,28079038,3.0,,18.0,35.0,7.0,9.0,63.0,,1.4,0.5,0.4,,,
2018-01-03,28079039,,0.3,24.0,39.0,,,75.0,19.0,,,,,,
2018-01-03,28079040,2.0,,19.0,41.0,,15.0,71.0,,,,,,,
2018-01-03,28079047,,,19.0,38.0,8.0,11.0,67.0,,,,,,,
2018-01-03,28079048,,,22.0,43.0,8.0,10.0,76.0,,,,,,,
2018-01-03,28079049,,,11.0,30.0,,,47.0,16.0,,,,,,
2018-01-03,28079050,,,36.0,39.0,7.0,9.0,94.0,,,,,,,
2018-01-03,28079054,,,12.0,31.0,,,49.0,22.0,,,,,,
2018-01-03,28079055,,,34.0,54.0,,19.0,105.0,,3.2,0.9,0.1,1.38,1.34,0.04
2018-01-03,28079056,,0.4,54.0,51.0,,,134.0,19.0,,,,,,
2018-01-03,28079057,3.0,0.4,24.0,42.0,,13.0,79.0,,,,,,,
2018-01-03,28079058,,,4.0,15.0,,,21.0,34.0,,,,,,
2018-01-03,28079059,,,25.0,43.0,,,81.0,11.0,,,,,,
2018-01-03,28079060,,,16.0,35.0,,12.0,59.0,25.0,,,,,,
2018-01-04,28079004,1.0,0.3,8.0,26.0,,,38.0,,,,,,,
2018-01-04,28079008,3.0,0.4,32.0,50.0,7.0,10.0,99.0,17.0,2.0,0.8,0.3,1.41,1.37,0.04
2018-01-04,28079011,,,7.0,30.0,,,41.0,,0.6,0.3,0.1,,,
2018-01-04,28079016,,0.3,13.0,41.0,,,61.0,15.0,,,,,,
2018-01-04,28079017,4.0,,8.0,26.0,,,37.0,25.0,,,,,,
2018-01-04,28079018,6.0,0.2,8.0,26.0,,6.0,38.0,20.0,1.0,0.2,0.1,,,
2018-01-04,28079024,,0.2,1.0,7.0,5.0,6.0,8.0,35.0,0.3,0.2,0.1,1.11,1.1,0.02
2018-01-04,28079027,,,20.0,41.0,,,72.0,6.0,,,,,,
2018-01-04,28079035,5.0,0.1,5.0,26.0,,,35.0,14.0,,,,,,
2018-01-04,28079036,9.0,0.2,13.0,38.0,,12.0,58.0,,,,,,,
2018-01-04,28079038,3.0,,11.0,27.0,6.0,7.0,44.0,,2.6,0.4,0.3,,,
2018-01-04,28079039,,0.3,19.0,35.0,,,64.0,20.0,,,,,,
2018-01-04,28079040,2.0,,11.0,34.0,,13.0,51.0,,,,,,,
2018-01-04,28079047,,,5.0,29.0,5.0,7.0,36.0,,,,,,,
2018-01-04,28079048,,,14.0,37.0,6.0,8.0,58.0,,,,,,,
2018-01-04,28079049,,,4.0,25.0,,,30.0,21.0,,,,,,
2018-01-04,28079050,,,35.0,34.0,7.0,8.0,89.0,,,,,,,
2018-01-04,28079054,,,5.0,26.0,,,34.0,25.0,,,,,,
2018-01-04,28079055,,,26.0,44.0,,14.0,84.0,,2.9,0.8,0.2,,,
2018-01-04,28079056,,0.3,29.0,39.0,,,83.0,23.0,,,,,,
2018-01-04,28079057,5.0,0.3,14.0,36.0,,8.0,57.0,,,,,,,
2018-01-04,28079058,,,3.0,12.0,,,16.0,31.0,,,,,,
2018-01-04,28079059,,,12.0,33.0,,,51.0,16.0,,,,,,
2018-01-04,28079060,,,6.0,27.0,,8.0,36.0,29.0,,,,,,
2018-01-05,28079004,1.0,0.3,7.0,32.0,,,43.0,,,,,,,
2018-01-05,28079008,3.0,0.3,26.0,50.0,4.0,6.0,90.0,30.0,1.7,0.6,0.3,1.42,1.39,0.03
2018-01-05,28079011,,,11.0,36.0,,,52.0,,0.7,0.3,0.1,,,
2018-01-05,28079016,,0.3,8.0,36.0,,,48.0,32.0,,,,,,
2018-01-05,28079017,4.0,,6.0,28.0,,,37.0,36.0,,,,,,
2018-01-05,28079018,5.0,0.2,5.0,25.0,,4.0,33.0,37.0,0.8,0.2,0.1,,,
2018-01-05,28079024,3.0,0.2,1.0,15.0,3.0,5.0,17.0,44.0,0.6,0.2,0.1,1.13,1.1,0.03
2018-01-05,28079027,,,4.0,29.0,,,35.0,27.0,,,,,,
2018-01-05,28079035,5.0,0.1,3.0,27.0,,,32.0,22.0,,,,,,
2018-01-05,28079036,9.0,0.2,8.0,30.0,,8.0,42.0,,,,,,,
2018-01-05,28079038,3.0,,7.0,30.0,4.0,5.0,40.0,,0.8,0.3,0.3,,,
2018-01-05,28079039,,0.3,13.0,35.0,,,55.0,34.0,,,,,,
2018-01-05,28079040,2.0,,7.0,29.0,,9.0,39.0,,,,,,,
2018-01-05,28079047,,,2.0,26.0,4.0,5.0,29.0,,,,,,,
2018-01-05,28079048,,,7.0,39.0,4.0,5.0,50.0,,,,,,,
2018-01-05,28079049,,,2.0,26.0,,,28.0,36.0,,,,,,
2018-01-05,28079050,,,21.0,37.0,4.0,5.0,70.0,,,,,,,
2018-01-05,28079054,,,4.0,18.0,,,24.0,43.0,,,,,,
2018-01-05,28079055,,,5.0,31.0,,7.0,39.0,,1.5,0.5,0.1,,,
2018-01-05,28079056,,0.2,25.0,36.0,,,74.0,37.0,,,,,,
2018-01-05,28079057,4.0,0.3,5.0,28.0,,4.0,35.0,,,,,,,
2018-01-05,28079058,,,1.0,12.0,,,15.0,48.0,,,,,,
2018-01-05,28079059,,,3.0,24.0,,,28.0,38.0,,,,,,
2018-01-05,28079060,,,4.0,23.0,,4.0,28.0,48.0,,,,,,
2018-01-06,28079004,1.0,0.3,4.0,29.0,,,35.0,,,,,,,
2018-01-06,28079008,4.0,0.3,9.0,45.0,3.0,4.0,59.0,44.0,0.8,0.6,0.1,1.4,1.37,0.04
2018-01-06,28079011,,,11.0,35.0,,,52.0,,0.3,0.3,0.1,,,
2018-01-06,28079016,,0.3,3.0,23.0,,,28.0,56.0,,,,,,
2018-01-06,28079017,2.0,,6.0,30.0,,,40.0,48.0,,,,,,
2018-01-06,28079018,5.0,0.3,4.0,26.0,,3.0,32.0,52.0,0.6,0.3,0.2,,,
2018-01-06,28079024,3.0,0.2,1.0,11.0,2.0,2.0,13.0,60.0,0.3,0.3,0.1,1.14,1.1,0.05
2018-01-06,28079027,,,5.0,23.0,,,31.0,53.0,,,,,,
2018-01-06,28079035,5.0,0.1,4.0,32.0,,,38.0,26.0,,,,,,
2018-01-06,28079036,8.0,0.3,8.0,28.0,,3.0,40.0,,,,,,,
2018-01-06,28079038,3.0,,13.0,35.0,2.0,2.0,54.0,,0.7,0.4,0.2,,,
2018-01-06,28079039,,0.3,3.0,24.0,,,28.0,57.0,,,,,,
2018-01-06,28079040,2.0,,5.0,29.0,,3.0,37.0,,,,,,,
2018-01-06,28079047,,,3.0,28.0,4.0,4.0,33.0,,,,,,,
2018-01-06,28079048,,,3.0,26.0,2.0,2.0,30.0,,,,,,,
2018-01-06,28079049,,,1.0,22.0,,,24.0,54.0,,,,,,
2018-01-06,28079050,,,15.0,31.0,2.0,2.0,54.0,,,,,,,
2018-01-06,28079054,,,3.0,22.0,,,27.0,56.0,,,,,,
2018-01-06,28079055,,,2.0,24.0,,1.0,28.0,,0.6,0.4,0.1,1.17,1.15,0.03
2018-01-06,28079056,,0.3,22.0,44.0,,,77.0,47.0,,,,,,
2018-01-06,28079057,3.0,0.3,2.0,17.0,,2.0,21.0,,,,,,,
2018-01-06,28079058,,,1.0,11.0,,,13.0,61.0,,,,,,
2018-01-06,28079059,,,1.0,10.0,,,11.0,62.0,,,,,,
2018-01-06,28079060,,,2.0,18.0,,3.0,22.0,66.0,,,,,,
2018-01-07,28079004,1.0,0.4,6.0,33.0,,,43.0,,,,,,,
2018-01-07,28079008,3.0,0.3,12.0,47.0,5.0,5.0,66.0,35.0,0.8,0.6,0.1,1.43,1.4,0.04
2018-01-07,28079011,,,6.0,34.0,,,44.0,,0.3,0.3,0.1,,,
2018-01-07,28079016,,0.3,3.0,27.0,,,32.0,43.0,,,,,,
2018-01-07,28079017,2.0,,2.0,22.0,,,25.0,43.0,,,,,,
2018-01-07,28079018,4.0,0.3,5.0,27.0,,3.0,35.0,43.0,0.6,0.3,0.1,,,
2018-01-07,28079024,3.0,0.2,1.0,15.0,3.0,3.0,17.0,46.0,0.4,0.4,0.1,1.18,1.12,0.06
2018-01-07,28079027,,,4.0,27.0,,,34.0,41.0,,,,,,
2018-01-07,28079035,5.0,0.1,5.0,32.0,,,40.0,22.0,,,,,,
2018-01-07,28079036,25.0,0.3,9.0,31.0,,5.0,45.0,,,,,,,
2018-01-07,28079038,3.0,,7.0,34.0,2.0,3.0,45.0,,0.8,0.4,0.2,,,
2018-01-07,28079039,,0.3,5.0,32.0,,,39.0,40.0,,,,,,
2018-01-07,28079040,2.0,,4.0,26.0,,4.0,33.0,,,,,,,
2018-01-07,28079047,,,4.0,28.0,3.0,3.0,33.0,,,,,,,
2018-01-07,28079048,,,3.0,32.0,3.0,3.0,36.0,,,,,,,
2018-01-07,28079049,,,1.0,25.0,,,27.0,43.0,,,,,,
2018-01-07,28079050,,,6.0,29.0,3.0,3.0,38.0,,,,,,,
2018-01-07,28079054,,,8.0,23.0,,,36.0,46.0,,,,,,
2018-01-07,28079055,,,9.0,33.0,,3.0,47.0,,0.9,0.5,0.1,1.2,1.17,0.03
2018-01-07,28079056,,0.3,25.0,44.0,,,83.0,38.0,,,,,,
2018-01-07,28079057,2.0,0.3,3.0,24.0,,6.0,29.0,,,,,,,
2018-01-07,28079058,,,1.0,12.0,,,14.0,47.0,,,,,,
2018-01-07,28079059,,,1.0,15.0,,,17.0,48.0,,,,,,
2018-01-07,28079060,,,3.0,26.0,,6.0,29.0,48.0,,,,,,
2018-01-08,28079004,2.0,0.5,35.0,54.0,,,107.0,,,,,,,
2018-01-08,28079008,7.0,0.5,43.0,69.0,8.0,12.0,135.0,23.0,2.7,1.0,0.4,1.48,1.4,0.07
2018-01-08,28079011,,,23.0,53.0,,,88.0,,1.0,0.5,0.2,,,
2018-01-08,28079016,,0.4,27.0,50.0,,,91.0,25.0,,,,,,
2018-01-08,28079017,4.0,,51.0,66.0,,,144.0,13.0,,,,,,
2018-01-08,28079018,7.0,0.5,37.0,62.0,,9.0,120.0,17.0,2.4,0.6,0.3,,,
2018-01-08,28079024,4.0,0.3,13.0,41.0,6.0,9.0,62.0,22.0,1.7,0.6,0.2,1.19,1.12,0.07
2018-01-08,28079027,,,43.0,56.0,,,121.0,20.0,,,,,,
2018-01-08,28079035,6.0,0.1,19.0,49.0,,,78.0,13.0,,,,,,
2018-01-08,28079036,25.0,0.6,45.0,61.0,,16.0,130.0,,,,,,,
2018-01-08,28079038,5.0,,39.0,60.0,8.0,10.0,120.0,,2.2,0.8,0.5,,,
2018-01-08,28079039,,0.4,37.0,58.0,,,115.0,22.0,,,,,,
2018-01-08,28079040,4.0,,31.0,59.0,,15.0,107.0,,,,,,,
2018-01-08,28079047,,,27.0,59.0,8.0,11.0,100.0,,,,,,,
2018-01-08,28079048,,,15.0,47.0,5.0,7.0,70.0,,,,,,,
2018-01-08,28079049,,,12.0,44.0,,,63.0,26.0,,,,,,
2018-01-08,28079050,,,36.0,49.0,6.0,8.0,104.0,,,,,,,
2018-01-08,28079054,,,81.0,65.0,,,188.0,22.0,,,,,,
2018-01-08,28079055,,,62.0,67.0,,14.0,163.0,,2.6,1.1,0.1,1.3,1.22,0.08
2018-01-08,28079056,,0.6,99.0,89.0,,,241.0,13.0,,,,,,
2018-01-08,28079057,4.0,0.4,41.0,52.0,,14.0,115.0,,,,,,,
2018-01-08,28079058,,,7.0,19.0,,,29.0,25.0,,,,,,
2018-01-08,28079059,,,38.0,38.0,,,97.0,29.0,,,,,,
2018-01-08,28079060,,,32.0,52.0,,14.0,100.0,30.0,,,,,,
2018-01-09,28079004,3.0,0.6,85.0,53.0,,,184.0,,,,,,,
2018-01-09,28079008,4.0,0.5,61.0,72.0,14.0,18.0,165.0,9.0,3.7,1.2,0.5,1.85,1.77,0.08
2018-01-09,28079011,,,73.0,77.0,,,189.0,,3.2,1.0,0.3,,,
2018-01-09,28079016,,0.6,79.0,72.0,,,192.0,5.0,,,,,,
2018-01-09,28079017,3.0,,63.0,60.0,,,157.0,5.0,,,,,,
2018-01-09,28079018,8.0,0.6,55.0,58.0,,16.0,141.0,4.0,3.1,0.8,0.6,,,
2018-01-09,28079024,4.0,0.4,35.0,45.0,15.0,19.0,99.0,4.0,3.1,0.9,0.5,1.33,1.25,0.08
2018-01-09,28079027,,,59.0,64.0,,,154.0,3.0,,,,,,
2018-01-09,28079035,7.0,0.2,34.0,49.0,,,100.0,5.0,,,,,,
2018-01-09,28079036,8.0,0.4,49.0,66.0,,25.0,140.0,,,,,,,
2018-01-09,28079038,5.0,,58.0,67.0,14.0,18.0,156.0,,4.3,1.1,0.8,,,
2018-01-09,28079039,,0.6,84.0,69.0,,,198.0,3.0,,,,,,
2018-01-09,28079040,3.0,,29.0,61.0,,25.0,105.0,,,,,,,
2018-01-09,28079047,,,40.0,57.0,14.0,17.0,118.0,,,,,,,
2018-01-09,28079048,,,44.0,64.0,12.0,16.0,132.0,,,,,,,
2018-01-09,28079049,,,26.0,48.0,,,87.0,11.0,,,,,,
2018-01-09,28079050,,,84.0,67.0,14.0,16.0,195.0,,,,,,,
2018-01-09,28079054,,,68.0,62.0,,,165.0,8.0,,,,,,
2018-01-09,28079055,,,83.0,71.0,,30.0,198.0,,5.5,1.3,0.2,1.49,1.4,0.09
2018-01-09,28079056,,0.5,85.0,76.0,,,207.0,4.0,,,,,,
2018-01-09,28079057,8.0,0.6,64.0,69.0,,23.0,167.0,,,,,,,
2018-01-09,28079058,,,25.0,34.0,,,73.0,3.0,,,,,,
2018-01-09,28079059,,,47.0,51.0,,,123.0,4.0,,,,,,
2018-01-09,28079060,,,71.0,70.0,,25.0,179.0,6.0,,,,,,
2018-01-10,28079004,1.0,0.4,16.0,44.0,,,68.0,,,,,,,
2018-01-10,28079008,3.0,0.5,38.0,66.0,8.0,11.0,124.0,14.0,2.8,1.1,0.4,1.5,1.44,0.06
2018-01-10,28079011,,,16.0,51.0,,,76.0,,,,,,,
2018-01-10,28079016,,0.4,15.0,52.0,,,75.0,16.0,,,,,,
2018-01-10,28079017,3.0,,18.0,47.0,,,75.0,16.0,,,,,,
2018-01-10,28079018,7.0,0.4,10.0,41.0,,13.0,56.0,22.0,1.4,0.5,0.2,,,
2018-01-10,28079024,3.0,0.2,2.0,21.0,8.0,10.0,24.0,29.0,1.0,0.5,0.1,1.19,1.15,0.04
2018-01-10,28079027,,,14.0,47.0,,,68.0,23.0,,,,,,
2018-01-10,28079035,6.0,0.1,11.0,40.0,,,57.0,10.0,,,,,,
2018-01-10,28079036,9.0,0.3,19.0,50.0,,16.0,78.0,,,,,,,
2018-01-10,28079038,3.0,,22.0,51.0,8.0,9.0,84.0,,1.7,0.7,0.4,,,
2018-01-10,28079039,,0.4,20.0,49.0,,,80.0,18.0,,,,,,
2018-01-10,28079040,3.0,,16.0,48.0,,16.0,73.0,,,,,,,
2018-01-10,28079047,,,9.0,44.0,9.0,11.0,57.0,,,,,,,
2018-01-10,28079048,,,22.0,57.0,7.0,10.0,91.0,,,,,,,
2018-01-10,28079049,,,6.0,41.0,,,50.0,18.0,,,,,,
2018-01-10,28079050,,,45.0,52.0,7.0,7.0,121.0,,,,,,,
2018-01-10,28079054,,,15.0,43.0,,,65.0,21.0,,,,,,
2018-01-10,28079055,,,20.0,50.0,,16.0,81.0,,2.7,0.9,0.2,1.27,1.24,0.03
2018-01-10,28079056,,0.3,29.0,53.0,,,97.0,19.0,,,,,,
2018-01-10,28079057,7.0,0.3,11.0,41.0,,7.0,58.0,,,,,,,
2018-01-10,28079058,,,4.0,20.0,,,26.0,33.0,,,,,,
2018-01-10,28079059,,,7.0,33.0,,,45.0,23.0,,,,,,
2018-01-10,28079060,,,8.0,39.0,,8.0,52.0,28.0,,,,,,
2018-01-11,28079004,1.0,0.4,7.0,35.0,,,45.0,,,,,,,
2018-01-11,28079008,4.0,0.4,30.0,64.0,5.0,9.0,110.0,31.0,2.7,0.9,0.3,1.46,1.4,0.05
2018-01-11,28079011,,,20.0,42.0,,,73.0,,0.8,0.4,0.1,,,
2018-01-11,28079016,,0.3,13.0,39.0,,,58.0,46.0,,,,,,
2018-01-11,28079017,3.0,,14.0,37.0,,,58.0,42.0,,,,,,
2018-01-11,28079018,7.0,0.3,5.0,24.0,,8.0,32.0,54.0,0.6,0.3,0.1,,,
2018-01-11,28079024,3.0,0.2,1.0,9.0,3.0,5.0,10.0,65.0,0.3,0.3,0.1,1.15,1.1,0.05
2018-01-11,28079027,,,12.0,32.0,,,50.0,54.0,,,,,,
2018-01-11,28079035,6.0,0.1,9.0,39.0,,,53.0,27.0,,,,,,
2018-01-11,28079036,8.0,0.3,16.0,42.0,,10.0,66.0,,,,,,,
2018-01-11,28079038,5.0,,20.0,37.0,3.0,6.0,68.0,,1.1,0.5,0.3,,,
2018-01-11,28079039,,0.3,20.0,36.0,,,66.0,49.0,,,,,,
2018-01-11,28079040,4.0,,13.0,40.0,,11.0,60.0,,,,,,,
2018-01-11,28079047,,,5.0,31.0,4.0,6.0,38.0,,,,,,,
2018-01-11,28079048,,,16.0,44.0,3.0,6.0,68.0,,,,,,,
2018-01-11,28079049,,,2.0,27.0,,,30.0,50.0,,,,,,
2018-01-11,28079050,,,39.0,41.0,4.0,5.0,101.0,,,,,,,
2018-01-11,28079054,,,9.0,34.0,,,47.0,43.0,,,,,,
2018-01-11,28079055,,,18.0,34.0,,11.0,61.0,,1.5,0.5,0.4,1.22,1.19,0.03
2018-01-11,28079056,,0.3,26.0,42.0,,,82.0,50.0,,,,,,
2018-01-11,28079057,6.0,0.3,6.0,27.0,,9.0,36.0,,,,,,,
2018-01-11,28079058,,,2.0,6.0,,,9.0,70.0,,,,,,
2018-01-11,28079059,,,5.0,22.0,,,30.0,55.0,,,,,,
2018-01-11,28079060,,,5.0,26.0,,9.0,34.0,60.0,,,,,,
2018-01-12,28079004,4.0,0.6,80.0,67.0,,,189.0,,,,,,,
2018-01-12,28079008,5.0,0.5,84.0,87.0,10.0,16.0,216.0,15.0,3.8,1.3,0.7,1.75,1.66,0.1
2018-01-12,28079011,,,67.0,76.0,,,178.0,,2.6,0.9,0.3,,,
2018-01-12,28079016,,0.6,71.0,78.0,,,187.0,16.0,,,,,,
2018-01-12,28079017,5.0,,62.0,64.0,,,159.0,17.0,,,,,,
2018-01-12,28079018,10.0,0.5,45.0,63.0,,18.0,133.0,20.0,2.2,0.6,0.4,,,
2018-01-12,28079024,4.0,0.3,22.0,41.0,8.0,13.0,75.0,28.0,2.7,0.6,0.4,1.25,1.18,0.07
2018-01-12,28079027,,,66.0,74.0,,,175.0,18.0,,,,,,
2018-01-12,28079035,7.0,0.2,43.0,56.0,,,122.0,13.0,,,,,,
2018-01-12,28079036,13.0,0.6,78.0,79.0,,28.0,199.0,,,,,,,
2018-01-12,28079038,7.0,,68.0,72.0,11.0,15.0,177.0,,3.7,1.0,0.7,,,
2018-01-12,28079039,,0.5,63.0,71.0,,,168.0,17.0,,,,,,
2018-01-12,28079040,5.0,,63.0,72.0,,27.0,169.0,,,,,,,
2018-01-12,28079047,,,60.0,69.0,11.0,16.0,160.0,,,,,,,
2018-01-12,28079048,,,53.0,70.0,9.0,14.0,151.0,,,,,,,
2018-01-12,28079049,,,36.0,55.0,,,109.0,19.0,,,,,,
2018-01-12,28079050,,,83.0,70.0,11.0,13.0,196.0,,,,,,,
2018-01-12,28079054,,,61.0,61.0,,,154.0,20.0,,,,,,
2018-01-12,28079055,,,98.0,82.0,,27.0,232.0,,4.3,1.0,0.9,1.47,1.38,0.09
2018-01-12,28079056,,0.6,120.0,94.0,,,279.0,17.0,,,,,,
2018-01-12,28079057,9.0,0.5,63.0,75.0,,19.0,172.0,,,,,,,
2018-01-12,28079058,,,14.0,32.0,,,53.0,24.0,,,,,,
2018-01-12,28079059,,,55.0,61.0,,,145.0,18.0,,,,,,
2018-01-12,28079060,,,49.0,67.0,,18.0,142.0,22.0,,,,,,
2018-01-13,28079004,2.0,0.5,52.0,47.0,,,127.0,,,,,,,
2018-01-13,28079008,4.0,0.5,48.0,75.0,14.0,17.0,149.0,8.0,3.3,1.2,0.4,1.68,1.61,0.08
2018-01-13,28079011,,,40.0,71.0,,,133.0,,2.2,0.8,0.2,,,
2018-01-13,28079016,,0.5,35.0,66.0,,,120.0,6.0,,,,,,
2018-01-13,28079017,4.0,,64.0,61.0,,,158.0,8.0,,,,,,
2018-01-13,28079018,7.0,0.5,36.0,54.0,,18.0,109.0,9.0,2.1,0.7,0.3,,,
2018-01-13,28079024,4.0,0.3,22.0,41.0,15.0,18.0,74.0,9.0,2.8,0.9,0.2,1.31,1.24,0.07
2018-01-13,28079027,,,36.0,60.0,,,116.0,8.0,,,,,,
2018-01-13,28079035,7.0,0.2,30.0,49.0,,,96.0,4.0,,,,,,
2018-01-13,28079036,11.0,0.5,40.0,68.0,,27.0,129.0,,,,,,,
2018-01-13,28079038,4.0,,39.0,66.0,14.0,17.0,125.0,,2.8,0.9,0.5,,,
2018-01-13,28079039,,0.6,55.0,66.0,,,151.0,5.0,,,,,,
2018-01-13,28079040,3.0,,24.0,64.0,,24.0,101.0,,,,,,,
2018-01-13,28079047,,,36.0,57.0,15.0,19.0,113.0,,,,,,,
2018-01-13,28079048,,,33.0,67.0,14.0,17.0,118.0,,,,,,,
2018-01-13,28079049,,,23.0,55.0,,,90.0,9.0,,,,,,
2018-01-13,28079050,,,59.0,67.0,14.0,15.0,158.0,,,,,,,
2018-01-13,28079054,,,34.0,56.0,,,108.0,11.0,,,,,,
2018-01-13,28079055,,,47.0,66.0,,24.0,138.0,,3.1,0.9,0.7,1.49,1.45,0.05
2018-01-13,28079056,,0.5,66.0,71.0,,,173.0,8.0,,,,,,
2018-01-13,28079057,9.0,0.5,37.0,63.0,,16.0,119.0,,,,,,,
2018-01-13,28079058,,,8.0,28.0,,,40.0,13.0,,,,,,
2018-01-13,28079059,,,25.0,49.0,,,88.0,7.0,,,,,,
2018-01-13,28079060,,,36.0,62.0,,17.0,116.0,10.0,,,,,,
2018-01-14,28079004,1.0,0.4,16.0,33.0,,,57.0,,,,,,,
2018-01-14,28079008,5.0,0.4,14.0,50.0,7.0,9.0,72.0,30.0,1.0,0.7,0.2,1.46,1.43,0.04
2018-01-14,28079011,,,7.0,32.0,,,43.0,,0.3,0.3,0.1,,,
2018-01-14,28079016,,0.3,7.0,33.0,,,44.0,35.0,,,,,,
2018-01-14,28079017,3.0,,20.0,37.0,,,68.0,36.0,,,,,,
2018-01-14,28079018,7.0,0.4,11.0,35.0,,11.0,51.0,34.0,0.7,0.4,0.2,,,
