date,station,SO_2,CO,NO,NO_2,PM25,PM10,NOx,O_3,TOL,BEN,EBE,TCH,CH4,NMHC
2013-01-02,28079016,,0.5,58.0,50.0,,,139.0,26.0,,,,,,
2013-01-02,28079017,5.0,,93.0,57.0,,,201.0,16.0,,,,,,
2013-01-02,28079018,9.0,0.6,81.0,60.0,,17.0,184.0,12.0,3.3,0.6,0.6,,,
2013-01-02,28079024,3.0,,45.0,34.0,9.0,11.0,103.0,23.0,2.3,0.9,0.5,1.63,1.29,0.34
2013-01-02,28079027,,,45.0,43.0,,,112.0,32.0,,,,1.48,1.28,0.2
2013-01-02,28079035,9.0,0.7,98.0,67.0,,,217.0,8.0,,,,,,
2013-01-02,28079036,12.0,0.6,100.0,52.0,,15.0,205.0,,,,,,,
2013-01-02,28079038,8.0,,69.0,71.0,11.0,15.0,176.0,,5.9,1.3,1.0,,,
2013-01-02,28079039,,0.5,74.0,60.0,,,174.0,17.0,,,,,,
2013-01-02,28079040,6.0,,87.0,55.0,,15.0,188.0,,,,,,,
2013-01-02,28079047,,,86.0,51.0,11.0,14.0,183.0,,,,,,,
2013-01-02,28079048,,,51.0,53.0,8.0,14.0,132.0,,,,,,,
2013-01-02,28079049,,,84.0,46.0,,,175.0,17.0,,,,,,
2013-01-02,28079050,,,39.0,59.0,9.0,16.0,119.0,,,,,,,
2013-01-02,28079054,,,55.0,36.0,,,121.0,21.0,,,,,,
2013-01-02,28079055,,,68.0,46.0,,12.0,149.0,,2.5,1.0,0.8,1.82,1.59,0.23
2013-01-02,28079056,,0.6,146.0,86.0,,,310.0,8.0,,,,,,
2013-01-02,28079057,5.0,0.4,25.0,40.0,,12.0,79.0,,,,,,,
2013-01-02,28079058,,,26.0,23.0,,,62.0,17.0,,,,,,
2013-01-02,28079059,,,40.0,20.0,,,81.0,22.0,,,,,,
2013-01-02,28079060,,,20.0,39.0,,8.0,69.0,34.0,,,,,,
2013-01-03,28079004,8.0,0.6,108.0,76.0,,,242.0,,,,,,,
2013-01-03,28079008,15.0,0.6,76.0,66.0,12.0,10.0,182.0,17.0,6.6,2.0,1.8,,,
2013-01-03,28079011,,,55.0,68.0,,,153.0,,6.6,2.4,1.4,,,
2013-01-03,28079016,,0.6,77.0,67.0,,,185.0,22.0,,,,,,
2013-01-03,28079017,6.0,,136.0,82.0,,,290.0,16.0,,,,,,
2013-01-03,28079018,9.0,0.6,54.0,65.0,,16.0,148.0,14.0,3.8,0.6,0.8,,,
2013-01-03,28079024,2.0,0.3,16.0,41.0,8.0,9.0,65.0,22.0,1.9,0.7,0.5,1.4,1.12,0.28
2013-01-03,28079027,,,47.0,56.0,,,128.0,27.0,,,,1.33,1.15,0.18
2013-01-03,28079035,10.0,0.6,72.0,69.0,,,179.0,14.0,,,,,,
2013-01-03,28079036,16.0,0.6,71.0,51.0,,17.0,160.0,,,,,,,
2013-01-03,28079038,8.0,,71.0,74.0,12.0,17.0,183.0,,6.9,1.2,1.1,,,
2013-01-03,28079039,,0.7,139.0,87.0,,,300.0,21.0,,,,,,
2013-01-03,28079040,6.0,,52.0,65.0,,15.0,144.0,,,,,,,
2013-01-03,28079047,,,72.0,60.0,11.0,18.0,170.0,,,,,,,
2013-01-03,28079048,,,37.0,53.0,8.0,13.0,111.0,,,,,,,
2013-01-03,28079049,,,27.0,46.0,,,88.0,21.0,,,,,,
2013-01-03,28079050,,,54.0,62.0,10.0,17.0,144.0,,,,,,,
2013-01-03,28079054,,,119.0,66.0,,,249.0,17.0,,,,,,
2013-01-03,28079055,,,56.0,61.0,,15.0,147.0,,2.8,1.0,0.5,1.57,1.37,0.2
2013-01-03,28079056,,0.6,120.0,91.0,,,275.0,10.0,,,,,,
2013-01-03,28079057,7.0,0.5,76.0,64.0,,18.0,180.0,,,,,,,
2013-01-03,28079058,,,14.0,22.0,,,43.0,20.0,,,,,,
2013-01-03,28079059,,,40.0,33.0,,,95.0,23.0,,,,,,
2013-01-03,28079060,,,39.0,50.0,,12.0,110.0,28.0,,,,,,
2013-01-04,28079004,11.0,0.9,186.0,92.0,,,377.0,,,,,,,
2013-01-04,28079008,17.0,0.7,109.0,75.0,16.0,13.0,242.0,8.0,8.0,2.5,2.4,,,
2013-01-04,28079011,,,99.0,85.0,,,237.0,,9.2,3.3,2.2,,,
2013-01-04,28079016,,0.7,119.0,85.0,,,268.0,9.0,,,,,,
2013-01-04,28079017,9.0,,270.0,113.0,,,528.0,5.0,,,,,,
2013-01-04,28079018,11.0,0.8,116.0,83.0,,27.0,261.0,3.0,6.3,1.0,0.9,,,
2013-01-04,28079024,4.0,0.4,52.0,59.0,13.0,17.0,139.0,6.0,3.7,1.1,0.6,1.5,1.17,0.33
2013-01-04,28079027,,,90.0,74.0,,,212.0,13.0,,,,1.49,1.25,0.23
2013-01-04,28079035,18.0,0.8,129.0,84.0,,,281.0,3.0,,,,,,
2013-01-04,28079036,8.0,0.7,102.0,67.0,,25.0,223.0,,,,,,,
2013-01-04,28079038,11.0,,112.0,94.0,15.0,24.0,265.0,,,,,,,
2013-01-04,28079039,,0.7,136.0,95.0,,,303.0,7.0,,,,,,
2013-01-04,28079040,7.0,,80.0,80.0,,22.0,202.0,,,,,,,
2013-01-04,28079047,,,129.0,74.0,16.0,25.0,271.0,,,,,,,
2013-01-04,28079048,,,74.0,71.0,12.0,23.0,186.0,,,,,,,
2013-01-04,28079049,,,69.0,62.0,,,168.0,4.0,,,,,,
2013-01-04,28079050,,,83.0,80.0,16.0,25.0,208.0,,,,,,,
2013-01-04,28079054,,,155.0,73.0,,,311.0,7.0,,,,,,
2013-01-04,28079055,,,102.0,77.0,,22.0,233.0,,4.3,1.3,0.7,1.78,1.52,0.26
2013-01-04,28079056,,0.8,202.0,111.0,,,420.0,4.0,,,,,,
2013-01-04,28079057,9.0,0.7,122.0,84.0,,29.0,270.0,,,,,,,
2013-01-04,28079058,,,34.0,44.0,,,96.0,8.0,,,,,,
2013-01-04,28079059,,,70.0,42.0,,,150.0,14.0,,,,,,
2013-01-04,28079060,,,73.0,73.0,,18.0,184.0,11.0,,,,,,
2013-01-05,28079004,9.0,0.8,163.0,82.0,,,332.0,,,,,,,
2013-01-05,28079008,17.0,0.9,173.0,86.0,26.0,18.0,351.0,5.0,10.8,3.5,3.4,,,
2013-01-05,28079011,,,129.0,96.0,,,294.0,,10.9,4.1,2.5,,,
2013-01-05,28079016,,0.8,124.0,88.0,,,278.0,4.0,,,,,,
2013-01-05,28079017,10.0,,283.0,110.0,,,544.0,5.0,,,,,,
2013-01-05,28079018,11.0,0.8,108.0,75.0,,27.0,241.0,3.0,5.3,1.1,0.6,,,
2013-01-05,28079024,4.0,0.5,64.0,56.0,17.0,20.0,154.0,5.0,4.1,1.4,0.7,1.66,1.29,0.37
2013-01-05,28079027,,,90.0,70.0,,,209.0,10.0,,,,1.93,1.65,0.28
2013-01-05,28079035,15.0,0.9,135.0,81.0,,,288.0,3.0,,,,,,
2013-01-05,28079036,8.0,0.9,151.0,80.0,,29.0,311.0,,,,,,,
2013-01-05,28079038,13.0,,164.0,98.0,23.0,33.0,350.0,,12.1,2.6,2.0,,,
2013-01-05,28079039,,1.1,213.0,107.0,,,433.0,3.0,,,,,,
2013-01-05,28079040,9.0,,129.0,89.0,,30.0,287.0,,,,,,,
2013-01-05,28079047,,,119.0,67.0,19.0,25.0,249.0,,,,,,,
2013-01-05,28079048,,,87.0,77.0,17.0,27.0,211.0,,,,,,,
2013-01-05,28079049,,,146.0,67.0,,,290.0,2.0,,,,,,
2013-01-05,28079050,,,110.0,89.0,22.0,34.0,257.0,,,,,,,
2013-01-05,28079054,,,140.0,63.0,,,277.0,7.0,,,,,,
2013-01-05,28079055,,,121.0,80.0,,26.0,265.0,,6.2,1.9,1.0,2.33,1.99,0.34
2013-01-05,28079056,,0.8,178.0,98.0,,,370.0,5.0,,,,,,
2013-01-05,28079057,10.0,0.7,128.0,91.0,,29.0,287.0,,,,,,,
2013-01-05,28079058,,,44.0,46.0,,,114.0,5.0,,,,,,
2013-01-05,28079059,,,73.0,46.0,,,159.0,6.0,,,,,,
2013-01-05,28079060,,,102.0,83.0,,24.0,239.0,4.0,,,,,,
2013-01-06,28079004,9.0,0.8,155.0,75.0,,,312.0,,,,,,,
2013-01-06,28079008,15.0,0.7,115.0,71.0,24.0,15.0,247.0,6.0,7.9,3.0,2.2,,,
2013-01-06,28079011,,,109.0,84.0,,,252.0,,8.6,3.9,1.9,,,
2013-01-06,28079016,,0.7,77.0,69.0,,,188.0,5.0,,,,,,
2013-01-06,28079017,8.0,,235.0,95.0,,,455.0,6.0,,,,,,
2013-01-06,28079018,10.0,0.8,86.0,66.0,,26.0,197.0,5.0,3.5,1.0,0.3,,,
2013-01-06,28079024,4.0,0.5,59.0,50.0,21.0,21.0,140.0,8.0,3.8,1.6,0.7,1.79,1.39,0.39
2013-01-06,28079027,,,69.0,63.0,,,169.0,12.0,,,,1.89,1.63,0.26
2013-01-06,28079035,12.0,0.8,116.0,72.0,,,249.0,4.0,,,,,,
2013-01-06,28079036,6.0,0.8,111.0,65.0,,24.0,236.0,,,,,,,
2013-01-06,28079038,12.0,,149.0,91.0,25.0,31.0,320.0,,9.6,2.5,1.6,,,
2013-01-06,28079039,,1.0,179.0,95.0,,,369.0,3.0,,,,,,
2013-01-06,28079040,7.0,,74.0,70.0,,24.0,183.0,,,,,,,
2013-01-06,28079047,,,104.0,61.0,22.0,26.0,221.0,,,,,,,
2013-01-06,28079048,,,79.0,72.0,19.0,26.0,194.0,,,,,,,
2013-01-06,28079049,,,98.0,54.0,,,205.0,2.0,,,,,,
2013-01-06,28079050,,,91.0,79.0,23.0,32.0,218.0,,,,,,,
2013-01-06,28079054,,,74.0,47.0,,,160.0,10.0,,,,,,
2013-01-06,28079055,,,108.0,72.0,,25.0,237.0,,4.7,1.8,1.0,2.37,2.03,0.35
2013-01-06,28079056,,0.8,163.0,92.0,,,342.0,6.0,,,,,,
2013-01-06,28079057,7.0,0.6,67.0,68.0,,23.0,170.0,,,,,,,
2013-01-06,28079058,,,49.0,45.0,,,120.0,5.0,,,,,,
2013-01-06,28079059,,,50.0,38.0,,,114.0,6.0,,,,,,
2013-01-06,28079060,,,62.0,66.0,,20.0,161.0,5.0,,,,,,
2013-01-07,28079004,5.0,0.6,81.0,47.0,,,172.0,,,,,,,
2013-01-07,28079008,9.0,0.5,49.0,51.0,19.0,10.0,126.0,10.0,4.6,2.0,1.3,,,
2013-01-07,28079011,,,44.0,60.0,,,128.0,,6.0,3.4,0.8,,,
2013-01-07,28079016,,0.6,50.0,58.0,,,136.0,4.0,,,,,,
2013-01-07,28079017,5.0,,87.0,61.0,,,195.0,8.0,,,,,,
2013-01-07,28079018,8.0,0.6,49.0,54.0,,21.0,129.0,3.0,2.1,0.8,0.4,,,
2013-01-07,28079024,2.0,0.4,33.0,39.0,18.0,17.0,89.0,7.0,2.4,1.3,0.5,1.7,1.35,0.35
2013-01-07,28079027,,,46.0,54.0,,,126.0,8.0,,,,1.7,1.48,0.21
2013-01-07,28079035,5.0,0.5,48.0,49.0,,,123.0,9.0,,,,,,
2013-01-07,28079036,8.0,0.6,64.0,54.0,,23.0,151.0,,,,,,,
2013-01-07,28079038,6.0,,66.0,61.0,20.0,22.0,163.0,,5.2,1.6,1.4,,,
2013-01-07,28079039,,0.5,64.0,57.0,,,156.0,9.0,,,,,,
2013-01-07,28079040,4.0,,40.0,62.0,,21.0,124.0,,,,,,,
2013-01-07,28079047,,,47.0,49.0,18.0,20.0,122.0,,,,,,,
2013-01-07,28079048,,,36.0,55.0,16.0,21.0,110.0,,,,,,,
2013-01-07,28079049,,,45.0,44.0,,,112.0,9.0,,,,,,
2013-01-07,28079050,,,43.0,58.0,20.0,24.0,125.0,,,,,,,
2013-01-07,28079054,,,66.0,49.0,,,151.0,5.0,,,,,,
2013-01-07,28079055,,,59.0,62.0,,25.0,152.0,,3.4,1.7,0.7,2.06,1.8,0.26
2013-01-07,28079056,,0.5,73.0,67.0,,,179.0,4.0,,,,,,
2013-01-07,28079057,5.0,0.5,35.0,56.0,,20.0,111.0,,,,,,,
2013-01-07,28079058,,,23.0,33.0,,,68.0,7.0,,,,,,
2013-01-07,28079059,,,31.0,28.0,,,76.0,4.0,,,,,,
2013-01-07,28079060,,,22.0,50.0,,15.0,83.0,8.0,,,,,,
2013-01-08,28079004,5.0,0.6,53.0,58.0,,,139.0,,,,,,,
2013-01-08,28079008,9.0,0.5,54.0,53.0,17.0,9.0,136.0,4.0,6.0,2.3,1.5,,,
2013-01-08,28079011,,,27.0,50.0,,,91.0,,5.4,3.0,0.6,,,
2013-01-08,28079016,,0.4,25.0,49.0,,,87.0,5.0,,,,,,
2013-01-08,28079017,4.0,,33.0,54.0,,,105.0,5.0,,,,,,
2013-01-08,28079018,8.0,0.6,42.0,59.0,,19.0,124.0,3.0,2.1,0.6,0.5,,,
2013-01-08,28079024,3.0,0.4,32.0,45.0,16.0,16.0,95.0,8.0,,,,1.57,1.24,0.33
2013-01-08,28079027,,,16.0,41.0,,,65.0,11.0,,,,1.45,1.28,0.18
2013-01-08,28079035,5.0,0.6,60.0,57.0,,,150.0,2.0,,,,,,
2013-01-08,28079036,19.0,0.6,35.0,42.0,,14.0,95.0,,,,,,,
2013-01-08,28079038,6.0,,61.0,64.0,17.0,20.0,158.0,,5.2,1.4,0.9,,,
2013-01-08,28079039,,0.4,30.0,53.0,,,99.0,4.0,,,,,,
2013-01-08,28079040,4.0,,36.0,59.0,,17.0,114.0,,,,,,,
2013-01-08,28079047,,,47.0,55.0,16.0,19.0,128.0,,,,,,,
2013-01-08,28079048,,,35.0,51.0,13.0,15.0,105.0,,,,,,,
2013-01-08,28079049,,,36.0,52.0,,,106.0,1.0,,,,,,
2013-01-08,28079050,,,26.0,49.0,14.0,14.0,89.0,,,,,,,
2013-01-08,28079054,,,40.0,47.0,,,108.0,5.0,,,,,,
2013-01-08,28079055,,,24.0,48.0,,11.0,85.0,,,,,1.71,1.52,0.18
2013-01-08,28079056,,0.5,76.0,69.0,,,186.0,4.0,,,,,,
2013-01-08,28079057,4.0,0.5,22.0,46.0,,10.0,80.0,,,,,,,
2013-01-08,28079058,,,9.0,31.0,,,45.0,14.0,,,,,,
2013-01-08,28079059,,,13.0,23.0,,,43.0,7.0,,,,,,
2013-01-08,28079060,,,20.0,47.0,,10.0,77.0,4.0,,,,,,
2013-01-09,28079004,5.0,0.4,40.0,51.0,,,111.0,,,,,,,
2013-01-09,28079008,7.0,0.5,55.0,52.0,16.0,12.0,136.0,7.0,7.0,2.0,1.7,,,
2013-01-09,28079011,,,38.0,53.0,,,111.0,,6.1,2.7,0.8,,,
2013-01-09,28079016,,0.5,46.0,55.0,,,125.0,7.0,,,,,,
2013-01-09,28079017,4.0,,27.0,51.0,,,94.0,6.0,,,,,,
2013-01-09,28079018,8.0,0.4,31.0,55.0,,18.0,103.0,5.0,2.5,0.4,0.5,,,
2013-01-09,28079024,2.0,0.3,17.0,37.0,12.0,16.0,64.0,11.0,,,,1.48,1.18,0.3
2013-01-09,28079027,,,26.0,48.0,,,88.0,11.0,,,,1.4,1.23,0.18
2013-01-09,28079035,6.0,0.5,44.0,51.0,,,119.0,5.0,,,,,,
2013-01-09,28079036,7.0,0.5,49.0,46.0,,21.0,122.0,,,,,,,
2013-01-09,28079038,5.0,,45.0,58.0,13.0,18.0,128.0,,4.7,1.1,0.8,,,
2013-01-09,28079039,,0.3,31.0,53.0,,,100.0,7.0,,,,,,
2013-01-09,28079040,4.0,,38.0,57.0,,22.0,115.0,,,,,,,
2013-01-09,28079047,,,41.0,52.0,14.0,21.0,115.0,,,,,,,
2013-01-09,28079048,,,36.0,48.0,12.0,22.0,104.0,,,,,,,
2013-01-09,28079049,,,36.0,49.0,,,104.0,4.0,,,,,,
2013-01-09,28079050,,,59.0,58.0,15.0,24.0,149.0,,,,,,,
2013-01-09,28079054,,,31.0,41.0,,,89.0,7.0,,,,,,
2013-01-09,28079055,,,36.0,52.0,,19.0,108.0,,1.0,0.6,0.9,1.67,1.48,0.19
2013-01-09,28079056,,0.4,68.0,67.0,,,172.0,6.0,,,,,,
2013-01-09,28079057,5.0,0.4,43.0,51.0,,21.0,117.0,,,,,,,
2013-01-09,28079058,,,28.0,36.0,,,80.0,11.0,,,,,,
2013-01-09,28079059,,,29.0,28.0,,,72.0,9.0,,,,,,
2013-01-09,28079060,,,43.0,52.0,,19.0,118.0,8.0,,,,,,
2013-01-10,28079004,6.0,0.7,101.0,63.0,,,219.0,,,,,,,
2013-01-10,28079008,7.0,0.6,82.0,58.0,17.0,11.0,184.0,6.0,7.4,2.4,2.3,,,
2013-01-10,28079011,,,96.0,71.0,,,218.0,,9.2,3.6,2.0,,,
2013-01-10,28079016,,0.8,119.0,73.0,,,256.0,4.0,,,,,,
2013-01-10,28079017,4.0,,57.0,52.0,,,140.0,8.0,,,,,,
2013-01-10,28079018,8.0,0.5,49.0,55.0,,18.0,130.0,6.0,3.3,0.6,0.4,,,
2013-01-10,28079024,2.0,0.3,26.0,34.0,10.0,12.0,73.0,13.0,2.6,0.9,0.5,1.46,1.18,0.29
2013-01-10,28079027,,,87.0,66.0,,,199.0,8.0,,,,1.49,1.27,0.22
2013-01-10,28079035,6.0,0.5,51.0,51.0,,,129.0,7.0,,,,,,
2013-01-10,28079036,10.0,0.7,107.0,59.0,,23.0,223.0,,,,,,,
2013-01-10,28079038,6.0,,65.0,63.0,15.0,18.0,163.0,,5.7,1.4,1.1,,,
2013-01-10,28079039,,0.6,99.0,72.0,,,224.0,4.0,,,,,,
2013-01-10,28079040,6.0,,85.0,68.0,,20.0,198.0,,,,,,,
2013-01-10,28079047,,,77.0,56.0,15.0,18.0,174.0,,,,,,,
2013-01-10,28079048,,,65.0,61.0,15.0,24.0,160.0,,,,,,,
2013-01-10,28079049,,,48.0,47.0,,,121.0,2.0,,,,,,
2013-01-10,28079050,,,101.0,73.0,21.0,30.0,227.0,,,,,,,
2013-01-10,28079054,,,115.0,53.0,,,230.0,6.0,,,,,,
2013-01-10,28079055,,,109.0,71.0,,28.0,238.0,,3.8,1.3,1.5,1.8,1.54,0.26
2013-01-10,28079056,,0.5,109.0,77.0,,,245.0,7.0,,,,,,
2013-01-10,28079057,8.0,0.6,90.0,70.0,,25.0,208.0,,,,,,,
2013-01-10,28079058,,,37.0,40.0,,,97.0,6.0,,,,,,
2013-01-10,28079059,,,60.0,32.0,,,125.0,4.0,,,,,,
2013-01-10,28079060,,,89.0,71.0,,23.0,208.0,3.0,,,,,,
2013-01-11,28079004,4.0,0.4,40.0,58.0,,,119.0,,,,,,,
2013-01-11,28079008,4.0,0.5,49.0,56.0,13.0,9.0,131.0,10.0,6.2,1.9,1.6,,,
2013-01-11,28079011,,,42.0,60.0,,,124.0,,7.7,2.9,1.3,,,
2013-01-11,28079016,,0.5,36.0,59.0,,,115.0,10.0,,,,,,
2013-01-11,28079017,3.0,,20.0,49.0,,,80.0,13.0,,,,,,
2013-01-11,28079018,7.0,0.4,18.0,51.0,,13.0,79.0,11.0,1.5,0.3,0.6,,,
2013-01-11,28079024,2.0,0.3,15.0,36.0,8.0,10.0,59.0,18.0,1.8,0.7,0.6,1.48,1.2,0.29
2013-01-11,28079027,,,37.0,56.0,,,112.0,13.0,,,,1.41,1.23,0.18
2013-01-11,28079035,5.0,0.4,33.0,51.0,,,101.0,12.0,,,,,,
2013-01-11,28079036,8.0,0.5,35.0,47.0,,13.0,100.0,,,,,,,
2013-01-11,28079038,5.0,,47.0,62.0,12.0,15.0,134.0,,4.8,1.1,0.9,,,
2013-01-11,28079039,,0.4,41.0,67.0,,,130.0,7.0,,,,,,
2013-01-11,28079040,4.0,,29.0,60.0,,14.0,105.0,,,,,,,
2013-01-11,28079047,,,18.0,45.0,10.0,11.0,73.0,,,,,,,
2013-01-11,28079048,,,40.0,59.0,10.0,15.0,120.0,,,,,,,
2013-01-11,28079049,,,22.0,48.0,,,81.0,10.0,,,,,,
2013-01-11,28079050,,,53.0,66.0,15.0,21.0,148.0,,,,,,,
2013-01-11,28079054,,,39.0,45.0,,,105.0,14.0,,,,,,
2013-01-11,28079055,,,49.0,61.0,,14.0,136.0,,3.9,0.8,0.7,1.68,1.46,0.22
2013-01-11,28079056,,0.4,43.0,60.0,,,127.0,11.0,,,,,,
2013-01-11,28079057,6.0,0.4,28.0,58.0,,13.0,100.0,,,,,,,
2013-01-11,28079058,,,14.0,38.0,,,60.0,12.0,,,,,,
2013-01-11,28079059,,,34.0,31.0,,,83.0,11.0,,,,,,
2013-01-11,28079060,,,25.0,56.0,,9.0,94.0,9.0,,,,,,
2013-01-12,28079004,3.0,0.3,12.0,31.0,,,50.0,,,,,,,
2013-01-12,28079008,3.0,0.3,21.0,34.0,6.0,5.0,67.0,25.0,3.1,1.0,0.9,,,
2013-01-12,28079011,,,5.0,28.0,,,35.0,,3.4,1.5,0.7,,,
2013-01-12,28079016,,0.3,9.0,35.0,,,48.0,29.0,,,,,,
2013-01-12,28079017,3.0,,10.0,28.0,,,43.0,31.0,,,,,,
2013-01-12,28079018,5.0,0.3,5.0,27.0,,6.0,35.0,29.0,0.8,0.2,0.9,,,
2013-01-12,28079024,1.0,0.2,1.0,8.0,4.0,4.0,10.0,43.0,0.6,0.5,0.4,1.35,1.1,0.24
2013-01-12,28079027,,,10.0,32.0,,,48.0,35.0,,,,1.65,1.46,0.19
2013-01-12,28079035,4.0,0.3,9.0,26.0,,,40.0,32.0,,,,,,
2013-01-12,28079036,2.0,0.3,7.0,21.0,,6.0,31.0,,,,,,,
2013-01-12,28079038,3.0,,9.0,27.0,4.0,6.0,41.0,,1.2,0.5,0.3,,,
2013-01-12,28079039,,0.2,6.0,29.0,,,39.0,32.0,,,,,,
2013-01-12,28079040,4.0,,7.0,28.0,,6.0,39.0,,,,,,,
2013-01-12,28079047,,,8.0,25.0,5.0,6.0,38.0,,,,,,,
2013-01-12,28079048,,,11.0,33.0,4.0,9.0,50.0,,,,,,,
2013-01-12,28079049,,,4.0,25.0,,,30.0,30.0,,,,,,
2013-01-12,28079050,,,22.0,34.0,7.0,10.0,67.0,,,,,,,
2013-01-12,28079054,,,7.0,17.0,,,28.0,36.0,,,,,,
2013-01-12,28079055,,,12.0,34.0,,7.0,53.0,,1.5,0.3,0.8,2.04,1.85,0.19
2013-01-12,28079056,,0.3,23.0,35.0,,,70.0,29.0,,,,,,
2013-01-12,28079057,5.0,0.3,6.0,26.0,,6.0,35.0,,,,,,,
2013-01-12,28079058,,,3.0,8.0,,,12.0,44.0,,,,,,
2013-01-12,28079059,,,9.0,18.0,,,31.0,28.0,,,,,,
2013-01-12,28079060,,,2.0,20.0,,5.0,23.0,37.0,,,,,,
2013-01-13,28079004,3.0,0.3,7.0,32.0,,,43.0,,,,,,,
2013-01-13,28079008,4.0,0.3,15.0,37.0,5.0,5.0,60.0,34.0,2.2,0.8,0.7,,,
2013-01-13,28079011,,,10.0,31.0,,,46.0,,2.6,1.6,0.8,,,
2013-01-13,28079016,,0.3,3.0,21.0,,,26.0,51.0,,,,,,
2013-01-13,28079017,3.0,,3.0,18.0,,,23.0,52.0,,,,,,
2013-01-13,28079018,2.0,0.3,1.0,17.0,,4.0,19.0,49.0,0.3,0.1,1.0,,,
2013-01-13,28079024,1.0,0.2,1.0,4.0,2.0,3.0,5.0,62.0,0.3,0.4,0.3,1.33,1.08,0.25
2013-01-13,28079027,,,3.0,15.0,,,19.0,61.0,,,,1.22,1.09,0.13
2013-01-13,28079035,3.0,0.3,8.0,29.0,,,42.0,41.0,,,,,,
2013-01-13,28079036,2.0,0.3,4.0,15.0,,5.0,22.0,,,,,,,
2013-01-13,28079038,4.0,,10.0,27.0,4.0,5.0,43.0,,1.2,0.5,0.4,,,
2013-01-13,28079039,,0.2,4.0,23.0,,,29.0,52.0,,,,,,
2013-01-13,28079040,4.0,,3.0,22.0,,4.0,26.0,,,,,,,
2013-01-13,28079047,,,2.0,18.0,3.0,4.0,21.0,,,,,,,
2013-01-13,28079048,,,5.0,25.0,4.0,8.0,33.0,,,,,,,
2013-01-13,28079049,,,1.0,17.0,,,19.0,51.0,,,,,,
2013-01-13,28079050,,,18.0,33.0,5.0,9.0,60.0,,,,,,,
2013-01-13,28079054,,,4.0,12.0,,,18.0,53.0,,,,,,
2013-01-13,28079055,,,2.0,15.0,,5.0,18.0,,0.5,0.2,1.0,1.43,1.3,0.13
2013-01-13,28079056,,0.2,8.0,28.0,,,40.0,45.0,,,,,,
2013-01-13,28079057,4.0,0.3,4.0,15.0,,6.0,21.0,,,,,,,
2013-01-13,28079058,,,3.0,6.0,,,11.0,63.0,,,,,,
2013-01-13,28079059,,,2.0,7.0,,,11.0,50.0,,,,,,
2013-01-13,28079060,,,1.0,14.0,,6.0,16.0,57.0,,,,,,
2013-01-14,28079004,5.0,0.4,25.0,44.0,,,82.0,,,,,,,
2013-01-14,28079008,6.0,0.4,41.0,48.0,8.0,7.0,110.0,25.0,6.3,1.5,1.4,,,
2013-01-14,28079011,,,33.0,52.0,,,103.0,,4.7,2.2,0.9,,,
2013-01-14,28079016,,0.4,28.0,45.0,,,88.0,32.0,,,,,,
2013-01-14,28079017,3.0,,20.0,43.0,,,74.0,31.0,,,,,,
