fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin
2020-01-01,2462,PUERTO DE NAVACERRADA,MADRID,1894,"10,4","0,0","6,3",20:00,"14,4",12:20,99,"2,2","3,9",Varias,"7,9","824,2",10,"822,3",24
2020-01-02,2462,PUERTO DE NAVACERRADA,MADRID,1894,"9,1","0,0","5,8",21:30,"12,4",11:10,18,"1,4","7,5",23:10,"8,0","822,6",10,"821,1",Varias
2020-01-03,2462,PUERTO DE NAVACERRADA,MADRID,1894,"4,6","0,0","0,2",16:10,"9,0",12:20,36,"2,8","8,3",21:30,"5,9","823,4",22,"820,8",02
2020-01-04,2462,PUERTO DE NAVACERRADA,MADRID,1894,"2,0","0,0","-2,7",07:40,"6,8",23:59,09,"5,0","10,3",13:00,"7,2","823,0",10,"821,3",16
2020-01-05,2462,PUERTO DE NAVACERRADA,MADRID,1894,"9,0","0,0","5,4",05:40,"12,6",13:30,12,"1,1","12,8",02:40,"8,0","821,9",10,"819,5",24
2020-01-06,2462,PUERTO DE NAVACERRADA,MADRID,1894,"7,0","0,0","3,9",Varias,"10,1",10:50,99,"2,2","7,5",Varias,"8,2","822,4",23,"819,0",02
2020-01-07,2462,PUERTO DE NAVACERRADA,MADRID,1894,"7,8","0,0","5,2",00:00,"10,5",13:40,36,"2,2","5,8",Varias,"8,0","823,7",Varias,"822,2",00
2020-01-08,2462,PUERTO DE NAVACERRADA,MADRID,1894,"9,0","0,0","5,1",21:00,"13,0",14:20,17,"1,9","7,2",20:00,"8,0","822,6",00,"819,9",24
2020-01-09,2462,PUERTO DE NAVACERRADA,MADRID,1894,"3,0",Ip,"-1,5",23:59,"7,4",11:10,36,"3,1","16,1",23:50,"6,4","819,9",00,"816,3",24
2020-01-10,2462,PUERTO DE NAVACERRADA,MADRID,1894,"-2,8",Ip,"-4,3",23:50,"-1,3",00:00,35,"4,4","14,2",00:10,"3,9","819,9",23,"815,3",05
2020-01-11,2462,PUERTO DE NAVACERRADA,MADRID,1894,"0,8","0,0","-4,3",Varias,"5,9",12:50,08,"1,9","8,9",07:30,"8,1","821,0",11,"819,1",05
2020-01-12,2462,PUERTO DE NAVACERRADA,MADRID,1894,"4,6","0,0","-0,8",04:30,"10,1",14:30,17,"1,9","8,1",23:20,"8,1","821,3",10,"818,8",24
2020-01-13,2462,PUERTO DE NAVACERRADA,MADRID,1894,"3,4","0,0","-1,9",23:00,"8,6",12:20,27,"2,5","11,1",23:59,"5,5","818,8",00,"813,5",24
2020-01-14,2462,PUERTO DE NAVACERRADA,MADRID,1894,"2,9","0,0","-1,9",18:40,"7,7",11:40,21,"1,9","12,2",23:59,"8,3","813,6",00,"811,5",16
2020-01-15,2462,PUERTO DE NAVACERRADA,MADRID,1894,"1,4",Ip,"-1,5",05:10,"4,2",15:20,21,"5,6","19,2",03:00,"0,2","818,1",23,"811,2",06
2020-01-16,2462,PUERTO DE NAVACERRADA,MADRID,1894,"1,4","3,2","0,1",22:50,"2,8",00:00,20,"9,4","23,9",19:40,"1,5","818,0",00,"815,0",17
2020-01-17,2462,PUERTO DE NAVACERRADA,MADRID,1894,"0,0","3,0","-2,2",19:40,"2,2",23:50,27,"4,2","16,1",08:00,"0,1","821,5",20,"816,3",00
2020-01-18,2462,PUERTO DE NAVACERRADA,MADRID,1894,"1,4","15,3","-2,3",23:59,"5,0",15:40,28,"5,8","20,3",19:00,"2,5","819,7",00,"810,7",24
2020-01-19,2462,PUERTO DE NAVACERRADA,MADRID,1894,"-5,8","4,5","-9,5",23:59,"-2,1",00:00,02,"7,8","21,4",14:20,"0,0","814,1",23,"809,6",01
2020-01-20,2462,PUERTO DE NAVACERRADA,MADRID,1894,"-7,2","34,0","-10,8",06:10,"-3,5",23:40,06,"6,1","23,3",22:40,"0,0","813,9",00,"811,3",16
2020-01-21,2462,PUERTO DE NAVACERRADA,MADRID,1894,"-2,6","29,5","-3,9",Varias,"-1,2",14:30,10,"7,8","20,6",23:30,"0,0","812,6",00,"807,5",18
2020-01-22,2462,PUERTO DE NAVACERRADA,MADRID,1894,"-2,0","8,2","-2,9",22:40,"-1,2",15:30,10,"4,2","20,3",01:10,"0,3","810,1",11,"807,9",04
2020-01-23,2462,PUERTO DE NAVACERRADA,MADRID,1894,"-1,8","2,0","-3,2",04:40,"-0,5",11:50,17,"6,4","15,6",19:10,"1,7","810,9",24,"807,8",06
