fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin
2013-01-01,2462,PUERTO DE NAVACERRADA,MADRID,1894,"-1,0","0,7","-1,8",08:30,"-0,2",00:00,34,"4,2","12,8",05:40,"0,0","814,4",24,"809,0",03
2013-01-02,2462,PUERTO DE NAVACERRADA,MADRID,1894,"-2,4","0,0","-3,4",08:10,"-1,3",Varias,35,"2,2","8,1",18:40,"0,0","819,9",24,"814,4",00
2013-01-03,2462,PUERTO DE NAVACERRADA,MADRID,1894,"-0,7","0,0","-3,3",Varias,"1,9",13:50,10,"1,7","8,1",17:30,"6,7","827,5",23,"819,9",00
2013-01-04,2462,PUERTO DE NAVACERRADA,MADRID,1894,"5,8","0,0","1,0",01:50,"10,7",12:00,09,"2,2","8,1",11:50,"6,7","827,4",00,"826,0",24
2013-01-05,2462,PUERTO DE NAVACERRADA,MADRID,1894,"8,0","0,0","5,4",05:50,"10,6",13:10,36,"2,5","7,2",08:20,"8,0","826,0",00,"822,8",24
2013-01-06,2462,PUERTO DE NAVACERRADA,MADRID,1894,"11,6","0,0","6,8",01:30,"16,3",11:58,16,"0,8","4,7",23:50,"8,1","822,8",00,"820,1",24
2013-01-07,2462,PUERTO DE NAVACERRADA,MADRID,1894,"10,0","0,0","4,7",Varias,"15,3",12:40,17,"3,1","6,9",22:40,"8,1","820,1",00,"818,1",Varias
2013-01-08,2462,PUERTO DE NAVACERRADA,MADRID,1894,"5,2","0,0","-0,5",23:59,"10,9",12:50,16,"5,6","10,8",16:00,"8,2","819,4",11,"816,5",24
2013-01-09,2462,PUERTO DE NAVACERRADA,MADRID,1894,"-0,2","12,1","-2,7",01:10,"2,4",14:25,30,"3,9","15,0",18:20,"0,0","816,7",11,"815,0",06
2013-01-10,2462,PUERTO DE NAVACERRADA,MADRID,1894,"1,0","0,8","0,4",11:20,"1,5",04:50,33,"4,4","16,7",05:50,"0,0","816,8",10,"815,1",14
2013-01-11,2462,PUERTO DE NAVACERRADA,MADRID,1894,"0,8","1,8","-1,0",07:40,"2,5",13:00,31,"3,9","11,9",19:30,"3,3","815,6",00,"812,6",24
2013-01-12,2462,PUERTO DE NAVACERRADA,MADRID,1894,"-1,6","9,4","-4,6",23:59,"1,3",13:10,27,"5,3","19,2",20:50,"0,0","812,6",00,"804,7",24
2013-01-13,2462,PUERTO DE NAVACERRADA,MADRID,1894,"-4,8","10,2","-6,4",Varias,"-3,3",17:40,32,"6,1","15,0",00:40,"0,0","809,8",24,"803,2",06
2013-01-14,2462,PUERTO DE NAVACERRADA,MADRID,1894,"-4,3","0,0","-5,4",Varias,"-3,2",21:00,31,"5,8","18,6",20:50,"0,0","811,5",09,"809,8",00
