fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin
2012-01-01,2462,PUERTO DE NAVACERRADA,MADRID,1894,"5,5","5,2","1,0",23:40,"10,0",13:10,25,"2,8","14,2",20:03,"8,0","818,9",00,"816,0",24
2012-01-02,2462,PUERTO DE NAVACERRADA,MADRID,1894,"-0,3","3,6","-2,2",23:59,"1,6",00:15,32,"6,4","17,2",06:36,"0,0","820,7",24,"815,2",04
2012-01-03,2462,PUERTO DE NAVACERRADA,MADRID,1894,"0,4","0,0","-3,2",02:30,"4,0",15:15,99,"3,6","7,5",Varias,"8,0","822,1",22,"820,4",04
2012-01-04,2462,PUERTO DE NAVACERRADA,MADRID,1894,"-0,3","0,0","-4,0",02:57,"3,4",12:25,35,"4,7","11,4",05:11,"0,0","824,8",11,"821,8",01
2012-01-05,2462,PUERTO DE NAVACERRADA,MADRID,1894,"4,4","0,0","1,3",00:10,"7,4",12:37,36,"6,1","12,5",22:56,"7,2","823,8",00,"820,4",18
2012-01-06,2462,PUERTO DE NAVACERRADA,MADRID,1894,"2,0","0,0","0,5",19:47,"3,6",21:15,35,"5,3","14,2",09:22,"0,0","822,3",11,"820,6",06
2012-01-07,2462,PUERTO DE NAVACERRADA,MADRID,1894,"4,2","0,0","-1,7",06:25,"10,0",12:45,07,"3,6","8,9",10:52,"7,4","821,1",10,"819,4",Varias
2012-01-08,2462,PUERTO DE NAVACERRADA,MADRID,1894,"5,6","0,0","2,2",01:15,"9,0",12:50,34,"3,9","9,7",15:49,"8,2","819,9",00,"817,9",18
2012-01-09,2462,PUERTO DE NAVACERRADA,MADRID,1894,"7,2","0,0","2,6",01:30,"11,8",11:40,08,"3,6","8,3",12:39,"8,2","819,2",22,"817,7",04
2012-01-10,2462,PUERTO DE NAVACERRADA,MADRID,1894,"6,4","0,0","2,4",01:10,"10,4",12:40,11,"3,1","11,9",02:54,"7,9","820,0",10,"818,5",Varias
2012-01-11,2462,PUERTO DE NAVACERRADA,MADRID,1894,"4,7","0,0","0,2",23:59,"9,2",10:35,12,"5,0","14,7",21:25,"7,6","819,8",11,"818,6",Varias
2012-01-12,2462,PUERTO DE NAVACERRADA,MADRID,1894,"3,2","0,0","-1,0",00:47,"7,5",11:28,15,"1,1","10,6",00:23,"7,1","818,8",11,"817,4",24
2012-01-13,2462,PUERTO DE NAVACERRADA,MADRID,1894,"3,8","0,0","0,3",23:00,"7,4",13:14,19,"1,1","10,0",00:04,"0,9","817,4",00,"813,3",24
2012-01-14,2462,PUERTO DE NAVACERRADA,MADRID,1894,"-1,2",Ip,"-3,8",20:20,"1,5",12:06,31,"1,9","6,1",13:46,"7,0","813,3",00,"810,2",18
2012-01-15,2462,PUERTO DE NAVACERRADA,MADRID,1894,"-1,4","6,5","-4,2",23:46,"1,4",12:50,99,"1,1","6,4",Varias,"0,0","810,5",00,"804,1",24
2012-01-16,2462,PUERTO DE NAVACERRADA,MADRID,1894,"-1,0","6,2","-5,4",Varias,"3,5",Varias,06,"3,1","8,6",23:19,"0,0","810,4",24,"802,2",Varias
2012-01-17,2462,PUERTO DE NAVACERRADA,MADRID,1894,"-1,8","0,0","-5,8",05:50,"2,1",15:20,10,"3,1","11,7",07:05,"7,5","820,5",24,"810,4",00
2012-01-18,2462,PUERTO DE NAVACERRADA,MADRID,1894,"0,6","0,0","-3,0",00:20,"4,2",14:10,35,"4,4","7,5",06:56,"7,1","824,6",24,"819,5",00
2012-01-19,2462,PUERTO DE NAVACERRADA,MADRID,1894,"4,4","0,0","0,0",00:00,"8,7",12:17,36,"1,7","8,6",22:12,"8,2","826,8",10,"824,0",02
2012-01-20,2462,PUERTO DE NAVACERRADA,MADRID,1894,"1,6","0,0","-0,7",23:59,"4,0",13:31,34,"4,4","10,6",22:51,"2,7","824,1",Varias,"820,8",Varias
2012-01-21,2462,PUERTO DE NAVACERRADA,MADRID,1894,"0,4","0,0","-2,5",04:27,"3,3",20:06,04,"2,5","8,9",21:18,"3,7","821,0",00,"818,1",24
2012-01-22,2462,PUERTO DE NAVACERRADA,MADRID,1894,"3,6","0,0","-0,5",05:25,"7,8",12:48,36,"2,8","6,1",17:40,"8,5","818,1",00,"813,7",24
2012-01-23,2462,PUERTO DE NAVACERRADA,MADRID,1894,"3,5","0,0","-1,4",21:27,"8,4",14:20,06,"3,6","8,3",23:50,"8,6","814,3",23,"812,0",15
2012-01-24,2462,PUERTO DE NAVACERRADA,MADRID,1894,"6,0","0,0","1,3",01:55,"10,6",13:20,05,"2,5","10,6",05:46,"8,6","815,7",11,"813,5",01
