fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin
2017-03-12,2462,PUERTO DE NAVACERRADA,MADRID,1894,"0,8","10,8","-4,5",23:59,"6,1",10:50,35,"5,6","18,3",17:00,"1,8","814,1",00,"809,3",17
2017-03-13,2462,PUERTO DE NAVACERRADA,MADRID,1894,"-2,4","3,0","-4,7",02:00,"-0,1",Varias,33,"6,1","23,1",05:10,"0,0","816,4",Varias,"809,1",04
2017-03-14,2462,PUERTO DE NAVACERRADA,MADRID,1894,"4,6","0,0","-0,1",00:00,"9,4",14:40,08,"5,8","23,9",02:30,"9,6","819,9",Varias,"815,2",03
2017-03-15,2462,PUERTO DE NAVACERRADA,MADRID,1894,"7,0","0,0","1,3",23:30,"12,7",13:20,11,"4,4","15,3",23:59,"10,4","819,8",00,"815,1",24
2017-03-16,2462,PUERTO DE NAVACERRADA,MADRID,1894,"5,7","0,0","1,3",23:40,"10,1",12:50,15,"7,8","19,4",05:30,"11,2","815,1",00,"813,4",17
2017-03-17,2462,PUERTO DE NAVACERRADA,MADRID,1894,"6,4","0,0","0,6",03:30,"12,3",14:00,12,"3,1","16,1",01:00,"11,3","815,9",21,"813,0",03
2017-03-18,2462,PUERTO DE NAVACERRADA,MADRID,1894,"9,2","0,0","3,5",04:10,"14,9",12:20,06,"2,5","7,8",13:20,"11,3","816,7",11,"814,8",04
2017-03-19,2462,PUERTO DE NAVACERRADA,MADRID,1894,"10,6","0,0","6,8",07:00,"14,3",14:50,32,"2,5","8,6",12:50,"11,0","816,1",00,"812,1",24
2017-03-20,2462,PUERTO DE NAVACERRADA,MADRID,1894,"8,8","0,0","3,2",23:59,"14,4",13:20,35,"2,2","10,3",16:30,"10,6","812,1",00,"810,7",04
2017-03-21,2462,PUERTO DE NAVACERRADA,MADRID,1894,"3,0","0,4","-1,6",23:50,"7,6",10:00,32,"3,6","10,8",20:40,"6,4","811,4",00,"809,0",07
2017-03-22,2462,PUERTO DE NAVACERRADA,MADRID,1894,"-3,5","8,6","-7,3",23:59,"0,3",09:50,21,"3,3","15,0",14:20,"0,0","809,7",00,"801,3",Varias
2017-03-23,2462,PUERTO DE NAVACERRADA,MADRID,1894,"-5,0","3,5","-8,8",06:00,"-1,2",15:00,32,"2,2","9,4",00:00,"3,3","802,7",23,"799,9",Varias
2017-03-24,2462,PUERTO DE NAVACERRADA,MADRID,1894,"-3,5","1,1","-7,1",05:20,"0,1",14:40,16,"4,2","10,6",08:20,"2,3","805,7",24,"801,5",04
2017-03-25,2462,PUERTO DE NAVACERRADA,MADRID,1894,"-2,2","9,8","-5,7",04:40,"1,3",10:30,20,"3,9","17,2",23:30,"3,4","805,7",Varias,"803,6",05
2017-03-26,2462,PUERTO DE NAVACERRADA,MADRID,1894,"-1,0","32,6","-2,5",06:30,"0,5",21:30,15,"6,9","25,3",22:30,"0,0","806,7",Varias,"804,1",Varias
2017-03-27,2462,PUERTO DE NAVACERRADA,MADRID,1894,"0,9","5,0","-1,7",02:10,"3,5",13:40,18,"3,6","20,3",00:10,"1,0","815,8",24,"804,4",01
2017-03-28,2462,PUERTO DE NAVACERRADA,MADRID,1894,"3,6","0,0","0,3",Varias,"6,9",Varias,16,"2,8","6,7",14:30,"7,2","820,3",Varias,"815,6",Varias
2017-03-29,2462,PUERTO DE NAVACERRADA,MADRID,1894,"6,8","0,0","1,9",00:00,"11,8",14:40,15,"3,1","8,3",23:10,"11,6","820,2",Varias,"818,5",17
2017-03-30,2462,PUERTO DE NAVACERRADA,MADRID,1894,"6,2","0,0","2,8",03:30,"9,7",12:30,19,"7,8","16,1",13:40,"8,7","818,7",00,"815,6",Varias
2017-03-31,2462,PUERTO DE NAVACERRADA,MADRID,1894,"4,6","0,0","-0,2",23:30,"9,4",15:00,99,"3,6","13,9",Varias,"7,6","815,6",00,"812,5",18
2017-04-01,2462,PUERTO DE NAVACERRADA,MADRID,1894,"0,6","0,0","-2,9",06:50,"4,0",15:30,33,"4,2","15,8",20:40,"7,8","814,1",21,"811,5",04
2017-04-02,2462,PUERTO DE NAVACERRADA,MADRID,1894,"2,9","0,0","-1,9",02:20,"7,7",14:20,34,"2,2","8,6",10:00,"12,1","815,0",22,"812,8",Varias
2017-04-03,2462,PUERTO DE NAVACERRADA,MADRID,1894,"4,8","0,0","-0,6",06:20,"10,1",16:10,01,"3,3","8,6",03:40,"12,1","817,4",21,"814,0",Varias
2017-04-04,2462,PUERTO DE NAVACERRADA,MADRID,1894,"7,2","0,0","2,8",06:00,"11,5",15:10,32,"3,6","9,2",15:50,"11,6","817,5",11,"815,5",24
2017-04-05,2462,PUERTO DE NAVACERRADA,MADRID,1894,"3,3","0,0","-2,5",06:10,"9,1",14:40,32,"3,1","10,0",16:50,"9,5","815,5",00,"813,2",06
2017-04-06,2462,PUERTO DE NAVACERRADA,MADRID,1894,"6,4","0,0","0,4",04:40,"12,4",11:00,05,"3,1","11,4",05:00,"12,3","814,7",00,"813,1",04
2017-04-07,2462,PUERTO DE NAVACERRADA,MADRID,1894,"10,8","0,0","4,7",23:59,"17,0",13:20,16,"3,1","10,8",23:20,"12,3","815,2",Varias,"812,4",04
2017-04-08,2462,PUERTO DE NAVACERRADA,MADRID,1894,"10,6","0,0","4,0",01:20,"17,3",12:30,16,"2,2","10,3",00:10,"12,2","816,2",Varias,"814,3",05
2017-04-09,2462,PUERTO DE NAVACERRADA,MADRID,1894,"10,4","0,0","4,4",04:10,"16,5",11:40,16,"3,6","10,0",00:40,"11,3","818,5",24,"815,0",04
2017-04-10,2462,PUERTO DE NAVACERRADA,MADRID,1894,"11,3",Ip,"5,2",01:10,"17,4",12:40,16,"1,9","9,7",00:10,"8,5","819,5",Varias,"817,6",Varias
2017-04-11,2462,PUERTO DE NAVACERRADA,MADRID,1894,"11,4","0,0","6,3",02:50,"16,4",13:50,35,"2,5","11,1",14:00,"12,2","819,1",10,"816,7",19
2017-04-12,2462,PUERTO DE NAVACERRADA,MADRID,1894,"12,4","0,0","7,7",04:30,"17,0",15:10,30,"2,8","8,3",15:00,"12,4","817,4",00,"815,6",Varias
2017-04-13,2462,PUERTO DE NAVACERRADA,MADRID,1894,"13,2","0,0","8,4",03:10,"17,9",13:50,25,"3,3","10,8",Varias,"12,3","816,3",00,"814,5",18
2017-04-14,2462,PUERTO DE NAVACERRADA,MADRID,1894,"10,8","0,0","5,3",23:59,"16,4",11:40,20,"3,3","9,2",07:10,"9,9","815,6",00,"814,0",Varias
2017-04-15,2462,PUERTO DE NAVACERRADA,MADRID,1894,"9,9","0,0","5,1",00:20,"14,7",13:40,32,"2,2","9,7",14:40,"12,2","816,9",23,"813,9",05
2017-04-16,2462,PUERTO DE NAVACERRADA,MADRID,1894,"12,2","0,0","6,4",00:30,"17,9",15:00,21,"3,3","7,8",13:10,"12,6","817,3",10,"815,6",24
2017-04-17,2462,PUERTO DE NAVACERRADA,MADRID,1894,"12,5","0,0","8,3",05:10,"16,7",12:10,32,"1,9","8,6",15:00,"10,1","815,6",00,"813,6",17
2017-04-18,2462,PUERTO DE NAVACERRADA,MADRID,1894,"12,4","0,0","8,2",05:10,"16,7",12:40,09,"1,9","11,1",20:40,"7,8","814,2",00,"812,0",17
2017-04-19,2462,PUERTO DE NAVACERRADA,MADRID,1894,"11,6","1,3","4,6",23:30,"18,7",13:30,17,"3,1","12,2",23:40,"9,1","813,0",Varias,"811,6",Varias
2017-04-20,2462,PUERTO DE NAVACERRADA,MADRID,1894,"6,9","0,0","1,1",23:50,"12,7",13:50,16,"5,8","17,2",23:59,"8,6","815,2",24,"811,6",05
2017-04-21,2462,PUERTO DE NAVACERRADA,MADRID,1894,"7,6","0,0","-0,1",02:30,"15,2",13:30,14,"7,8","19,7",03:00,"13,1","817,6",22,"814,2",04
2017-04-22,2462,PUERTO DE NAVACERRADA,MADRID,1894,"8,3","0,0","1,7",01:40,"14,9",10:40,15,"4,2","15,0",02:40,"9,1","817,3",00,"814,5",Varias
2017-04-23,2462,PUERTO DE NAVACERRADA,MADRID,1894,"12,1","0,0","6,6",01:50,"17,6",13:10,15,"2,8","10,0",12:20,"11,7","814,5",00,"812,5",Varias
2017-04-24,2462,PUERTO DE NAVACERRADA,MADRID,1894,"12,3","2,9","7,2",14:10,"17,4",11:10,18,"3,3","9,4",15:00,"5,6","812,7",00,"809,6",24
2017-04-25,2462,PUERTO DE NAVACERRADA,MADRID,1894,"6,6","10,8","2,5",23:59,"10,8",10:10,16,"4,2","15,3",12:20,"1,8","809,6",00,"804,1",17
2017-04-26,2462,PUERTO DE NAVACERRADA,MADRID,1894,"2,4","0,8","-1,8",23:59,"6,7",14:30,32,"1,9","7,8",16:50,"2,5","804,3",00,"802,3",05
2017-04-27,2462,PUERTO DE NAVACERRADA,MADRID,1894,"0,2","0,0","-4,1",05:40,"4,5",16:00,06,"2,8","10,3",21:20,"11,7","807,8",23,"803,0",04
2017-04-28,2462,PUERTO DE NAVACERRADA,MADRID,1894,"2,8","1,1","-4,0",06:10,"9,5",13:20,15,"3,6","14,7",22:20,"11,3","807,8",01,"806,4",24
2017-04-29,2462,PUERTO DE NAVACERRADA,MADRID,1894,"4,3","4,8","0,3",04:30,"8,3",12:30,22,"3,9","16,1",23:59,"1,9","806,4",00,"804,8",Varias
2017-04-30,2462,PUERTO DE NAVACERRADA,MADRID,1894,"-0,4","11,8","-3,6",Varias,"2,8",02:30,99,"7,5","19,2",Varias,"1,1","808,0",24,"803,2",07
2017-05-01,2462,PUERTO DE NAVACERRADA,MADRID,1894,"1,8","0,0","-4,7",05:50,"8,3",15:00,02,"3,3","17,2",01:00,"10,5","814,9",22,"808,0",00
2017-05-02,2462,PUERTO DE NAVACERRADA,MADRID,1894,"8,3","0,0","2,7",03:40,"13,9",15:00,32,"1,4","7,2",14:30,"11,7","814,7",00,"813,2",24
2017-05-03,2462,PUERTO DE NAVACERRADA,MADRID,1894,"12,0","0,0","6,4",Varias,"17,6",16:20,99,"2,8","6,4",Varias,"10,2","813,2",00,"810,7",Varias
2017-05-04,2462,PUERTO DE NAVACERRADA,MADRID,1894,"12,6","0,2","8,6",04:10,"16,7",15:12,11,"5,6","15,0",Varias,"5,6","810,7",00,"807,2",23
2017-05-05,2462,PUERTO DE NAVACERRADA,MADRID,1894,"6,0","20,0","0,5",20:20,"11,5",00:00,17,"6,7","18,9",10:40,"0,8","808,0",24,"804,8",07
2017-05-06,2462,PUERTO DE NAVACERRADA,MADRID,1894,"5,6","0,0","-0,8",05:20,"12,1",14:30,01,"2,8","8,9",06:50,"8,1","816,0",24,"808,0",00
2017-05-07,2462,PUERTO DE NAVACERRADA,MADRID,1894,"9,7","0,0","3,4",00:30,"16,0",14:50,29,"1,9","7,8",13:40,"12,5","817,0",10,"814,8",04
2017-05-08,2462,PUERTO DE NAVACERRADA,MADRID,1894,"13,8","0,0","8,5",03:10,"19,2",15:40,22,"2,5","6,9",16:30,"10,7","816,2",00,"811,7",24
2017-05-09,2462,PUERTO DE NAVACERRADA,MADRID,1894,"11,8","0,0","6,6",22:50,"17,0",11:10,22,"5,0","15,8",Varias,"10,3","811,7",00,"804,1",17
2017-05-10,2462,PUERTO DE NAVACERRADA,MADRID,1894,"7,8","30,8","3,8",21:00,"11,9",13:50,21,"4,7","23,9",20:00,"5,9","804,2",00,"796,8",24
2017-05-11,2462,PUERTO DE NAVACERRADA,MADRID,1894,"3,2","3,5","1,9",Varias,"4,4",00:00,22,"7,5","20,6",02:00,"0,0","801,2",23,"795,6",04
2017-05-12,2462,PUERTO DE NAVACERRADA,MADRID,1894,"3,6","11,2","1,9",00:10,"5,4",17:00,21,"7,5","16,1",03:40,"0,0","809,0",Varias,"800,4",Varias
2017-05-13,2462,PUERTO DE NAVACERRADA,MADRID,1894,"5,0","6,2","2,8",Varias,"7,3",15:10,21,"2,8","13,1",14:10,"1,0","816,0",24,"808,5",02
2017-05-14,2462,PUERTO DE NAVACERRADA,MADRID,1894,"8,3","0,0","3,0",02:30,"13,6",15:10,21,"3,3","7,8",15:30,"9,3","821,9",24,"815,6",02
2017-05-15,2462,PUERTO DE NAVACERRADA,MADRID,1894,"11,4","0,0","6,2",00:20,"16,7",12:50,99,"3,6","10,3",Varias,"10,0","823,2",21,"821,1",04
2017-05-16,2462,PUERTO DE NAVACERRADA,MADRID,1894,"15,2","0,0","9,8",04:00,"20,7",14:20,20,"2,8","11,7",23:59,"8,2","822,5",00,"819,8",24
2017-05-17,2462,PUERTO DE NAVACERRADA,MADRID,1894,"13,8","14,0","8,1",20:40,"19,6",12:00,15,"4,2","12,5",05:50,"5,6","819,8",00,"812,6",24
2017-05-18,2462,PUERTO DE NAVACERRADA,MADRID,1894,"5,4","4,2","1,3",23:50,"9,6",00:00,33,"4,2","14,2",13:40,"2,3","813,2",22,"809,0",05
2017-05-19,2462,PUERTO DE NAVACERRADA,MADRID,1894,"4,4","0,0","-1,3",03:20,"10,0",14:40,32,"3,1","8,6",16:30,"12,3","816,5",Varias,"812,3",04
2017-05-20,2462,PUERTO DE NAVACERRADA,MADRID,1894,"11,3","0,0","3,9",01:10,"18,7",15:10,15,"2,8","12,5",23:50,"12,9","818,3",23,"815,8",02
2017-05-21,2462,PUERTO DE NAVACERRADA,MADRID,1894,"13,1","2,2","10,4",04:10,"15,8",11:40,14,"7,5","17,2",19:20,"0,7","817,8",00,"813,2",20
2017-05-22,2462,PUERTO DE NAVACERRADA,MADRID,1894,"14,0","0,0","8,6",04:00,"19,3",10:50,19,"1,9","15,8",01:50,"9,5","816,3",23,"813,2",04
2017-05-23,2462,PUERTO DE NAVACERRADA,MADRID,1894,"16,7","0,0","10,8",05:00,"22,6",12:50,10,"2,2","19,2",22:10,"13,2","818,4",23,"815,9",02
2017-05-24,2462,PUERTO DE NAVACERRADA,MADRID,1894,"17,1","0,0","11,6",02:40,"22,6",14:00,14,"3,9","11,9",23:40,"12,7","818,3",00,"816,5",Varias
2017-05-25,2462,PUERTO DE NAVACERRADA,MADRID,1894,"17,5","0,0","11,3",03:50,"23,7",14:05,15,"3,9","11,1",00:10,"11,7","816,7",00,"813,7",18
2017-05-26,2462,PUERTO DE NAVACERRADA,MADRID,1894,"17,4","0,0","12,7",01:00,"22,1",12:20,22,"6,1","14,4",15:50,"11,5","814,4",00,"812,2",18
