fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin
2011-02-20,2462,PUERTO DE NAVACERRADA,MADRID,1894,"0,2","7,4","-1,7",Varias,"2,0",14:51,30,"4,4","17,2",20:34,"3,5","811,4",24,"806,9",03
2011-02-21,2462,PUERTO DE NAVACERRADA,MADRID,1894,"-0,6","9,5","-2,6",07:17,"1,4",Varias,33,"5,3","21,7",21:49,"0,0","813,8",12,"811,4",00
2011-02-22,2462,PUERTO DE NAVACERRADA,MADRID,1894,"1,2","1,8","0,2",Varias,"2,3",15:27,35,"8,1","20,3",00:09,"0,0","813,7",24,"811,9",07
2011-02-23,2462,PUERTO DE NAVACERRADA,MADRID,1894,"3,5","0,0","-0,2",08:15,"7,2",13:46,02,"3,9","11,1",04:20,"7,5","817,3",23,"813,7",00
2011-02-24,2462,PUERTO DE NAVACERRADA,MADRID,1894,"5,6","0,0","2,5",06:24,"8,7",Varias,03,"3,9","8,3",19:03,"10,0","819,8",23,"816,4",04
2011-02-25,2462,PUERTO DE NAVACERRADA,MADRID,1894,"6,0","0,0","0,5",04:26,"11,6",14:05,03,"2,5","9,2",00:01,"9,4","820,6",12,"818,9",05
2011-02-26,2462,PUERTO DE NAVACERRADA,MADRID,1894,"5,5","0,4","2,0",23:30,"9,0",10:55,33,"4,7","9,7",12:23,"8,8","819,5",00,"814,4",24
2011-02-27,2462,PUERTO DE NAVACERRADA,MADRID,1894,"-2,4","0,3","-6,8",23:59,"2,1",00:00,36,"6,1","15,3",13:12,"4,7","814,4",00,"812,8",24
2011-02-28,2462,PUERTO DE NAVACERRADA,MADRID,1894,"-5,5","3,4","-7,5",22:37,"-3,5",15:46,04,"6,7","20,6",08:09,"1,1","812,8",00,"809,2",07
2011-03-01,2462,PUERTO DE NAVACERRADA,MADRID,1894,"-7,4","1,4","-10,0",03:02,"-4,8",13:09,06,"3,6","16,4",02:06,"0,0","812,0",10,"810,2",03
2011-03-02,2462,PUERTO DE NAVACERRADA,MADRID,1894,"-5,6","1,6","-7,2",01:42,"-4,0",15:54,,"3,6",,,"0,0","811,3",00,"809,5",15
2011-03-03,2462,PUERTO DE NAVACERRADA,MADRID,1894,"-5,5","6,1","-8,0",23:42,"-3,0",11:57,,"1,4",,,"0,0","809,7",00,"805,0",24
2011-03-04,2462,PUERTO DE NAVACERRADA,MADRID,1894,"-6,2","43,2","-8,5",04:40,"-3,8",Varias,12,"4,2","16,4",20:17,"0,0","806,7",24,"804,3",Varias
2011-03-05,2462,PUERTO DE NAVACERRADA,MADRID,1894,"-3,0","0,2","-5,5",06:59,"-0,4",14:39,21,"3,1","13,9",01:09,"1,5","809,4",22,"806,6",03
2011-03-06,2462,PUERTO DE NAVACERRADA,MADRID,1894,"-0,4","0,0","-4,6",Varias,"3,8",15:25,20,"3,1","9,2",23:33,,"810,1",22,"807,6",05
2011-03-07,2462,PUERTO DE NAVACERRADA,MADRID,1894,"1,9","0,0","-1,4",Varias,"5,2",15:40,14,"5,8","18,1",22:23,"9,3","810,7",21,"809,2",05
2011-03-08,2462,PUERTO DE NAVACERRADA,MADRID,1894,"1,4","3,1","-1,7",05:13,"4,4",14:00,16,"8,9","22,8",06:25,"3,4","810,8",20,"808,6",04
2011-03-09,2462,PUERTO DE NAVACERRADA,MADRID,1894,"2,9","0,0","-1,4",05:00,"7,2",14:17,16,"4,2","17,5",00:01,"7,2","813,2",24,"809,7",06
2011-03-10,2462,PUERTO DE NAVACERRADA,MADRID,1894,"4,2","0,0","0,7",Varias,"7,7",13:33,13,"6,4","15,8",06:21,"10,2","814,0",11,"812,1",04
2011-03-11,2462,PUERTO DE NAVACERRADA,MADRID,1894,"1,0","7,0","-1,9",18:33,"4,0",12:09,18,"9,7","18,9",11:20,"1,8","812,9",00,"799,6",23
2011-03-12,2462,PUERTO DE NAVACERRADA,MADRID,1894,"1,0","3,6","-1,8",00:38,"3,8",14:35,17,"3,1","13,3",00:05,"2,9","799,7",00,"795,8",18
2011-03-13,2462,PUERTO DE NAVACERRADA,MADRID,1894,"0,8","6,5","-0,8",Varias,"2,5",10:44,17,"3,9","15,0",20:46,"0,2","797,6",24,"795,6",06
2011-03-14,2462,PUERTO DE NAVACERRADA,MADRID,1894,"0,8","43,3","-0,5",03:18,"2,2",14:05,17,"8,1","22,2",16:29,"0,0","797,6",00,"795,3",20
2011-03-15,2462,PUERTO DE NAVACERRADA,MADRID,1894,"-1,4","6,3","-2,8",Varias,"0,0",13:49,20,"3,3","13,9",00:52,"0,0","800,4",24,"795,5",03
2011-03-16,2462,PUERTO DE NAVACERRADA,MADRID,1894,"-1,6","19,8","-4,3",05:00,"1,0",19:02,36,"5,0","17,2",20:43,"0,0","805,0",24,"799,7",07
2011-03-17,2462,PUERTO DE NAVACERRADA,MADRID,1894,"1,0","0,2","-0,8",07:00,"2,8",12:49,03,"4,7","12,8",05:24,"3,6","816,0",23,"805,0",00
2011-03-18,2462,PUERTO DE NAVACERRADA,MADRID,1894,"4,1","0,0","0,2",Varias,"8,0",15:21,02,"3,3","9,7",03:10,"10,0","819,4",24,"815,8",Varias
2011-03-19,2462,PUERTO DE NAVACERRADA,MADRID,1894,"5,4","0,0","1,8",04:22,"9,1",14:48,36,"3,3","8,6",12:37,"10,5","819,6",11,"817,5",24
2011-03-20,2462,PUERTO DE NAVACERRADA,MADRID,1894,"7,2","0,0","3,0",03:42,"11,5",13:37,07,"1,7","9,7",02:13,"10,5","817,5",00,"815,5",16
2011-03-21,2462,PUERTO DE NAVACERRADA,MADRID,1894,"4,4","1,1","-0,3",Varias,"9,0",13:00,,"3,6",,,"7,6","815,6",00,"814,3",Varias
2011-03-22,2462,PUERTO DE NAVACERRADA,MADRID,1894,"-1,0","11,5","-3,9",23:59,"2,0",14:10,14,"4,7","15,8",22:30,"5,4","815,5",12,"814,0",07
2011-03-23,2462,PUERTO DE NAVACERRADA,MADRID,1894,"-1,8","30,4","-4,3",02:48,"0,6",14:16,14,"15,8","25,6",20:40,"0,0","814,1",00,"812,6",Varias
2011-03-24,2462,PUERTO DE NAVACERRADA,MADRID,1894,"-0,8","10,0","-3,4",01:30,"1,7",Varias,15,"6,7","18,3",13:08,"0,0","815,4",15,"813,3",Varias
2011-03-25,2462,PUERTO DE NAVACERRADA,MADRID,1894,"1,8","1,6","-0,3",01:30,"3,9",13:24,23,"5,0","12,5",Varias,"0,0","814,5",00,"812,4",18
2011-03-26,2462,PUERTO DE NAVACERRADA,MADRID,1894,"1,8","5,9","-1,1",23:20,"4,8",11:15,23,"6,9","17,2",14:50,"2,5","812,8",00,"806,5",24
2011-03-27,2462,PUERTO DE NAVACERRADA,MADRID,1894,"-0,2","3,8","-2,8",05:18,"2,5",14:52,30,"4,4","18,6",14:42,"0,8","809,3",24,"806,1",Varias
2011-03-28,2462,PUERTO DE NAVACERRADA,MADRID,1894,"0,1","7,8","-2,0",07:33,"2,2",15:50,33,"3,6","11,7",00:16,"0,0","811,0",Varias,"809,2",04
2011-03-29,2462,PUERTO DE NAVACERRADA,MADRID,1894,"1,9","1,6","0,2",09:07,"3,6",15:56,33,"3,9","11,7",00:16,"2,9","813,1",24,"810,5",06
2011-03-30,2462,PUERTO DE NAVACERRADA,MADRID,1894,"2,7","0,2","1,0",00:44,"4,4",13:35,35,"4,2","20,6",03:27,"0,0","818,9",24,"813,1",00
2011-03-31,2462,PUERTO DE NAVACERRADA,MADRID,1894,"7,5","0,0","2,2",02:59,"12,8",15:18,15,"2,2","8,9",23:31,"10,3","820,3",Varias,"818,9",Varias
2011-04-01,2462,PUERTO DE NAVACERRADA,MADRID,1894,"9,0","0,0","4,9",04:39,"13,2",14:06,18,"7,2","15,3",22:20,"11,3","820,4",01,"815,5",24
2011-04-02,2462,PUERTO DE NAVACERRADA,MADRID,1894,"8,6","0,0","6,5",21:47,"10,8",10:59,18,"4,7","14,7",23:52,"1,6","815,5",00,"807,7",24
2011-04-03,2462,PUERTO DE NAVACERRADA,MADRID,1894,"5,4","15,8","3,1",18:07,"7,6",10:06,23,"4,4","15,3",00:42,"0,0","811,5",24,"807,0",13
2011-04-04,2462,PUERTO DE NAVACERRADA,MADRID,1894,"7,6","0,0","3,4",05:00,"11,8",16:00,18,"2,8","10,6",01:26,"5,9","818,2",24,"811,5",00
2011-04-05,2462,PUERTO DE NAVACERRADA,MADRID,1894,"11,8","0,0","6,7",05:08,"16,9",12:15,18,"5,0","12,2",23:11,"11,2","819,4",Varias,"818,0",03
2011-04-06,2462,PUERTO DE NAVACERRADA,MADRID,1894,"12,4","0,0","8,2",Varias,"16,6",10:43,18,"8,9","19,4",12:52,"5,9","820,3",24,"818,2",Varias
2011-04-07,2462,PUERTO DE NAVACERRADA,MADRID,1894,"15,2","0,0","9,0",03:07,"21,5",11:38,15,"3,9","12,8",04:06,"8,4","821,5",07,"820,0",18
2011-04-08,2462,PUERTO DE NAVACERRADA,MADRID,1894,"17,0","0,0","11,5",00:00,"22,6",11:38,21,"3,3","8,3",13:34,"10,3","821,1",00,"819,1",19
2011-04-09,2462,PUERTO DE NAVACERRADA,MADRID,1894,"13,6","0,0","6,9",23:59,"20,3",13:36,01,"3,3","9,2",19:20,"11,6","819,7",00,"817,4",19
2011-04-10,2462,PUERTO DE NAVACERRADA,MADRID,1894,"7,4","0,0","2,9",23:59,"12,0",09:19,02,"3,1","11,9",20:25,"7,0","818,7",00,"816,8",24
2011-04-11,2462,PUERTO DE NAVACERRADA,MADRID,1894,"6,4","0,0","0,2",05:25,"12,6",15:18,02,"3,1","10,6",02:55,"8,8","819,0",24,"815,8",06
2011-04-12,2462,PUERTO DE NAVACERRADA,MADRID,1894,"10,2","0,0","4,4",05:27,"16,0",14:03,13,"3,9","8,6",06:36,"11,8","819,0",00,"817,7",24
2011-04-13,2462,PUERTO DE NAVACERRADA,MADRID,1894,,"0,0",,,,,01,"2,5","6,9",12:24,"11,8",,,,
2011-04-14,2462,PUERTO DE NAVACERRADA,MADRID,1894,"11,1","0,0","6,8",05:08,"15,4",14:26,35,"4,2","12,2",16:41,"11,8","813,0",00,"807,8",24
2011-04-15,2462,PUERTO DE NAVACERRADA,MADRID,1894,"9,1","0,0","4,8",23:59,"13,4",14:44,27,"3,1","7,5",13:07,"10,7","808,6",24,"806,7",07
2011-04-16,2462,PUERTO DE NAVACERRADA,MADRID,1894,"7,8","0,0","2,3",06:01,"13,4",11:17,16,"5,3","11,7",02:59,"11,8","811,2",24,"808,3",03
2011-04-17,2462,PUERTO DE NAVACERRADA,MADRID,1894,"8,4","0,0","2,0",05:48,"14,8",14:33,17,"5,0","11,4",23:59,"11,3","812,0",21,"810,4",07
2011-04-18,2462,PUERTO DE NAVACERRADA,MADRID,1894,"9,0","0,2","2,5",02:38,"15,4",12:44,25,"6,4","13,9",15:22,"9,0","811,6",00,"808,2",Varias
2011-04-19,2462,PUERTO DE NAVACERRADA,MADRID,1894,"7,6","21,4","4,5",Varias,"10,8",09:17,23,"6,9","18,3",13:46,"8,3","808,2",00,"804,6",19
2011-04-20,2462,PUERTO DE NAVACERRADA,MADRID,1894,"5,6","52,0","3,2",23:59,"8,0",17:20,21,"8,3","18,9",04:41,"1,1","805,5",24,"804,0",Varias
2011-04-21,2462,PUERTO DE NAVACERRADA,MADRID,1894,"3,8","50,8","0,3",22:42,"7,2",15:41,24,"6,1","22,8",19:11,"1,1","805,5",00,"800,7",24
2011-04-22,2462,PUERTO DE NAVACERRADA,MADRID,1894,"1,4","19,0","0,0",10:08,"2,9",14:28,22,"7,2","16,1",08:07,"0,0","801,7",24,"799,2",Varias
2011-04-23,2462,PUERTO DE NAVACERRADA,MADRID,1894,"4,3","1,3","0,2",Varias,"8,4",13:55,07,"2,5","9,4",14:22,"3,0","805,9",24,"800,9",04
2011-04-24,2462,PUERTO DE NAVACERRADA,MADRID,1894,"6,0","2,0","1,9",00:00,"10,2",09:41,10,"2,8","8,9",22:47,"2,4","810,2",24,"805,7",00
2011-04-25,2462,PUERTO DE NAVACERRADA,MADRID,1894,"6,4","3,1","1,9",05:44,"10,8",10:37,12,"2,5","9,7",01:05,"1,8","812,7",22,"809,8",04
2011-04-26,2462,PUERTO DE NAVACERRADA,MADRID,1894,"4,4","0,0","0,5",06:00,"8,4",17:11,08,"2,8","8,6",23:48,"4,7","812,3",00,"811,0",05
2011-04-27,2462,PUERTO DE NAVACERRADA,MADRID,1894,"8,3","0,0","3,2",03:00,"13,4",14:36,09,"1,4","7,2",00:24,"5,3","811,1",00,"808,2",24
2011-04-28,2462,PUERTO DE NAVACERRADA,MADRID,1894,"10,3","0,0","6,2",05:31,"14,4",13:59,36,"2,8","9,2",10:59,"12,9","808,2",00,"804,3",24
2011-04-29,2462,PUERTO DE NAVACERRADA,MADRID,1894,"7,1","27,2","2,6",21:44,"11,6",08:53,12,"3,3","10,8",17:27,"4,0","804,3",00,"798,6",24
2011-04-30,2462,PUERTO DE NAVACERRADA,MADRID,1894,"3,7","28,3","2,2",06:00,"5,2",10:51,24,"8,3","16,1",16:23,"0,0","798,7",24,"797,0",17
2011-05-01,2462,PUERTO DE NAVACERRADA,MADRID,1894,"5,6","4,7","2,8",07:15,"8,4",16:47,21,"5,8","14,2",06:35,"6,9","799,0",12,"798,4",Varias
2011-05-02,2462,PUERTO DE NAVACERRADA,MADRID,1894,"7,7","0,0","3,0",Varias,"12,4",13:35,13,"1,7","8,3",00:35,"4,1","804,3",24,"797,9",07
2011-05-03,2462,PUERTO DE NAVACERRADA,MADRID,1894,"8,4","0,0","4,0",Varias,"12,8",12:42,36,"3,6","10,6",18:05,"9,5","811,6",24,"804,3",00
2011-05-04,2462,PUERTO DE NAVACERRADA,MADRID,1894,"8,6","0,0","3,7",Varias,"13,6",14:03,25,"4,2","9,2",14:08,"8,2","813,2",21,"811,0",05
2011-05-05,2462,PUERTO DE NAVACERRADA,MADRID,1894,"8,5",Ip,"3,8",05:00,"13,2",15:24,13,"4,4","13,9",23:56,"12,4","813,3",11,"812,0",24
2011-05-06,2462,PUERTO DE NAVACERRADA,MADRID,1894,"8,4","24,6","5,4",21:00,"11,4",14:20,,"8,6",,,"1,2","812,0",00,"806,8",22
2011-05-07,2462,PUERTO DE NAVACERRADA,MADRID,1894,"4,6","1,9","1,5",23:59,"7,8",17:40,,"2,8",,,"1,8","808,4",24,"805,4",Varias
2011-05-08,2462,PUERTO DE NAVACERRADA,MADRID,1894,"7,8","0,0","1,5",00:00,"14,2",12:30,,"1,9",,,"13,4","815,0",24,"808,4",00
2011-05-09,2462,PUERTO DE NAVACERRADA,MADRID,1894,"11,6","0,0","5,3",01:30,"18,0",13:30,,"3,1",,,"11,4","818,3",24,"815,0",00
2011-05-10,2462,PUERTO DE NAVACERRADA,MADRID,1894,"13,8","0,0","8,3",05:00,"19,4",11:30,,"4,4",,,"13,4","819,7",Varias,"818,0",03
2011-05-11,2462,PUERTO DE NAVACERRADA,MADRID,1894,"15,4","0,0","8,8",00:40,"22,0",09:50,,"1,9",,,"11,7","819,5",00,"816,9",18
2011-05-12,2462,PUERTO DE NAVACERRADA,MADRID,1894,"13,4","0,0","8,2",20:00,"18,5",09:30,,"0,8",,,"4,7","817,3",00,"814,3",07
2011-05-13,2462,PUERTO DE NAVACERRADA,MADRID,1894,"12,7","2,5","7,6",03:30,"17,8",10:45,,"1,9",,,"9,6","814,7",Varias,"813,6",07
2011-05-14,2462,PUERTO DE NAVACERRADA,MADRID,1894,"9,6","11,3","2,1",23:59,"17,2",11:05,,"1,1",,,"5,7","815,7",24,"813,6",12
2011-05-15,2462,PUERTO DE NAVACERRADA,MADRID,1894,"7,6","0,0","0,6",02:30,"14,6",15:10,,"0,6",,,"13,4","818,4",24,"815,7",00
2011-05-16,2462,PUERTO DE NAVACERRADA,MADRID,1894,"10,8","0,0","4,0",05:30,"17,6",12:50,,"3,1",,,"13,3","818,6",Varias,"817,5",20
2011-05-17,2462,PUERTO DE NAVACERRADA,MADRID,1894,"12,0","8,5","6,4",01:50,"17,5",13:30,,"2,2",,,"7,0","818,0",00,"812,5",24
2011-05-18,2462,PUERTO DE NAVACERRADA,MADRID,1894,"11,2","3,8","5,6",06:10,"16,8",13:55,,"3,6",,,"9,2","812,5",00,"808,6",18
2011-05-19,2462,PUERTO DE NAVACERRADA,MADRID,1894,"7,8","0,0","4,0",Varias,"11,5",11:45,,"2,2",,,"5,7","813,1",24,"808,9",06
2011-05-20,2462,PUERTO DE NAVACERRADA,MADRID,1894,"10,4","0,0","5,1",04:00,"15,7",13:10,,"1,7",,,"10,1","815,7",24,"813,1",Varias
2011-05-21,2462,PUERTO DE NAVACERRADA,MADRID,1894,"12,7","0,0","7,6",00:45,"17,8",11:10,,"1,1",,,"10,8","817,3",23,"815,2",06
2011-05-22,2462,PUERTO DE NAVACERRADA,MADRID,1894,"12,4","4,8","7,4",04:50,"17,4",09:45,,"1,7",,,"5,3","819,0",24,"816,3",Varias
2011-05-23,2462,PUERTO DE NAVACERRADA,MADRID,1894,"14,6","0,5","9,4",05:15,"19,9",11:50,,"1,4",,,"7,0","820,0",24,"818,6",06
2011-05-24,2462,PUERTO DE NAVACERRADA,MADRID,1894,"16,2",Ip,"10,2",05:30,"22,2",10:20,,"1,7",,,"9,4","821,0",Varias,"819,8",03
2011-05-25,2462,PUERTO DE NAVACERRADA,MADRID,1894,"16,2","0,0","11,6",23:30,"20,8",15:10,,"2,5",,,"12,7","820,9",00,"818,6",24
2011-05-26,2462,PUERTO DE NAVACERRADA,MADRID,1894,"14,7","0,5","9,2",23:59,"20,2",09:20,,"1,1",,,"3,8","818,6",00,"815,2",24
2011-05-27,2462,PUERTO DE NAVACERRADA,MADRID,1894,"10,2","16,6","8,0",Varias,"12,4",14:10,,"0,3",,,"0,1","815,2",00,"813,4",18
2011-05-28,2462,PUERTO DE NAVACERRADA,MADRID,1894,"12,5","1,7","8,0",00:00,"17,0",15:15,,"0,6",,,"9,9","814,9",09,"813,3",18
2011-05-29,2462,PUERTO DE NAVACERRADA,MADRID,1894,"13,5","3,1","9,0",05:10,"18,0",10:50,,"3,1",,,"12,1","813,9",Varias,"811,0",08
2011-05-30,2462,PUERTO DE NAVACERRADA,MADRID,1894,"10,6","7,3","7,1",22:00,"14,0",14:40,,"2,2",,,"5,5","813,7",24,"811,6",00
