fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin
2005-02-13,2462,PUERTO DE NAVACERRADA,MADRID,1894,"0,0","0,2","-3,2",23:48,"3,2",14:30,33,"6,7","24,7",23:14,"8,8","819,5",00,"806,6",23
2005-02-14,2462,PUERTO DE NAVACERRADA,MADRID,1894,"-5,5","0,1","-8,4",04:37,"-2,6",00:00,36,"3,9","23,6",00:20,"0,0","810,1",12,"806,7",01
2005-02-15,2462,PUERTO DE NAVACERRADA,MADRID,1894,"-7,1","4,6","-9,7",23:43,"-4,5",15:21,,"1,9",,,"0,0","806,9",00,"802,3",23
2005-02-16,2462,PUERTO DE NAVACERRADA,MADRID,1894,"-8,2","3,0","-9,8",Varias,"-6,7",14:19,,"1,9",,,"0,8","808,7",22,"803,9",04
2005-02-17,2462,PUERTO DE NAVACERRADA,MADRID,1894,"-8,2","0,0","-10,3",23:08,"-6,0",14:30,,"1,4",,,"0,0","809,1",11,"807,5",16
2005-02-18,2462,PUERTO DE NAVACERRADA,MADRID,1894,"-6,4","0,0","-10,7",02:17,"-2,0",12:10,,"0,6",,,"9,6","810,7",24,"807,4",05
2005-02-19,2462,PUERTO DE NAVACERRADA,MADRID,1894,"-5,1","0,0","-9,0",03:44,"-1,2",14:25,,"1,7",,,"5,3","812,1",12,"809,3",24
2005-02-20,2462,PUERTO DE NAVACERRADA,MADRID,1894,"-4,7","5,7","-6,0",08:42,"-3,4",16:38,,"1,1",,,"0,0","809,5",00,"800,7",24
2005-02-21,2462,PUERTO DE NAVACERRADA,MADRID,1894,"-8,0","1,6","-10,6",20:44,"-5,4",00:00,,"1,4",,,"0,4","800,7",00,"797,5",24
2005-02-22,2462,PUERTO DE NAVACERRADA,MADRID,1894,"-6,6","31,7","-11,1",01:23,"-2,1",14:27,,"7,8",,,"0,0","797,5",00,"793,3",08
2005-02-23,2462,PUERTO DE NAVACERRADA,MADRID,1894,"-5,0","9,5","-6,7",07:39,"-3,2",13:28,,"0,0",,,"0,0","799,3",12,"796,9",03
2005-02-24,2462,PUERTO DE NAVACERRADA,MADRID,1894,"-6,4",Ip,"-9,6",23:54,"-3,2",14:40,,"0,6",,,"0,0","800,3",21,"798,3",04
2005-02-25,2462,PUERTO DE NAVACERRADA,MADRID,1894,"-8,4","0,2","-11,6",05:13,"-5,2",13:00,,"0,8",,,"6,0","800,2",23,"798,2",05
2005-02-26,2462,PUERTO DE NAVACERRADA,MADRID,1894,"-6,5","0,4","-8,8",10:35,"-4,2",15:05,,"1,4",,,"2,4","801,1",22,"798,7",07
2005-02-27,2462,PUERTO DE NAVACERRADA,MADRID,1894,"-5,6","0,0","-9,8",04:50,"-1,4",11:40,08,"1,1","5,0",20:03,"6,9","800,9",00,"798,3",24
2005-02-28,2462,PUERTO DE NAVACERRADA,MADRID,1894,"-12,2","0,0","-16,0",22:50,"-8,5",14:49,08,"4,4","11,1",22:05,"10,1","798,3",00,"793,8",17
2005-03-01,2462,PUERTO DE NAVACERRADA,MADRID,1894,"-7,7","0,0","-13,5",00:03,"-1,9",14:03,19,"2,8","14,2",22:45,"9,1","797,4",22,"794,3",04
2005-03-02,2462,PUERTO DE NAVACERRADA,MADRID,1894,"-6,0","0,1","-10,2",03:04,"-1,7",16:02,29,"3,9","13,9",21:48,"0,7","798,7",22,"796,3",04
2005-03-03,2462,PUERTO DE NAVACERRADA,MADRID,1894,"-7,1","0,5","-9,4",23:59,"-4,8",14:08,28,"3,9","14,2",01:37,"2,6","801,5",23,"797,5",04
2005-03-04,2462,PUERTO DE NAVACERRADA,MADRID,1894,"-9,1",Ip,"-12,2",06:05,"-6,0",15:17,03,"5,6","14,7",18:08,"2,0","806,5",24,"800,7",05
2005-03-05,2462,PUERTO DE NAVACERRADA,MADRID,1894,"-7,0",Ip,"-12,4",00:32,"-1,7",16:47,35,"6,9","18,9",17:38,"0,5","807,9",10,"805,4",04
2005-03-06,2462,PUERTO DE NAVACERRADA,MADRID,1894,"-6,6","0,6","-8,8",23:59,"-4,4",13:59,34,"4,2","12,2",05:49,"2,0","809,1",24,"804,3",06
2005-03-07,2462,PUERTO DE NAVACERRADA,MADRID,1894,"-7,2","0,0","-11,0",06:59,"-3,3",15:01,06,"3,1","10,3",02:26,"6,1","813,9",23,"808,7",03
2005-03-08,2462,PUERTO DE NAVACERRADA,MADRID,1894,"-1,8","0,0","-7,6",00:15,"4,0",14:22,36,"1,4","5,3",00:28,"10,5","816,9",23,"812,9",03
2005-03-09,2462,PUERTO DE NAVACERRADA,MADRID,1894,"4,1","0,0","-0,8",01:17,"9,0",13:33,36,"1,9","6,4",18:26,"10,5","817,4",12,"815,9",06
2005-03-10,2462,PUERTO DE NAVACERRADA,MADRID,1894,"4,9","0,0","0,2",01:35,"9,6",14:48,30,"2,2","5,8",12:44,"9,6","816,5",00,"812,5",24
2005-03-11,2462,PUERTO DE NAVACERRADA,MADRID,1894,"3,8","0,0","0,0",07:16,"7,6",13:16,17,"2,5","9,7",21:55,"9,6","812,5",00,"809,4",24
2005-03-12,2462,PUERTO DE NAVACERRADA,MADRID,1894,"3,3","0,0","-1,0",02:43,"7,6",15:33,19,"3,9","10,3",01:36,"4,2","809,4",00,"804,9",17
2005-03-13,2462,PUERTO DE NAVACERRADA,MADRID,1894,"4,8","0,0","0,8",02:55,"8,8",12:52,22,"2,8","6,9",13:14,"2,9","807,1",24,"804,3",04
2005-03-14,2462,PUERTO DE NAVACERRADA,MADRID,1894,"4,4","0,0","0,4",06:23,"8,4",11:32,08,"3,1","6,9",08:51,"4,3","811,9",24,"806,3",04
2005-03-15,2462,PUERTO DE NAVACERRADA,MADRID,1894,"6,4","0,0","2,5",05:26,"10,2",15:28,17,"2,5","10,3",22:00,"7,7","818,3",24,"811,8",03
2005-03-16,2462,PUERTO DE NAVACERRADA,MADRID,1894,"6,8","0,0","2,5",03:59,"11,2",12:10,15,"4,2","11,7",23:56,"8,4","821,9",22,"818,1",03
2005-03-17,2462,PUERTO DE NAVACERRADA,MADRID,1894,"6,8","0,0","3,2",04:07,"10,5",13:38,14,"4,7","14,7",23:47,"9,7","822,3",10,"821,0",04
2005-03-18,2462,PUERTO DE NAVACERRADA,MADRID,1894,"6,5","0,0","2,6",05:45,"10,4",13:41,16,"6,1","15,3",22:37,"9,5","821,5",00,"817,5",24
2005-03-19,2462,PUERTO DE NAVACERRADA,MADRID,1894,"6,5","0,0","2,6",03:00,"10,4",15:13,17,"5,8","12,5",00:33,"8,1","817,5",00,"813,1",19
2005-03-20,2462,PUERTO DE NAVACERRADA,MADRID,1894,"8,3","6,5","4,8",00:30,"11,8",12:20,22,"5,0","15,8",19:52,"7,2","813,8",00,"809,3",24
2005-03-21,2462,PUERTO DE NAVACERRADA,MADRID,1894,"6,9","8,5","4,8",08:00,"9,0",11:50,22,"6,1","23,1",22:03,"2,5","809,4",00,"805,4",22
2005-03-22,2462,PUERTO DE NAVACERRADA,MADRID,1894,"5,2","0,0","1,2",05:44,"9,2",13:26,22,"4,2","15,0",00:08,"8,7","809,7",21,"805,8",03
2005-03-23,2462,PUERTO DE NAVACERRADA,MADRID,1894,"3,0","18,9","1,6",21:17,"4,4",13:38,23,"7,2","21,7",08:36,"0,0","809,9",23,"805,9",07
2005-03-24,2462,PUERTO DE NAVACERRADA,MADRID,1894,"4,8","0,0","0,5",05:41,"9,2",11:22,16,"4,4","19,7",23:37,"9,0","812,1",12,"809,5",24
2005-03-25,2462,PUERTO DE NAVACERRADA,MADRID,1894,"3,4","10,1","1,7",16:25,"5,1",01:28,18,"9,4","23,9",03:45,"0,2","809,5",00,"805,5",24
2005-03-26,2462,PUERTO DE NAVACERRADA,MADRID,1894,"3,4","7,7","0,4",08:00,"6,5",15:22,22,"6,7","23,1",04:52,"3,5","806,3",23,"802,3",05
2005-03-27,2462,PUERTO DE NAVACERRADA,MADRID,1894,"0,0","0,3","-2,4",06:32,"2,5",15:48,35,"3,6","11,4",21:44,"0,2","809,8",24,"805,5",07
2005-03-28,2462,PUERTO DE NAVACERRADA,MADRID,1894,"2,2","10,6","-0,8",04:11,"5,2",13:16,25,"3,1","12,8",16:13,"0,0","812,2",21,"809,1",05
2005-03-29,2462,PUERTO DE NAVACERRADA,MADRID,1894,"3,6","0,6","1,4",23:59,"5,9",14:55,35,"6,7","15,8",14:47,"4,1","814,9",23,"810,7",04
2005-03-30,2462,PUERTO DE NAVACERRADA,MADRID,1894,"2,2","0,0","-0,5",04:45,"5,0",Varias,34,"6,4","17,2",06:01,"0,0","816,9",23,"813,5",04
2005-03-31,2462,PUERTO DE NAVACERRADA,MADRID,1894,"8,1","0,0","3,0",04:00,"13,2",15:07,17,"2,8","8,9",20:44,"9,2","816,6",00,"813,1",24
2005-04-01,2462,PUERTO DE NAVACERRADA,MADRID,1894,"8,6","11,0","3,0",23:59,"14,3",13:10,19,"5,8","19,7",22:41,"4,4","813,1",00,"808,2",20
2005-04-02,2462,PUERTO DE NAVACERRADA,MADRID,1894,"2,0","7,2","0,2",20:52,"3,8",12:20,12,"1,7","14,7",00:00,"0,0","810,2",23,"806,6",03
2005-04-03,2462,PUERTO DE NAVACERRADA,MADRID,1894,"3,4","4,2","0,6",Varias,"6,2",13:50,,"4,4",,,"1,3","814,1",23,"808,7",Varias
2005-04-04,2462,PUERTO DE NAVACERRADA,MADRID,1894,"4,9","1,8","1,4",06:15,"8,4",16:30,,"1,4",,,"1,8","818,2",24,"813,3",03
2005-04-05,2462,PUERTO DE NAVACERRADA,MADRID,1894,"6,2","0,0","2,0",05:00,"10,4",14:30,,"2,2",,,"3,4","819,3",11,"817,5",04
2005-04-06,2462,PUERTO DE NAVACERRADA,MADRID,1894,"7,2","0,0","2,6",05:40,"11,7",10:40,,"4,7",,,"7,2","818,6",00,"813,1",24
2005-04-07,2462,PUERTO DE NAVACERRADA,MADRID,1894,"8,1",Ip,"3,4",23:59,"12,8",16:40,,"3,3",,,"7,8","813,1",00,"804,9",24
2005-04-08,2462,PUERTO DE NAVACERRADA,MADRID,1894,"-1,8","1,2","-7,0",23:59,"3,4",00:00,,"3,1",,,"2,1","806,9",Varias,"803,5",06
2005-04-09,2462,PUERTO DE NAVACERRADA,MADRID,1894,"-5,4","0,1","-8,9",23:59,"-1,8",Varias,,"12,5",,,"4,1","814,5",24,"806,7",02
2005-04-10,2462,PUERTO DE NAVACERRADA,MADRID,1894,"-3,5","0,0","-9,5",Varias,"2,5",14:40,,"5,3",,,"4,2","816,6",12,"814,1",03
2005-04-11,2462,PUERTO DE NAVACERRADA,MADRID,1894,"-2,9","0,0","-5,4",01:00,"-0,4",15:20,,"2,8",,,"0,0","814,7",00,"813,3",06
2005-04-12,2462,PUERTO DE NAVACERRADA,MADRID,1894,"2,4","0,0","-2,8",05:50,"7,5",16:45,,"2,2",,,"3,7","814,5",00,"812,3",24
2005-04-13,2462,PUERTO DE NAVACERRADA,MADRID,1894,"6,3","0,0","2,0",05:30,"10,6",14:50,,"2,8",,,"12,5","812,3",00,"806,7",24
2005-04-14,2462,PUERTO DE NAVACERRADA,MADRID,1894,"3,8","15,5","-2,4",23:59,"10,0",12:10,,"2,5",,,"5,5","806,7",00,"801,9",24
2005-04-15,2462,PUERTO DE NAVACERRADA,MADRID,1894,"-3,5","6,5","-6,0",07:00,"-1,0",15:20,,"8,1",,,"3,1","804,9",23,"800,3",06
2005-04-16,2462,PUERTO DE NAVACERRADA,MADRID,1894,"-3,6","1,3","-5,8",08:00,"-1,5",14:50,,"7,5",,,"2,4","807,5",24,"803,7",04
2005-04-17,2462,PUERTO DE NAVACERRADA,MADRID,1894,"0,7","9,5","-2,8",01:30,"4,2",18:00,,"1,9",,,"0,0","807,7",14,"805,5",24
2005-04-18,2462,PUERTO DE NAVACERRADA,MADRID,1894,"1,4","0,9","-2,4",23:59,"5,2",14:50,,"6,4",,,"6,8","805,5",00,"802,7",06
2005-04-19,2462,PUERTO DE NAVACERRADA,MADRID,1894,"-1,0","4,5","-3,8",04:15,"1,8",15:10,,"5,8",,,,"819,4",21,"803,7",03
2005-04-20,2462,PUERTO DE NAVACERRADA,MADRID,1894,"0,8","10,0","-1,4",Varias,"3,0",17:10,,"5,6",,,"0,0","810,5",Varias,"808,5",03
2005-04-21,2462,PUERTO DE NAVACERRADA,MADRID,1894,"5,0","0,3","0,6",05:50,"9,4",14:50,,"1,9",,,"6,1","811,5",13,"809,7",Varias
2005-04-22,2462,PUERTO DE NAVACERRADA,MADRID,1894,"8,3","0,0","4,0",07:30,"12,6",13:50,,"3,1",,,"9,8","809,7",00,"808,1",Varias
2005-04-23,2462,PUERTO DE NAVACERRADA,MADRID,1894,"6,8","2,3","2,5",04:10,"11,2",14:50,,"1,9",,,"6,6","808,5",00,"804,9",24
2005-04-24,2462,PUERTO DE NAVACERRADA,MADRID,1894,"3,0","1,7","-0,2",Varias,"6,2",15:30,,"2,5",,,"2,9","808,7",24,"803,5",05
2005-04-25,2462,PUERTO DE NAVACERRADA,MADRID,1894,"4,8","0,0","-1,8",06:00,"11,5",15:10,,"1,7",,,"11,1","812,2",24,"808,3",03
2005-04-26,2462,PUERTO DE NAVACERRADA,MADRID,1894,"8,6","0,0","3,0",05:30,"14,3",16:30,,"1,9",,,"12,9","813,7",21,"811,7",Varias
2005-04-27,2462,PUERTO DE NAVACERRADA,MADRID,1894,"11,2","0,0","4,5",03:50,"17,9",15:30,,"4,2",,,"12,5","815,1",Varias,"812,2",04
2005-04-28,2462,PUERTO DE NAVACERRADA,MADRID,1894,"13,6","0,0","8,4",05:00,"18,8",14:50,,"2,8",,,"11,8","817,3",Varias,"814,9",03
2005-04-29,2462,PUERTO DE NAVACERRADA,MADRID,1894,"14,7","0,0","8,7",05:00,"20,7",13:20,,"3,6",,,"11,9","817,3",00,"814,1",24
2005-04-30,2462,PUERTO DE NAVACERRADA,MADRID,1894,"14,1","0,0","9,2",05:10,"19,0",11:40,,"6,7",,,"11,0","814,1",00,"810,5",18
2005-05-01,2462,PUERTO DE NAVACERRADA,MADRID,1894,"11,5","0,0","8,4",06:05,"14,6",11:40,,"9,2",,,"4,7","810,9",00,"809,5",18
2005-05-02,2462,PUERTO DE NAVACERRADA,MADRID,1894,"9,4","0,0","5,8",Varias,"12,9",16:00,,"5,3",,,"10,7","814,2",24,"810,5",00
2005-05-03,2462,PUERTO DE NAVACERRADA,MADRID,1894,"8,2","0,0","2,8",05:40,"13,5",Varias,,"0,6",,,"8,5","816,5",21,"813,9",03
2005-05-04,2462,PUERTO DE NAVACERRADA,MADRID,1894,"9,2","0,0","4,0",Varias,"14,4",14:20,,"1,7",,,"10,8","815,8",00,"812,5",18
2005-05-05,2462,PUERTO DE NAVACERRADA,MADRID,1894,"7,0","0,0","2,5",Varias,"11,4",15:30,,"3,1",,,"13,4","815,9",24,"812,7",Varias
2005-05-06,2462,PUERTO DE NAVACERRADA,MADRID,1894,"9,8","0,0","2,8",Varias,"16,8",15:50,,"2,2",,,"12,7","816,9",12,"815,3",04
2005-05-07,2462,PUERTO DE NAVACERRADA,MADRID,1894,"13,2","0,0","7,0",Varias,"19,4",14:10,,"2,2",,,"11,3","815,9",00,"812,3",18
2005-05-08,2462,PUERTO DE NAVACERRADA,MADRID,1894,"13,0","0,0","8,6",23:59,"17,4",16:30,,"1,9",,,"10,4","812,5",00,"809,3",18
2005-05-09,2462,PUERTO DE NAVACERRADA,MADRID,1894,"10,0","0,6","5,0",02:10,"15,0",Varias,,"7,5",,,"6,3","809,5",00,"807,5",18
2005-05-10,2462,PUERTO DE NAVACERRADA,MADRID,1894,"8,3","1,4","4,0",Varias,"12,6",11:10,,"1,4",,,"3,1","810,3",23,"806,9",04
2005-05-11,2462,PUERTO DE NAVACERRADA,MADRID,1894,"7,8","3,1","3,2",04:15,"12,4",14:40,,"1,9",,,"4,9","809,9",00,"806,7",Varias
2005-05-12,2462,PUERTO DE NAVACERRADA,MADRID,1894,"6,8","5,3","4,0",Varias,"9,6",15:45,,"1,7",,,"3,1","808,1",23,"804,5",04
2005-05-13,2462,PUERTO DE NAVACERRADA,MADRID,1894,"5,5","3,0","1,6",23:59,"9,4",13:30,,"4,4",,,"1,7","810,7",24,"806,7",06
2005-05-14,2462,PUERTO DE NAVACERRADA,MADRID,1894,"5,3","0,0","0,2",06:40,"10,4",14:30,,"1,1",,,"5,0","814,1",21,"810,6",Varias
2005-05-15,2462,PUERTO DE NAVACERRADA,MADRID,1894,"5,8","0,0","0,5",Varias,"11,0",14:00,,"1,1",,,"6,7","813,9",00,"809,9",24
2005-05-16,2462,PUERTO DE NAVACERRADA,MADRID,1894,"4,4","12,5","0,0",Varias,"8,8",12:50,,"4,2",,,"6,6","809,9",00,"804,3",18
2005-05-17,2462,PUERTO DE NAVACERRADA,MADRID,1894,"2,2","6,0","-1,0",08:00,"5,3",15:20,,"5,6",,,"5,1","813,1",24,"805,5",00
2005-05-18,2462,PUERTO DE NAVACERRADA,MADRID,1894,"6,2","0,0","0,5",04:30,"11,9",Varias,,"2,8",,,"13,6","817,9",24,"812,9",02
2005-05-19,2462,PUERTO DE NAVACERRADA,MADRID,1894,"13,0","0,0","6,6",01:00,"19,5",14:50,,"1,1",,,"11,9","818,5",12,"817,5",03
2005-05-20,2462,PUERTO DE NAVACERRADA,MADRID,1894,"14,6","0,0","9,2",23:59,"19,9",15:30,,"4,2",,,"11,2","818,1",00,"815,3",24
2005-05-21,2462,PUERTO DE NAVACERRADA,MADRID,1894,"10,0","0,0","4,6",23:59,"15,4",Varias,,"2,2",,,"3,8","815,3",00,"810,5",24
2005-05-22,2462,PUERTO DE NAVACERRADA,MADRID,1894,"5,6","0,0","1,6",Varias,"9,5",15:05,,"2,2",,,"7,3","812,7",24,"808,2",06
2005-05-23,2462,PUERTO DE NAVACERRADA,MADRID,1894,"8,5","0,0","1,2",Varias,"15,8",16:30,,"3,1",,,"13,7","817,1",Varias,"812,7",00
2005-05-24,2462,PUERTO DE NAVACERRADA,MADRID,1894,"13,7","0,0","6,8",05:00,"20,6",13:40,,"3,6",,,"13,5","819,1",24,"816,6",05
2005-05-25,2462,PUERTO DE NAVACERRADA,MADRID,1894,"16,8","0,0","10,3",02:00,"23,2",13:30,,"2,8",,,"13,6","819,4",Varias,"818,5",Varias
2005-05-26,2462,PUERTO DE NAVACERRADA,MADRID,1894,"19,1","0,0","13,5",02:00,"24,7",12:50,,"4,7",,,"13,1","818,5",00,"815,8",24
2005-05-27,2462,PUERTO DE NAVACERRADA,MADRID,1894,"17,1","0,0","13,2",Varias,"21,0",16:15,,"5,6",,,"13,1","815,8",00,"814,2",Varias
2005-05-28,2462,PUERTO DE NAVACERRADA,MADRID,1894,"17,8","0,0","12,0",02:30,"23,5",14:10,,"1,9",,,"10,3","815,3",00,"813,5",19
2005-05-29,2462,PUERTO DE NAVACERRADA,MADRID,1894,"11,8","11,8","9,2",Varias,"14,5",Varias,,"2,2",,,"0,0","816,1",24,"813,0",03
2005-05-30,2462,PUERTO DE NAVACERRADA,MADRID,1894,"10,8","9,2","8,2",04:30,"13,3",Varias,,"2,5",,,"0,0","818,7",23,"815,9",03
2005-05-31,2462,PUERTO DE NAVACERRADA,MADRID,1894,"10,9","12,9","8,2",20:20,"13,6",10:20,,"0,8",,,"0,2","818,5",00,"816,5",19
2005-06-01,2462,PUERTO DE NAVACERRADA,MADRID,1894,"13,2","5,2","7,8",05:00,"18,6",11:10,,"1,1",,,"4,5","816,6",00,"814,6",Varias
